,title,view,channel,uploadtime,length,link,subscriber,like,dislike
12,"ABC News Prime: Coronavirus, Italy Lockdown, Iraq",211K views,ABC News,Streamed 22 hours ago,1:01:31,https://www.youtube.com/watch?v=NF7owuYjnWA,7.91M,"1,247",205
13,"Trump outlines U.S. response to coronavirus outbreak, restricts travel from Europe | ABC News",1.2M views,ABC News,1 day ago,4:04,https://www.youtube.com/watch?v=qyVX-pu-ZDk,7.91M,"10,568","2,493"
14,Tom Hanks and Rita Wilson test positive for coronavirus,535K views,CNN,1 day ago,8:49,https://www.youtube.com/watch?v=Wbk8ZrfU3EM,8.75M,"5,294","1,073"
15,Tracing The Origin Of The Coronavirus | NBC News NOW,301K views,NBC News,1 day ago,5:28,https://www.youtube.com/watch?v=mNB8zN5CQGc,2M,"2,414",271
16,Anthony Fauci says novel coronavirus '10 times deadlier than the flu',514K views,ABC News,1 day ago,4:16,https://www.youtube.com/watch?v=dM74KiaksgM,7.91M,"3,782",451
17,"Tom Hanks, Rita Wilson Test Positive For Coronavirus | Rachel Maddow | MSNBC",312K views,MSNBC,1 day ago,1:11,https://www.youtube.com/watch?v=CCjBSvrT-SU,2.44M,"2,592",344
18,FULL SPEECH: President Trump address the nation on coronavirus (9 minutes),197K views,WPTV News | West Palm Beach Florida,1 day ago,9:31,https://www.youtube.com/watch?v=mii6NydPiqI,136K,"2,433",664
19,Coronavirus will not be the last global pandemic,177K views,Fox News,20 hours ago,5:57,https://www.youtube.com/watch?v=gsp691RCGRU,4.48M,"6,544",589
20,Mark Cuban reacts to NBA suspending season due to coronavirus | NBA on ESPN,248K views,ESPN,1 day ago,3:17,https://www.youtube.com/watch?v=b2-wU42KJ0c,6.78M,"2,973",77
21,Coronavirus Test Shortage Raises Alarm As Washington State Bans Mass Gatherings | NBC Nightly News,346K views,NBC News,1 day ago,14:20,https://www.youtube.com/watch?v=JLZjUz9ZTn0,2M,"2,304",177
22,Let's talk about Coronavirus,1.9M views,Markiplier,1 day ago,7:10,https://www.youtube.com/watch?v=VwsGzkLu-j0,25.1M,"255,803","3,873"
23,Trump Addresses The Nation On Coronavirus From Oval Office | NBC News (Live Stream Recording),1M views,NBC News,Streamed 1 day ago,17:25,https://www.youtube.com/watch?v=I09RkjLcFpU,2M,"6,486","2,680"
24,DEVELOPING STORY: NBA postpones Jazz-Thunder game amid coronavirus concerns | CBS Sports HQ,43K views,CBS Sports,1 day ago,6:59,https://www.youtube.com/watch?v=kq9bSfJmOv8,241K,257,16
25,NBA suspends season due to coronavirus | SportsCenter,591K views,ESPN,1 day ago,4:52,https://www.youtube.com/watch?v=zNWBz4GCiUo,6.78M,"6,622",235
26,Mark Cuban Reacts To NBA Suspending Season Indefinitely Because Of Coronavirus,680K views,Bleacher Report,1 day ago,3:24,https://www.youtube.com/watch?v=HxaPga-WD1U,1.73M,"5,435",165
27,Coronavirus update: Wednesday 11 March | ITV News,326K views,ITV News,2 days ago,1:18,https://www.youtube.com/watch?v=0ovMBrJmbK8,440K,"2,173",238
28,Bill de Blasio - Confronting the Coronavirus Outbreak in New York City | The Daily Show,1M views,The Daily Show with Trevor Noah,1 day ago,15:28,https://www.youtube.com/watch?v=aM2DZjsgAlA,6.58M,"15,077","2,365"
29,Infectious Disease Expert: Half Of America Is Likely To Catch Coronavirus | The 11th Hour | MSNBC,389K views,MSNBC,1 day ago,3:20,https://www.youtube.com/watch?v=7ajACc7ul4k,2.44M,"2,400",422
30,Trump suspends travel from Europe to battle coronavirus,560K views,Los Angeles Times,1 day ago,9:41,https://www.youtube.com/watch?v=KYVy_0yUSXM,275K,"7,947","1,416"
31,"Donovan Mitchell second NBA player to test positive for coronavirus, per report | CBS Sports HQ",190K views,CBS Sports,1 day ago,7:32,https://www.youtube.com/watch?v=NQ638csGhI8,241K,"1,000",80
32,Coronavirus outbreak: Justin Trudeau addresses his wife's COVID-19 diagnosis | FULL,148K views,Global News,Streamed 4 hours ago,52:54,https://www.youtube.com/watch?v=SjEgtT98jqk,1.23M,998,490
33,"Coronavirus outbreak: Justin Trudeau’s wife tests positive for COVID-19, PM to remain in isolation",401K views,Global News,18 hours ago,1:30,https://www.youtube.com/watch?v=lWqg010_90I,1.23M,"2,733",251
34,Trump proposes economic changes over coronavirus l ABC News,98K views,ABC News,1 day ago,8:41,https://www.youtube.com/watch?v=AOeHMFC8U1c,7.91M,482,234
35,Coronavirus Misinformation & Toilet Paper Panic | The Daily Show,2.1M views,The Daily Show with Trevor Noah,1 day ago,6:12,https://www.youtube.com/watch?v=Ls0ZormAOhU,6.58M,"48,720",965
36,Mark Cuban on coronavirus: This is much bigger than basketball | NBA on ESPN,401K views,ESPN,1 day ago,6:23,https://www.youtube.com/watch?v=vUB5DST4z-E,6.78M,"4,915",137
37,"Coronavirus outbreak: B.C. officials urge public against large gatherings, international travel",105K views,Global News,Streamed 22 hours ago,1:07:06,https://www.youtube.com/watch?v=f84BGlFvriU,1.23M,519,115
38,Trump Announces Travel Restrictions From Europe Over Coronavirus | NBC News,37K views,NBC News,1 day ago,1:16,https://www.youtube.com/watch?v=9jLlwqWKSFs,2M,276,101
39,The 5 Stages of Coronavirus,1.7M views,Jimmy Kimmel Live,1 day ago,11:37,https://www.youtube.com/watch?v=mD97kJVCOXM,16.4M,"28,638","1,718"
40,Italy on lockdown over coronavirus l ABC News,410K views,ABC News,1 day ago,6:19,https://www.youtube.com/watch?v=l5twUq9iPSE,7.91M,"2,625",205
41,Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU,2.6M views,TEDx Talks,2 days ago,16:46,https://www.youtube.com/watch?v=Fqw-9yMV0sI,23.5M,"84,483","5,319"
42,Trump Contradicts Experts as Coronavirus Is Declared a Pandemic: A Closer Look,2.3M views,Late Night with Seth Meyers,1 day ago,15:44,https://www.youtube.com/watch?v=7rMEA6KN_RU,3.5M,"35,908","1,749"
43,Chris Hayes On How The U.S. Is On Italy's Coronavirus Trajectory | All In | MSNBC,262K views,MSNBC,1 day ago,6:34,https://www.youtube.com/watch?v=_-VxuZmEhV0,2.44M,"4,291",236
44,Coronavirus: Virus cases rise rapidly in Europe and US - BBC News,1.2M views,BBC News,2 days ago,8:30,https://www.youtube.com/watch?v=DoHOYCbmJoE,6.58M,"8,428",728
45,Third person in UK dies from coronavirus as cases rise to 273 | ITV News,216K views,ITV News,4 days ago,2:51,https://www.youtube.com/watch?v=DmTcMya-3fI,440K,"1,071",212
46,Mike Breen Announces the NBA Suspended the Season Because of the Coronavirus,143K views,Bleacher Report,1 day ago,0:43,https://www.youtube.com/watch?v=Z9IfFHlTX-k,1.73M,"2,039",49
47,New York shutting down Broadway and other large events over coronavirus,96K views,CBS News,1 day ago,1:57,https://www.youtube.com/watch?v=VCqTjrEEHq0,2.4M,627,117
48,BREAKING: NBA suspends season after Rudy Gobert tests positive for coronavirus | CBS Sports HQ,432K views,CBS Sports,1 day ago,8:04,https://www.youtube.com/watch?v=WfOuA-Rq_4Y,241K,"3,187",204
49,Top health official on US response to coronavirus pandemic,248K views,ABC News,21 hours ago,8:19,https://www.youtube.com/watch?v=9qZehXrLq6g,7.91M,"1,911",219
50,The NBA should be commended for its quick action on coronavirus - Rachel Nichols | SportsCenter,166K views,ESPN,1 day ago,4:47,https://www.youtube.com/watch?v=2cjv2lQZN34,6.78M,"2,030",156
51,Where Does The U.S. Response To Coronavirus Stand? | Morning Joe | MSNBC,499K views,MSNBC,4 days ago,15:44,https://www.youtube.com/watch?v=zzv1Srm9eVo,2.44M,"3,833",293
52,What China's Pollution Says About Coronavirus and the Economy | WSJ,327K views,Wall Street Journal,2 days ago,4:31,https://www.youtube.com/watch?v=cHSftdHskxs,2.03M,"5,390",229
53,W.H.O declares coronavirus 'pandemic' - as UK sees highest daily rise in cases,809K views,Channel 4 News,2 days ago,13:55,https://www.youtube.com/watch?v=vFaC8hKovlQ,1.16M,"6,187",732
54,Coronavirus: Should the UK quarantine like Italy? - BBC,451K views,BBC,2 days ago,7:00,https://www.youtube.com/watch?v=_zlwWDS-DCs,8.16M,"4,030",393
55,Treasury likely to push back tax deadline due to coronavirus,218K views,CBS News,2 days ago,3:05,https://www.youtube.com/watch?v=0d0AziuNgi8,2.4M,"1,086",236
56,Trump Addresses the Nation on the Coronavirus Pandemic: A Closer Look,2.2M views,Late Night with Seth Meyers,22 hours ago,16:36,https://www.youtube.com/watch?v=-SoZcjMWxm8,3.5M,"57,241","1,496"
57,Coronavirus Disrupts Daily Life As Trump Fails To Calm A Nation On Edge | The 11th Hour | MSNBC,343K views,MSNBC,17 hours ago,6:20,https://www.youtube.com/watch?v=i0K4PIVe92I,2.44M,"3,863",428
58,Coronavirus Enters Devastating New Phase | Morning Joe | MSNBC,743K views,MSNBC,1 day ago,4:42,https://www.youtube.com/watch?v=vzOLgfU9ypQ,2.44M,"4,957","1,719"
59,Coronavirus outbreak: Countries react after COVID-19 declared a global pandemic,151K views,Global News,1 day ago,8:02,https://www.youtube.com/watch?v=fGuUh-BmnvI,1.23M,950,79
60,Novel Coronavirus explained l ABC News,403K views,ABC News,3 days ago,2:46,https://www.youtube.com/watch?v=CXOsVXybVJY,7.91M,"2,637",331
61,Daily Life Is Changing For Millions Of Americans As Coronavirus Crisis Grows,2.6M views,The Late Show with Stephen Colbert,1 day ago,11:40,https://www.youtube.com/watch?v=lk0sQEhrY5U,7.26M,"37,357","1,239"
62,Coronavirus: Trump suspends travel from Europe to US - BBC News,570K views,BBC News,1 day ago,15:48,https://www.youtube.com/watch?v=_xNfz5LT2BU,6.58M,"3,992",340
63,"Sen. Bernie Sanders on the Trump Administration's Coronavirus Missteps, Greed, Grandkids",233K views,The Tonight Show Starring Jimmy Fallon,1 day ago,5:25,https://www.youtube.com/watch?v=y2P5QbaJt_g,24.2M,"9,104",561
64,First Take reacts to Donovan Mitchell testing positive for coronavirus,2.1M views,ESPN,1 day ago,5:31,https://www.youtube.com/watch?v=33A8lbmSdPY,6.78M,"24,514","1,663"
65,Experts Hope Herd Immunity ‘Flattens’ The Coronavirus Curve | NBC News NOW,201K views,NBC News,1 day ago,15:15,https://www.youtube.com/watch?v=f2aDEPZbLEI,2M,"1,294",141
66,Justin Trudeau remarks on Canada’s plan to fight coronavirus  | ABC News,20K views,ABC News,4 hours ago,3:32,https://www.youtube.com/watch?v=Z_ywPtBc_jM,7.91M,696,116
67,"Global National: March 11, 2020 | WHO declares coronavirus a global pandemic",221K views,Global News,1 day ago,22:15,https://www.youtube.com/watch?v=XcARC2mrmcQ,1.23M,"1,079",116
68,"Coronavirus Is 10 Times More Lethal Than Seasonal Flu, Fauci Says",71K views,Bloomberg Markets and Finance,2 days ago,1:58,https://www.youtube.com/watch?v=2DekzGCJhJw,563K,843,55
69,Adam Schiff On Trump's Response To Coronavirus: 'Incompetence Kills' | The Last Word | MSNBC,412K views,MSNBC,1 day ago,1:01,https://www.youtube.com/watch?v=fMlbywEMj3U,2.44M,"3,009","8,255"
70,Coronavirus Crisis: Your Questions Answered | NBC News (Live Stream Recording),365K views,NBC News,Streamed 1 day ago,1:00:14,https://www.youtube.com/watch?v=YDmOEPI4-8Y,2M,"2,151",447
71,Iran Played Down the Coronavirus. Then Its Officials Got Sick | NYT News,449K views,The New York Times,3 days ago,4:07,https://www.youtube.com/watch?v=lm2UFynetJw,2.54M,"5,765",312
72,‘I’m surprised we’re not moving sooner’ on coronavirus - Former UK Health Secretary Jeremy Hunt,601K views,Channel 4 News,1 day ago,10:40,https://www.youtube.com/watch?v=3rmMh2pLKAc,1.16M,"5,689",488
73,"Coronavirus around the world: March 12, 2020",296K views,Global News,1 day ago,3:26,https://www.youtube.com/watch?v=cAJppuDz-Mg,1.23M,"1,486",127
74,Dr. Sanjay Gupta Joins the Show To Discuss the Coronavirus | NBA on TNT,179K views,NBA on TNT,21 hours ago,13:22,https://www.youtube.com/watch?v=aYyqj7Lit8M,984K,"2,677",126
75,"Tom Hanks, Rita Wilson test positive for coronavirus",423K views,Fox News,1 day ago,3:07,https://www.youtube.com/watch?v=XKQhhpc1VFQ,4.48M,"5,388",360
76,"Coronavirus around the world: March 11, 2020",70K views,Global News,2 days ago,4:10,https://www.youtube.com/watch?v=5XcC62KBC9c,1.23M,405,32
77,The NBA’s plans for players & fans amid coronavirus concerns | Get Up,130K views,ESPN,2 days ago,6:32,https://www.youtube.com/watch?v=WGOiihh3xMQ,6.78M,"1,259",55
78,LIVE: President Donald Trump declares a National Emergency over Coronavirus,37K views,ABC10,Streamed 51 minutes ago,2:38:44,https://www.youtube.com/watch?v=vWqLqlhcduI,45.2K,460,119
79,Coronavirus is Not an Excuse to Be Racist | Full Frontal on TBS,285K views,Full Frontal with Samantha Bee,1 day ago,8:14,https://www.youtube.com/watch?v=Oq-06inhB3U,991K,"8,504","1,227"
80,Fourth person dies in UK from coronavirus,546K views,Sky News,4 days ago,3:28,https://www.youtube.com/watch?v=kjQDKw68utE,1.88M,"3,541",444
81,Town in New York state shut down after cluster of coronavirus cases,12K views,CBC News: The National,1 day ago,2:05,https://www.youtube.com/watch?v=dKNgH8dzw4o,665K,91,11
82,Tom Hanks And Wife Rita Wilson Say They Have Coronavirus | TODAY,138K views,TODAY,1 day ago,2:57,https://www.youtube.com/watch?v=rLuYn0XPkyk,1.78M,"1,461",94
83,Major lockdown in Italy from coronavirus,305K views,ABC News,4 days ago,2:00,https://www.youtube.com/watch?v=TlP6Tlj04T4,7.91M,"2,100",229
84,"Tom Hanks, Wife Rita Wilson Diagnosed With Coronavirus",12K views,CBS Los Angeles,1 day ago,2:32,https://www.youtube.com/watch?v=jHKGFLsir9A,419K,120,22
85,Italy on nationwide lockdown as coronavirus cases surge,314K views,CBS News,3 days ago,6:05,https://www.youtube.com/watch?v=0Urov6W7h00,2.4M,"1,838",276
86,Corona Virus के बारे में जनता की जानकारी | Q&A | Coronavirus Disease | COVID 19 | Precautions | WHO,167K views,The Lallantop,6 days ago,4:37,https://www.youtube.com/watch?v=DoMTUTuDtGE,12M,"1,724",283
87,CDC director testifies on delay of coronavirus test kits as concerns grow | Nightline,128K views,ABC News,2 days ago,8:25,https://www.youtube.com/watch?v=yGEaYaUg1T8,7.91M,"1,081",205
88,What Is Coronavirus (COVID-19)?,552K views,Johns Hopkins Medicine,3 weeks ago,4:31,https://www.youtube.com/watch?v=sHP0UIdZyI4,156K,"3,486",350
89,Trump discusses economics surrounding coronavirus in press conference,524K views,Fox News,Streamed 3 days ago,43:20,https://www.youtube.com/watch?v=-IVcbzcY1Q8,4.48M,"8,779",871
90,Coronavirus: Busting The Myths | This Morning,167K views,This Morning,3 days ago,7:23,https://www.youtube.com/watch?v=VRlO-LwKJVA,1.66M,"1,864",170
91,"Coronavirus Concerns Empty Planes, Leaving Airline Industry Reeling | TODAY",608K views,TODAY,2 days ago,3:55,https://www.youtube.com/watch?v=0xqGmEhEyW8,1.78M,"3,399",199
92,National Guard Deployed To Help Contain Coronavirus In NYC Suburb | TODAY,274K views,TODAY,2 days ago,10:01,https://www.youtube.com/watch?v=XjYOAt4PX-w,1.78M,"1,609",180
93,Coronavirus: 21 People On Grand Princess Test Positive For COVID-19 | TODAY,643K views,TODAY,6 days ago,10:45,https://www.youtube.com/watch?v=fbNhGf8_h-s,1.78M,"4,295",748
94,Trump declares a national emergency over coronavirus,5.7K views,CBS News,1 hour ago,9:44,https://www.youtube.com/watch?v=JHW_Gqj1X9U,2.4M,510,158
95,Trump Addresses A Nation On Edge As Local Officials Lead On Coronavirus | The 11th Hour | MSNBC,153K views,MSNBC,1 day ago,6:47,https://www.youtube.com/watch?v=Sqn1Ab2DsDo,2.44M,"1,496",221
96,Ingraham: Coronavirus pandemic spreads through US,305K views,Fox News,18 hours ago,5:52,https://www.youtube.com/watch?v=ACLU0OxWisE,4.48M,"6,317",662
97,"Trump’s Coronavirus Address, Blooper Reel Included | The Daily Show",1.9M views,The Daily Show with Trevor Noah,18 hours ago,9:23,https://www.youtube.com/watch?v=BWO6i8cH8SA,6.58M,"51,634","1,931"
98,"COVID-19 (Coronavirus Disease 19) - causes, symptoms, diagnosis, treatment, pathology",1.2M views,Osmosis,4 weeks ago,12:21,https://www.youtube.com/watch?v=eup3_i_5uaw,1.42M,"19,639",609
99,Everyone's a Coronavirus Expert,3M views,Jimmy Kimmel Live,2 days ago,8:47,https://www.youtube.com/watch?v=1LfQlYESTHg,16.4M,"56,711","4,911"
100,Coronavirus: Italy extends strict measures to whole country – BBC News,1.6M views,BBC News,3 days ago,17:15,https://www.youtube.com/watch?v=Z2mw6aglRuM,6.58M,"11,907","1,118"
101,Fast moving developments in the coronavirus outbreak,723K views,ABC News,4 days ago,4:45,https://www.youtube.com/watch?v=ya3Pqasvyno,7.91M,"6,173",973
102,CORONAVIRUS PANDEMIC EXPLAINED - CORONA OUTBREAK 2020,570K views,MEDSimplified,1 week ago,10:07,https://www.youtube.com/watch?v=sWjYs7aILZ8,272K,"8,535",513
103,"Coronavirus Symptoms, Diagnosis, Treatment, & Vaccine Status",1.2M views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,4:33,https://www.youtube.com/watch?v=UCG3xqtcL3c,594K,"11,792",539
104,NBA Suspends Rest Of Season After Player Tests Positive For Coronavirus | Rachel Maddow | MSNBC,34K views,MSNBC,1 day ago,1:31,https://www.youtube.com/watch?v=G8_8J8Fzd0Y,2.44M,334,16
105,Coronavirus survivor reveals what it's like to have Covid-19,3.5M views,Channel 4 News,3 days ago,8:11,https://www.youtube.com/watch?v=G9oqvJ3iXGI,1.16M,"46,463","2,786"
106,Rudy Gobert mocked Coronavirus by touching all the mics,810K views,MLG Highlights,1 day ago,0:27,https://www.youtube.com/watch?v=lYC6oQIAzbI,447K,"3,160",699
107,Coronavirus: Milan set for lockdown,549K views,Sky News,5 days ago,3:11,https://www.youtube.com/watch?v=Zh3YBVjDXfY,1.88M,"3,293",200
108,CNN polled Americans about coronavirus. Here's what they said,510K views,CNN,4 days ago,3:27,https://www.youtube.com/watch?v=4Vsjtvm4cyA,8.75M,"4,151",920
109,Coronavirus in Hindi | Coronavirus Latest Update | Coronavirus Symptoms in Humans | Corona-Virus,800K views,Magnet Brains,2 weeks ago,16:31,https://www.youtube.com/watch?v=ECXJoqSvIys,140K,"16,499","1,036"
110,Novel coronavirus (2019-nCoV),2.4M views,World Health Organization (WHO),1 month ago,4:49,https://www.youtube.com/watch?v=mOV1aBVYKGA,200K,"12,066",654
111,Coronavirus: Northern Italy quarantines 16 million people - BBC News,1.5M views,BBC News,5 days ago,6:14,https://www.youtube.com/watch?v=Lex_mt9o64o,6.58M,"12,961",796
112,Coronavirus: China combats ever-strengthening disease,2.8M views,The Telegraph,1 month ago,1:44,https://www.youtube.com/watch?v=P6t3SxhvRuE,939K,"10,312",914
113,Ted Cruz will self-quarantine after interacting with individual with coronavirus at CPAC,1.1M views,CNN,4 days ago,6:32,https://www.youtube.com/watch?v=PbvVGko2LmI,8.75M,"8,996","1,979"
114,Unprecedented restrictions in Italy over coronavirus outbreak,269K views,CNN,3 days ago,8:18,https://www.youtube.com/watch?v=v_vDjR5zBDk,8.75M,"1,971",301
115,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) & Treatment,2.4M views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,11:05,https://www.youtube.com/watch?v=okg7uq_HrhQ,594K,"39,114","1,193"
116,Coronavirus: what we know so far about the outbreak spreading in China and abroad,2.7M views,South China Morning Post,1 month ago,5:27,https://www.youtube.com/watch?v=Zru5REL9ANg,935K,"16,570","1,289"
117,"Coronavirus ‘highly sensitive’ to warmer temperatures, Chinese study says",438K views,South China Morning Post,4 days ago,3:45,https://www.youtube.com/watch?v=GmrVSeoDnc4,935K,"4,680",244
118,"At least 12 dead, 188 infected in US as coronavirus continues to spread | Nightline",1.5M views,ABC News,6 days ago,8:02,https://www.youtube.com/watch?v=7hB13abLQkE,7.91M,"14,107","1,856"
119,Coronavirus lockdown in Italy as 16 million people quarantined,554K views,Channel 4 News,5 days ago,7:35,https://www.youtube.com/watch?v=jQsKe2n3bk4,1.16M,"3,753",291
120,Coronavirus: Economic fallout intensifies with crashing oil prices | DW News,213K views,DW News,4 days ago,15:00,https://www.youtube.com/watch?v=UsrKbS78o8c,1.07M,"1,889",113
121,Dr. Fauci on coronavirus in the US: It's going to get worse,136K views,Fox News,2 days ago,3:22,https://www.youtube.com/watch?v=05_0zMCTXe0,4.48M,"1,354",258
122,Hannity: Coronavirus doesn't discriminate based on political affiliation,73K views,Fox News,1 day ago,7:50,https://www.youtube.com/watch?v=laJ0dWc99Lc,4.48M,"2,262",346
123,China coronavirus 'spreads before symptoms show' - BBC News,2.5M views,BBC News,1 month ago,4:02,https://www.youtube.com/watch?v=0jAWPcyPFQc,6.58M,"22,097","1,102"
124,New York reels with largest coronavirus outbreak in US | WNT,416K views,ABC News,3 days ago,3:57,https://www.youtube.com/watch?v=7JedXOgOPC8,7.91M,"2,871",276
125,Coronavirus: Italy puts millions under quarantine | DW News,583K views,DW News,5 days ago,9:31,https://www.youtube.com/watch?v=ii84tOLbrN4,1.07M,"4,563",341
126,Coronavirus explained,304K views,CNET,1 week ago,6:03,https://www.youtube.com/watch?v=hZDX08RcPmg,2.54M,"3,871",383
127,Dallas Mavericks owner Mark Cuban reacts to NBA suspension over coronavirus,27K views,The Dallas Morning News,1 day ago,2:48,https://www.youtube.com/watch?v=H1XIAYt4Ea0,83.3K,239,12
128,BREAKING NEWS: NBA Season Suspended Due To Coronavirus | Rudy Gobert Tests Positive,72K views,Chat Sports,Streamed 1 day ago,16:48,https://www.youtube.com/watch?v=PzgxLybXjpE,161K,501,38
129,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,4.2M views,Global News,1 month ago,3:44,https://www.youtube.com/watch?v=NytLE5ECa8M,1.23M,"29,103","1,947"
130,What can we expect from Trump's national address on coronavirus pandemic?,31K views,Fox Business,1 day ago,6:41,https://www.youtube.com/watch?v=CbJaNNjcQBY,891K,498,36
131,Trump declares national emergency over coronavirus,952 views,Los Angeles Times,2 hours ago,3:32,https://www.youtube.com/watch?v=ol-g4Le4Up8,275K,111,37
132,Coronavirus fear and plunging oil price send stock markets reeling,218K views,ABC News,4 days ago,6:19,https://www.youtube.com/watch?v=NHH-T12Xt-c,7.91M,"1,965",358
133,State of Emergency in New York with at least 76 coronavirus cases,476K views,ABC News,5 days ago,2:52,https://www.youtube.com/watch?v=b7aX6-NkWaM,7.91M,"3,491",591
134,Coronavirus crisis in US as more cases are reported l ABC News,663K views,ABC News,1 week ago,4:11,https://www.youtube.com/watch?v=Qow1al_afYQ,7.91M,"5,115",738
135,21 on board stranded cruise ship test positive for coronavirus,361K views,ABC News,5 days ago,4:15,https://www.youtube.com/watch?v=d0r-2lGTqjQ,7.91M,"2,352",354
136,How US communities are reacting to coronavirus,347K views,ABC News,6 days ago,5:42,https://www.youtube.com/watch?v=BiGWVklFFDw,7.91M,"2,796",428
137,What happens to your body when you get coronavirus,1.4M views,The Telegraph,1 week ago,2:06,https://www.youtube.com/watch?v=2bI5pQGXl2o,939K,"14,707",808
138,Sadhguru on Coronavirus Outbreak in China,2.4M views,Sadhguru,1 month ago,8:25,https://www.youtube.com/watch?v=mP-mCfo4-f8,4.45M,"55,104","3,213"
139,What the U.S. should do to stop the coronavirus spread,103K views,CBS This Morning,4 days ago,4:22,https://www.youtube.com/watch?v=L3pgCQB6cA4,1.24M,603,132
140,Briton who contracted coronavirus in Wuhan explains symptoms,291K views,Guardian News,1 week ago,1:50,https://www.youtube.com/watch?v=PU2ut5Ark3Q,851K,"1,859",212
141,Coronavirus Patient Explains The Worst Symptoms | NBC News,1.2M views,NBC News,1 week ago,3:18,https://www.youtube.com/watch?v=NLGX2L9JLa8,2M,"12,539",635
142,"Coronavirus: Second British death and more than 100,000 cases worldwide - BBC News",539K views,BBC News,6 days ago,16:17,https://www.youtube.com/watch?v=nETgZwRuJPU,6.58M,"4,355",333
143,China hotel collapses with quarantined coronavirus patients inside,794K views,ABC News,5 days ago,1:47,https://www.youtube.com/watch?v=0vbplrxtqKE,7.91M,"4,502",688
144,How to stop the spread of coronavirus,386K views,Guardian News,1 week ago,4:31,https://www.youtube.com/watch?v=3jpXAMwRSu4,851K,"1,848",128
145,D.C. Mayor Updates On Coronavirus After First Positive Case | NBC News (Live Stream Recording),294K views,NBC News,Streamed 5 days ago,30:32,https://www.youtube.com/watch?v=Ebf0tY84j8U,2M,"1,234",309
146,What is the coronavirus?,8.4M views,Guardian News,1 month ago,3:41,https://www.youtube.com/watch?v=aerq4byr7ps,851K,"170,386","4,072"
147,"Coronavirus Threat: To The Economy, And The Presidency | The Day That Was | MSNBC",270K views,MSNBC,5 days ago,5:55,https://www.youtube.com/watch?v=FdNJsy231Cs,2.44M,"3,066",220
148,Special Report: Trump holds news conference on coronavirus pandemic,1M views,NBC News,Streamed 1 hour ago,2:17:18,https://www.youtube.com/watch?v=q_WM_pMp0Hg,2M,"14,310","5,970"
149,Is the Media Overreacting About Coronavirus? | Good Morning Britain,245K views,Good Morning Britain,4 days ago,11:06,https://www.youtube.com/watch?v=0A9Y4djRQcM,612K,"1,668",700
150,"At least 234 people have been diagnosed with coronavirus in US, according to CDC | ABC News",773K views,ABC News,6 days ago,4:21,https://www.youtube.com/watch?v=jK7NJEvw7Wc,7.91M,"5,542",575
