,title,view,channel,uploadtime,length,link,subscriber,like,dislike
41,Where Does The U.S. Response To Coronavirus Stand? | Morning Joe | MSNBC,499K views,MSNBC,4 days ago,15:44,https://www.youtube.com/watch?v=zzv1Srm9eVo,2.44M,"3,828",292
42,"Sen. Bernie Sanders on the Trump Administration's Coronavirus Missteps, Greed, Grandkids",223K views,The Tonight Show Starring Jimmy Fallon,1 day ago,5:25,https://www.youtube.com/watch?v=y2P5QbaJt_g,24.2M,"8,907",553
43,NBA suspends season due to coronavirus,46K views,Fox Business,1 day ago,0:33,https://www.youtube.com/watch?v=XHTltHA-wqA,891K,454,297
44,Coronavirus Explained: What does pandemic declaration mean for the world?,155K views,Channel 4 News,1 day ago,6:44,https://www.youtube.com/watch?v=XJV3X8zM1bU,1.16M,"1,658",147
45,Experts Hope Herd Immunity ‘Flattens’ The Coronavirus Curve | NBC News NOW,191K views,NBC News,1 day ago,15:15,https://www.youtube.com/watch?v=f2aDEPZbLEI,1.99M,"1,180",122
46,Coronavirus Crisis: Your Questions Answered | NBC News (Live Stream Recording),361K views,NBC News,Streamed 1 day ago,1:00:14,https://www.youtube.com/watch?v=YDmOEPI4-8Y,1.99M,"2,140",447
47,Congress And Trump Admin. Scramble For Coronavirus Aid Deal As Pandemic Causes Panic | Nightly News,348K views,NBC News,18 hours ago,10:58,https://www.youtube.com/watch?v=X7ERdQYlq8I,1.99M,"2,601",250
48,Novel Coronavirus explained l ABC News,392K views,ABC News,3 days ago,2:46,https://www.youtube.com/watch?v=CXOsVXybVJY,7.9M,"2,596",325
49,"Tom Hanks, Rita Wilson test positive for coronavirus",421K views,Fox News,1 day ago,3:07,https://www.youtube.com/watch?v=XKQhhpc1VFQ,4.48M,"5,374",355
50,Coronavirus: Cruise ship Grand Princess docks in California - BBC News,313K views,BBC News,2 days ago,17:40,https://www.youtube.com/watch?v=7S-1QRRWj10,6.58M,"2,122",304
51,WHO declares coronavirus outbreak a pandemic,438K views,Fox News,2 days ago,0:51,https://www.youtube.com/watch?v=d1eEWihvwpQ,4.48M,"3,608",754
52,Coronavirus containment zone implemented in New York,80K views,CBS This Morning,2 days ago,2:20,https://www.youtube.com/watch?v=iULdVyQ6Bys,1.24M,395,33
53,Trump insists he doesn't need to be tested for coronavirus,321K views,CBS Evening News,2 days ago,2:04,https://www.youtube.com/watch?v=Wp42TrNYSaU,695K,"1,751",923
54,"Trump Hasn't Been Tested For Coronavirus Despite Possible Exposure, And Refuses To Take Precautio…",2.2M views,The Late Show with Stephen Colbert,2 days ago,12:10,https://www.youtube.com/watch?v=YgkNuoozmis,7.25M,"33,040","1,317"
55,"Global National: March 11, 2020 | WHO declares coronavirus a global pandemic",219K views,Global News,1 day ago,22:15,https://www.youtube.com/watch?v=XcARC2mrmcQ,1.23M,"1,067",114
56,"Coronavirus outbreak: U.S. health official tells Congress that epidemic ""will get worse"" | FULL",175K views,Global News,Streamed 2 days ago,2:05:42,https://www.youtube.com/watch?v=fbR4NuBTJqo,1.23M,"1,444",385
57,"Coronavirus around the world: March 11, 2020",68K views,Global News,1 day ago,4:10,https://www.youtube.com/watch?v=5XcC62KBC9c,1.23M,399,32
58,Merkel: Most people in Germany likely to contract Coronavirus | DW News,279K views,DW News,2 days ago,15:42,https://www.youtube.com/watch?v=6CGi41nB3tA,1.07M,"2,997",211
59,Viable Coronavirus Test Kits Awaiting FDA Approval | MSNBC,80K views,MSNBC,1 day ago,3:56,https://www.youtube.com/watch?v=LtY1GVfaK9I,2.44M,903,48
60,Top health official on US response to coronavirus pandemic,239K views,ABC News,18 hours ago,8:19,https://www.youtube.com/watch?v=9qZehXrLq6g,7.9M,"1,888",212
61,Adam Schiff On Trump's Response To Coronavirus: 'Incompetence Kills' | The Last Word | MSNBC,412K views,MSNBC,1 day ago,1:01,https://www.youtube.com/watch?v=fMlbywEMj3U,2.44M,"3,005","8,249"
62,"Coronavirus Expert Dr. Fauci, CDC Director Dr. Redfield Testify | NBC News (Live Stream Recording)",416K views,NBC News,Streamed 2 days ago,2:04:00,https://www.youtube.com/watch?v=RsqUve07HcA,1.99M,"2,400",482
63,Iran Played Down the Coronavirus. Then Its Officials Got Sick | NYT News,424K views,The New York Times,2 days ago,4:07,https://www.youtube.com/watch?v=lm2UFynetJw,2.54M,"5,635",305
64,The NBA’s plans for players & fans amid coronavirus concerns | Get Up,130K views,ESPN,2 days ago,6:32,https://www.youtube.com/watch?v=WGOiihh3xMQ,6.78M,"1,259",55
65,CDC director testifies on delay of coronavirus test kits as concerns grow | Nightline,127K views,ABC News,2 days ago,8:25,https://www.youtube.com/watch?v=yGEaYaUg1T8,7.9M,"1,080",205
66,Coronavirus expert says he has second thoughts about flying,298K views,CNN,11 hours ago,9:34,https://www.youtube.com/watch?v=63M9ZQd2B7M,8.75M,"4,174",356
67,Coronavirus is Not an Excuse to Be Racist | Full Frontal on TBS,285K views,Full Frontal with Samantha Bee,1 day ago,8:14,https://www.youtube.com/watch?v=Oq-06inhB3U,991K,"8,387","1,192"
68,"Coronavirus Concerns Empty Planes, Leaving Airline Industry Reeling | TODAY",598K views,TODAY,2 days ago,3:55,https://www.youtube.com/watch?v=0xqGmEhEyW8,1.78M,"3,352",195
69,Coronavirus: Italy in lockdown - BBC News,853K views,BBC News,2 days ago,18:20,https://www.youtube.com/watch?v=_69sOxWU0jo,6.58M,"6,529",465
70,Fourth person dies in UK from coronavirus,546K views,Sky News,4 days ago,3:28,https://www.youtube.com/watch?v=kjQDKw68utE,1.88M,"3,540",444
71,"Trump’s Coronavirus Address, Blooper Reel Included | The Daily Show",1.5M views,The Daily Show with Trevor Noah,15 hours ago,9:23,https://www.youtube.com/watch?v=BWO6i8cH8SA,6.58M,"47,349","1,719"
72,Trump Addresses A Nation On Edge As Local Officials Lead On Coronavirus | The 11th Hour | MSNBC,153K views,MSNBC,1 day ago,6:47,https://www.youtube.com/watch?v=Sqn1Ab2DsDo,2.44M,"1,485",221
73,National Guard Deployed To Help Contain Coronavirus In NYC Suburb | TODAY,273K views,TODAY,2 days ago,10:01,https://www.youtube.com/watch?v=XjYOAt4PX-w,1.78M,"1,595",178
74,Coronavirus: Deaths jump above 600 in Italy - as country struggles with lockdown,266K views,Channel 4 News,2 days ago,8:24,https://www.youtube.com/watch?v=bOkkp8UPIYg,1.16M,"2,903",136
75,Corona Virus के बारे में जनता की जानकारी | Q&A | Coronavirus Disease | COVID 19 | Precautions | WHO,167K views,The Lallantop,6 days ago,4:37,https://www.youtube.com/watch?v=DoMTUTuDtGE,12M,"1,724",282
76,"Trump outlines U.S. response to coronavirus outbreak, restricts travel from Europe | ABC News",1.2M views,ABC News,1 day ago,4:04,https://www.youtube.com/watch?v=qyVX-pu-ZDk,7.9M,"10,550","2,488"
77,"Tom Hanks, Wife Rita Wilson Diagnosed With Coronavirus",11K views,CBS Los Angeles,1 day ago,2:32,https://www.youtube.com/watch?v=jHKGFLsir9A,419K,120,22
78,Everyone's a Coronavirus Expert,2.9M views,Jimmy Kimmel Live,2 days ago,8:47,https://www.youtube.com/watch?v=1LfQlYESTHg,16.4M,"55,555","4,823"
79,Coronavirus: 21 People On Grand Princess Test Positive For COVID-19 | TODAY,643K views,TODAY,6 days ago,10:45,https://www.youtube.com/watch?v=fbNhGf8_h-s,1.78M,"4,292",747
80,Coronavirus: Busting The Myths | This Morning,154K views,This Morning,3 days ago,7:23,https://www.youtube.com/watch?v=VRlO-LwKJVA,1.66M,"1,840",169
81,Italy on nationwide lockdown as coronavirus cases surge,311K views,CBS News,3 days ago,6:05,https://www.youtube.com/watch?v=0Urov6W7h00,2.4M,"1,834",275
82,Coronavirus update: WHO chief declares the coronavirus a global pandemic,54K views,CNBC Television,2 days ago,2:43,https://www.youtube.com/watch?v=5fTSrArRp8M,443K,347,36
83,Major lockdown in Italy from coronavirus,301K views,ABC News,4 days ago,2:00,https://www.youtube.com/watch?v=TlP6Tlj04T4,7.9M,"2,097",227
84,Trump discusses economics surrounding coronavirus in press conference,524K views,Fox News,Streamed 3 days ago,43:20,https://www.youtube.com/watch?v=-IVcbzcY1Q8,4.48M,"8,776",871
85,"Coronavirus Epidemic Update 34: US Cases Surge, Chloroquine & Zinc Treatment Combo, Italy Lockdown",655K views,MedCram - Medical Lectures Explained CLEARLY,3 days ago,17:29,https://www.youtube.com/watch?v=U7F1cnWup9M,593K,"13,716",275
86,"Coronavirus Is 10 Times More Lethal Than Seasonal Flu, Fauci Says",69K views,Bloomberg Markets and Finance,2 days ago,1:58,https://www.youtube.com/watch?v=2DekzGCJhJw,563K,836,53
87,Combatting Coronavirus with “Social Distancing” | The Daily Show,1.3M views,The Daily Show with Trevor Noah,2 days ago,7:21,https://www.youtube.com/watch?v=NVlyc-uZQc0,6.58M,"29,810",739
88,"COVID-19 (Coronavirus Disease 19) - causes, symptoms, diagnosis, treatment, pathology",1.2M views,Osmosis,4 weeks ago,12:21,https://www.youtube.com/watch?v=eup3_i_5uaw,1.41M,"19,310",591
89,Coronavirus in Hindi | Coronavirus Latest Update | Coronavirus Symptoms in Humans | Corona-Virus,800K views,Magnet Brains,2 weeks ago,16:31,https://www.youtube.com/watch?v=ECXJoqSvIys,140K,"16,426","1,034"
90,Trump: Coronavirus is a world problem and we need separation,189K views,Fox News,1 day ago,25:34,https://www.youtube.com/watch?v=O8qC6YLsg7g,4.48M,"6,951",395
91,Coronavirus survivor reveals what it's like to have Covid-19,3.4M views,Channel 4 News,3 days ago,8:11,https://www.youtube.com/watch?v=G9oqvJ3iXGI,1.16M,"45,258","2,699"
92,Coronavirus: Milan set for lockdown,549K views,Sky News,5 days ago,3:11,https://www.youtube.com/watch?v=Zh3YBVjDXfY,1.88M,"3,294",199
93,Coronavirus: Northern Italy quarantines 16 million people - BBC News,1.5M views,BBC News,5 days ago,6:14,https://www.youtube.com/watch?v=Lex_mt9o64o,6.58M,"12,953",796
94,Continued Coronavirus Outbreak Causes Slow Response For Passengers Still Stranded On Cruise Ship,175K views,NBC News,5 days ago,7:34,https://www.youtube.com/watch?v=m8e9cTqB24Y,1.99M,979,149
95,All of Italy under restrictions over coronavirus outbreak,986K views,CNN,3 days ago,8:36,https://www.youtube.com/watch?v=lm7Xi3cw6dY,8.75M,"7,599","1,330"
96,CNN polled Americans about coronavirus. Here's what they said,510K views,CNN,3 days ago,3:27,https://www.youtube.com/watch?v=4Vsjtvm4cyA,8.75M,"4,150",919
97,"Coronavirus Symptoms, Diagnosis, Treatment, & Vaccine Status",1.2M views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,4:33,https://www.youtube.com/watch?v=UCG3xqtcL3c,593K,"11,765",537
98,Coronavirus: Italy extends strict measures to whole country – BBC News,1.7M views,BBC News,3 days ago,17:15,https://www.youtube.com/watch?v=Z2mw6aglRuM,6.58M,"11,903","1,115"
99,Dr. Fauci on coronavirus in the US: It's going to get worse,136K views,Fox News,2 days ago,3:22,https://www.youtube.com/watch?v=05_0zMCTXe0,4.48M,"1,355",258
100,CORONAVIRUS PANDEMIC EXPLAINED - CORONA OUTBREAK 2020,525K views,MEDSimplified,1 week ago,10:07,https://www.youtube.com/watch?v=sWjYs7aILZ8,272K,"8,397",506
101,Fast moving developments in the coronavirus outbreak,725K views,ABC News,4 days ago,4:45,https://www.youtube.com/watch?v=ya3Pqasvyno,7.9M,"6,167",973
102,Novel coronavirus (2019-nCoV),2.4M views,World Health Organization (WHO),1 month ago,4:49,https://www.youtube.com/watch?v=mOV1aBVYKGA,199K,"11,988",650
103,What can we expect from Trump's national address on coronavirus pandemic?,31K views,Fox Business,1 day ago,6:41,https://www.youtube.com/watch?v=CbJaNNjcQBY,891K,498,36
104,Hannity: Coronavirus doesn't discriminate based on political affiliation,73K views,Fox News,1 day ago,7:50,https://www.youtube.com/watch?v=laJ0dWc99Lc,4.48M,"2,259",343
105,"As Coronavirus Spreads Nationwide, Cruise Ship Heads To Port In California | TODAY",376K views,TODAY,4 days ago,9:51,https://www.youtube.com/watch?v=qBaAGGcKf4w,1.78M,"1,975",345
106,Ted Cruz will self-quarantine after interacting with individual with coronavirus at CPAC,1.1M views,CNN,4 days ago,6:32,https://www.youtube.com/watch?v=PbvVGko2LmI,8.75M,"8,994","1,979"
107,Unprecedented restrictions in Italy over coronavirus outbreak,267K views,CNN,3 days ago,8:18,https://www.youtube.com/watch?v=v_vDjR5zBDk,8.75M,"1,969",301
108,Coronavirus: China combats ever-strengthening disease,2.8M views,The Telegraph,1 month ago,1:44,https://www.youtube.com/watch?v=P6t3SxhvRuE,939K,"10,306",914
109,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) & Treatment,2.4M views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,11:05,https://www.youtube.com/watch?v=okg7uq_HrhQ,593K,"38,966","1,189"
110,Coronavirus lockdown in Italy as 16 million people quarantined,554K views,Channel 4 News,5 days ago,7:35,https://www.youtube.com/watch?v=jQsKe2n3bk4,1.16M,"3,750",291
111,"Coronavirus ‘worse than a bomb’ on Italy, says doctor coordinating response",1.6M views,Channel 4 News,3 days ago,10:54,https://www.youtube.com/watch?v=9mrPHO-nkVE,1.16M,"23,410",917
112,Coronavirus: what we know so far about the outbreak spreading in China and abroad,2.7M views,South China Morning Post,1 month ago,5:27,https://www.youtube.com/watch?v=Zru5REL9ANg,934K,"16,535","1,288"
113,"At least 12 dead, 188 infected in US as coronavirus continues to spread | Nightline",1.5M views,ABC News,6 days ago,8:02,https://www.youtube.com/watch?v=7hB13abLQkE,7.9M,"13,947","1,849"
114,Coronavirus: Italy puts millions under quarantine | DW News,581K views,DW News,5 days ago,9:31,https://www.youtube.com/watch?v=ii84tOLbrN4,1.07M,"4,556",340
115,China coronavirus 'spreads before symptoms show' - BBC News,2.5M views,BBC News,1 month ago,4:02,https://www.youtube.com/watch?v=0jAWPcyPFQc,6.58M,"22,095","1,102"
116,NY governor: We're not going to stop coronavirus at this rate of testing,595K views,CNN,2 days ago,11:01,https://www.youtube.com/watch?v=5Y7qcAOpw8o,8.75M,"4,340","1,153"
117,"Coronavirus ‘highly sensitive’ to warmer temperatures, Chinese study says",438K views,South China Morning Post,4 days ago,3:45,https://www.youtube.com/watch?v=GmrVSeoDnc4,934K,"4,654",242
118,21 on board stranded cruise ship test positive for coronavirus,361K views,ABC News,5 days ago,4:15,https://www.youtube.com/watch?v=d0r-2lGTqjQ,7.9M,"2,352",354
119,BREAKING NEWS: NBA Season Suspended Due To Coronavirus | Rudy Gobert Tests Positive,72K views,Chat Sports,Streamed 1 day ago,16:48,https://www.youtube.com/watch?v=PzgxLybXjpE,160K,500,37
120,Pharmaceutical giant shipped investigational coronavirus drug to China without U.S. approval,24K views,CBS News,3 days ago,5:03,https://www.youtube.com/watch?v=cjGkcbdS1AE,2.4M,201,25
121,New York reels with largest coronavirus outbreak in US | WNT,419K views,ABC News,3 days ago,3:57,https://www.youtube.com/watch?v=7JedXOgOPC8,7.9M,"2,866",276
122,Coronavirus fear and plunging oil price send stock markets reeling,218K views,ABC News,4 days ago,6:19,https://www.youtube.com/watch?v=NHH-T12Xt-c,7.9M,"1,965",358
123,Coronavirus explained,304K views,CNET,1 week ago,6:03,https://www.youtube.com/watch?v=hZDX08RcPmg,2.54M,"3,847",379
124,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,4.2M views,Global News,1 month ago,3:44,https://www.youtube.com/watch?v=NytLE5ECa8M,1.23M,"29,033","1,940"
125,State of Emergency in New York with at least 76 coronavirus cases,476K views,ABC News,5 days ago,2:52,https://www.youtube.com/watch?v=b7aX6-NkWaM,7.9M,"3,487",591
126,D.C. Mayor Updates On Coronavirus After First Positive Case | NBC News (Live Stream Recording),294K views,NBC News,Streamed 5 days ago,30:32,https://www.youtube.com/watch?v=Ebf0tY84j8U,1.99M,"1,234",309
127,"Coronavirus: Second British death and more than 100,000 cases worldwide - BBC News",539K views,BBC News,6 days ago,16:17,https://www.youtube.com/watch?v=nETgZwRuJPU,6.58M,"4,350",332
128,Coronavirus crisis in US as more cases are reported l ABC News,665K views,ABC News,1 week ago,4:11,https://www.youtube.com/watch?v=Qow1al_afYQ,7.9M,"5,115",738
129,How US communities are reacting to coronavirus,347K views,ABC News,6 days ago,5:42,https://www.youtube.com/watch?v=BiGWVklFFDw,7.9M,"2,763",428
130,What happens to your body when you get coronavirus,1.4M views,The Telegraph,1 week ago,2:06,https://www.youtube.com/watch?v=2bI5pQGXl2o,939K,"14,519",804
131,Sadhguru on Coronavirus Outbreak in China,2.4M views,Sadhguru,1 month ago,8:25,https://www.youtube.com/watch?v=mP-mCfo4-f8,4.45M,"54,753","3,197"
132,China hotel collapses with quarantined coronavirus patients inside,794K views,ABC News,5 days ago,1:47,https://www.youtube.com/watch?v=0vbplrxtqKE,7.9M,"4,499",687
133,"Coronavirus Epidemic Update 31: Mortality Rate, Cleaning Products, A More/Less Severe Virus Strain?",358K views,MedCram - Medical Lectures Explained CLEARLY,1 week ago,6:08,https://www.youtube.com/watch?v=7YI2tOoVVpk,593K,"7,112",138
134,What the U.S. should do to stop the coronavirus spread,103K views,CBS This Morning,4 days ago,4:22,https://www.youtube.com/watch?v=L3pgCQB6cA4,1.24M,600,132
135,Briton who contracted coronavirus in Wuhan explains symptoms,291K views,Guardian News,1 week ago,1:50,https://www.youtube.com/watch?v=PU2ut5Ark3Q,850K,"1,837",210
136,How to stop the spread of coronavirus,352K views,Guardian News,1 week ago,4:31,https://www.youtube.com/watch?v=3jpXAMwRSu4,850K,"1,828",124
137,Coronavirus Patient Explains The Worst Symptoms | NBC News,1.2M views,NBC News,1 week ago,3:18,https://www.youtube.com/watch?v=NLGX2L9JLa8,1.99M,"12,342",625
138,Coronavirus may have originated from Wuhan market,2.3M views,CBS News,1 month ago,6:58,https://www.youtube.com/watch?v=-JFC81JEoIw,2.4M,"9,476","1,423"
139,Is the Media Overreacting About Coronavirus? | Good Morning Britain,250K views,Good Morning Britain,4 days ago,11:06,https://www.youtube.com/watch?v=0A9Y4djRQcM,612K,"1,644",693
140,"Coronavirus Threat: To The Economy, And The Presidency | The Day That Was | MSNBC",270K views,MSNBC,5 days ago,5:55,https://www.youtube.com/watch?v=FdNJsy231Cs,2.44M,"3,066",220
141,"At least 234 people have been diagnosed with coronavirus in US, according to CDC | ABC News",773K views,ABC News,6 days ago,4:21,https://www.youtube.com/watch?v=jK7NJEvw7Wc,7.9M,"5,542",575
142,Growing Fears Over Response To Coronavirus As Number Of Confirmed Cases Soar | NBC Nightly News,1.7M views,NBC News,4 days ago,11:09,https://www.youtube.com/watch?v=GLsXcv5zouQ,1.99M,"12,441","2,229"
143,Italy plans large-scale quarantine in response to coronavirus outbreak,926K views,Fox News,5 days ago,2:31,https://www.youtube.com/watch?v=6iQV02gi7fE,4.48M,"6,042",857
144,Doctor Answers Commonly Googled Questions About Coronavirus,1.1M views,BuzzFeedVideo,5 days ago,8:13,https://www.youtube.com/watch?v=hHEBCk0SQA8,20M,"43,407","1,312"
145,"Coronavirus Epidemic Update 32: Important Data from South Korea, Can Zinc Help Prevent COVID-19?",550K views,MedCram - Medical Lectures Explained CLEARLY,6 days ago,19:58,https://www.youtube.com/watch?v=Eeh054-Hx1U,593K,"11,725",286
146,Worried about the coronavirus? See this patient's advice,774K views,CNN,5 days ago,5:08,https://www.youtube.com/watch?v=_O0IbLsZ3wA,8.75M,"5,525",954
147,SE Cupp: This is why we're panicked about coronavirus,487K views,CNN,5 days ago,7:55,https://www.youtube.com/watch?v=s_ypH6Bk-oY,8.75M,"5,750","2,905"
148,What is the coronavirus?,8.4M views,Guardian News,1 month ago,3:41,https://www.youtube.com/watch?v=aerq4byr7ps,850K,"170,249","4,067"
149,"Journalist goes undercover at ""wet markets"", where the Coronavirus started | 60 Minutes Australia",4.2M views,60 Minutes Australia,4 days ago,27:31,https://www.youtube.com/watch?v=Y7nZ4mw4mXw,1.64M,"41,928","5,670"
150,Coronavirus: Answering 4 of the most 'Googled' questions | USA TODAY,241K views,USA TODAY,4 days ago,3:12,https://www.youtube.com/watch?v=jK5NVWfFBO8,1.37M,"1,380",355
