,title,view,channel,uploadtime,length,link,subscriber,like,dislike
103,Everyone's a Coronavirus Expert,3.1M views,Jimmy Kimmel Live,2 days ago,8:47,https://www.youtube.com/watch?v=1LfQlYESTHg,16.4M,"58,801","5,123"
104,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) & Treatment,2.4M views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,11:05,https://www.youtube.com/watch?v=okg7uq_HrhQ,596K,"39,384","1,203"
105,Coronavirus survivor reveals what it's like to have Covid-19,3.8M views,Channel 4 News,3 days ago,8:11,https://www.youtube.com/watch?v=G9oqvJ3iXGI,1.16M,"48,939","2,936"
106,Coronavirus: Northern Italy quarantines 16 million people - BBC News,1.5M views,BBC News,5 days ago,6:14,https://www.youtube.com/watch?v=Lex_mt9o64o,6.58M,"12,974",797
107,Coronavirus: Italy extends strict measures to whole country – BBC News,1.7M views,BBC News,4 days ago,17:15,https://www.youtube.com/watch?v=Z2mw6aglRuM,6.58M,"11,920","1,122"
108,Ted Cruz will self-quarantine after interacting with individual with coronavirus at CPAC,1.1M views,CNN,5 days ago,6:32,https://www.youtube.com/watch?v=PbvVGko2LmI,8.76M,"8,997","1,979"
109,Coronavirus: what we know so far about the outbreak spreading in China and abroad,2.8M views,South China Morning Post,1 month ago,5:27,https://www.youtube.com/watch?v=Zru5REL9ANg,936K,"16,640","1,300"
110,‘I’m surprised we’re not moving sooner’ on coronavirus - Former UK Health Secretary Jeremy Hunt,640K views,Channel 4 News,1 day ago,10:40,https://www.youtube.com/watch?v=3rmMh2pLKAc,1.16M,"5,900",516
111,China coronavirus 'spreads before symptoms show' - BBC News,2.5M views,BBC News,1 month ago,4:02,https://www.youtube.com/watch?v=0jAWPcyPFQc,6.58M,"22,103","1,103"
112,Coronavirus lockdown in Italy as 16 million people quarantined,554K views,Channel 4 News,5 days ago,7:35,https://www.youtube.com/watch?v=jQsKe2n3bk4,1.16M,"3,759",292
113,Trump Addresses A Nation On Edge As Local Officials Lead On Coronavirus | The 11th Hour | MSNBC,160K views,MSNBC,2 days ago,6:47,https://www.youtube.com/watch?v=Sqn1Ab2DsDo,2.44M,"1,508",221
114,Coronavirus: Milan set for lockdown,551K views,Sky News,6 days ago,3:11,https://www.youtube.com/watch?v=Zh3YBVjDXfY,1.89M,"3,294",200
115,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,4.3M views,Global News,1 month ago,3:44,https://www.youtube.com/watch?v=NytLE5ECa8M,1.24M,"29,183","1,960"
116,"Coronavirus Concerns Empty Planes, Leaving Airline Industry Reeling | TODAY",636K views,TODAY,2 days ago,3:55,https://www.youtube.com/watch?v=0xqGmEhEyW8,1.78M,"3,491",212
117,Coronavirus: Economic fallout intensifies with crashing oil prices | DW News,213K views,DW News,4 days ago,15:00,https://www.youtube.com/watch?v=UsrKbS78o8c,1.07M,"1,890",113
118,Trump declares National Emergency over coronavirus,1.4M views,Fox News,Streamed 8 hours ago,1:12:37,https://www.youtube.com/watch?v=G6HbxcCb-7g,4.48M,"18,734","1,480"
119,"Coronavirus ‘highly sensitive’ to warmer temperatures, Chinese study says",470K views,South China Morning Post,4 days ago,3:45,https://www.youtube.com/watch?v=GmrVSeoDnc4,936K,"4,742",249
120,Unprecedented restrictions in Italy over coronavirus outbreak,270K views,CNN,3 days ago,8:18,https://www.youtube.com/watch?v=v_vDjR5zBDk,8.76M,"1,978",302
121,"Coronavirus ‘worse than a bomb’ on Italy, says doctor coordinating response",1.7M views,Channel 4 News,3 days ago,10:54,https://www.youtube.com/watch?v=9mrPHO-nkVE,1.16M,"23,853",936
122,Coronavirus explained,304K views,CNET,2 weeks ago,6:03,https://www.youtube.com/watch?v=hZDX08RcPmg,2.54M,"3,915",384
123,"At least 12 dead, 188 infected in US as coronavirus continues to spread | Nightline",1.5M views,ABC News,6 days ago,8:02,https://www.youtube.com/watch?v=7hB13abLQkE,7.91M,"14,671","1,893"
124,Coronavirus: Italy puts millions under quarantine | DW News,583K views,DW News,5 days ago,9:31,https://www.youtube.com/watch?v=ii84tOLbrN4,1.07M,"4,570",342
125,BREAKING NEWS: NBA Season Suspended Due To Coronavirus | Rudy Gobert Tests Positive,72K views,Chat Sports,Streamed 1 day ago,16:48,https://www.youtube.com/watch?v=PzgxLybXjpE,161K,502,38
126,Sadhguru on Coronavirus Outbreak in China,2.5M views,Sadhguru,1 month ago,8:25,https://www.youtube.com/watch?v=mP-mCfo4-f8,4.46M,"55,651","3,241"
127,State of Emergency in New York with at least 76 coronavirus cases,476K views,ABC News,6 days ago,2:52,https://www.youtube.com/watch?v=b7aX6-NkWaM,7.91M,"3,492",591
128,Coronavirus fear and plunging oil price send stock markets reeling,218K views,ABC News,4 days ago,6:19,https://www.youtube.com/watch?v=NHH-T12Xt-c,7.91M,"1,966",358
129,New York reels with largest coronavirus outbreak in US | WNT,420K views,ABC News,4 days ago,3:57,https://www.youtube.com/watch?v=7JedXOgOPC8,7.91M,"2,875",278
130,Coronavirus crisis in US as more cases are reported l ABC News,665K views,ABC News,1 week ago,4:11,https://www.youtube.com/watch?v=Qow1al_afYQ,7.91M,"5,117",739
131,Dr. Fauci on coronavirus in the US: It's going to get worse,137K views,Fox News,2 days ago,3:22,https://www.youtube.com/watch?v=05_0zMCTXe0,4.48M,"1,362",260
132,Uni. Of Washington Doctors Update Efforts Against Coronavirus | NBC News (Live Stream Recording),232K views,NBC News,Streamed 1 day ago,45:40,https://www.youtube.com/watch?v=LUN_ehb8LfE,2M,"1,281",167
133,What happens to your body when you get coronavirus,1.5M views,The Telegraph,1 week ago,2:06,https://www.youtube.com/watch?v=2bI5pQGXl2o,940K,"14,973",814
134,What can we expect from Trump's national address on coronavirus pandemic?,31K views,Fox Business,2 days ago,6:41,https://www.youtube.com/watch?v=CbJaNNjcQBY,893K,499,37
135,NY governor: We're not going to stop coronavirus at this rate of testing,598K views,CNN,3 days ago,11:01,https://www.youtube.com/watch?v=5Y7qcAOpw8o,8.76M,"4,350","1,156"
136,Coronavirus Disrupts Daily Life As Trump Fails To Calm A Nation On Edge | The 11th Hour | MSNBC,369K views,MSNBC,1 day ago,6:20,https://www.youtube.com/watch?v=i0K4PIVe92I,2.44M,"4,048",449
137,Coronavirus: Cruise Ship Carrying People With Coronavirus Docks In California | NBC Nightly News,318K views,NBC News,4 days ago,13:34,https://www.youtube.com/watch?v=sku3zWvLXnM,2M,"1,217",136
138,Dallas Mavericks owner Mark Cuban reacts to NBA suspension over coronavirus,27K views,The Dallas Morning News,2 days ago,2:48,https://www.youtube.com/watch?v=H1XIAYt4Ea0,83.3K,239,12
139,Briton who contracted coronavirus in Wuhan explains symptoms,309K views,Guardian News,1 week ago,1:50,https://www.youtube.com/watch?v=PU2ut5Ark3Q,852K,"1,892",216
140,How to stop the spread of coronavirus,386K views,Guardian News,1 week ago,4:31,https://www.youtube.com/watch?v=3jpXAMwRSu4,852K,"1,887",131
141,Coronavirus Patient Explains The Worst Symptoms | NBC News,1.2M views,NBC News,1 week ago,3:18,https://www.youtube.com/watch?v=NLGX2L9JLa8,2M,"12,983",658
142,"Coronavirus: Second British death and more than 100,000 cases worldwide - BBC News",539K views,BBC News,1 week ago,16:17,https://www.youtube.com/watch?v=nETgZwRuJPU,6.58M,"4,354",334
143,21 on board stranded cruise ship test positive for coronavirus,361K views,ABC News,6 days ago,4:15,https://www.youtube.com/watch?v=d0r-2lGTqjQ,7.91M,"2,353",354
144,Hannity: Coronavirus doesn't discriminate based on political affiliation,84K views,Fox News,2 days ago,7:50,https://www.youtube.com/watch?v=laJ0dWc99Lc,4.48M,"2,278",349
145,What the U.S. should do to stop the coronavirus spread,103K views,CBS This Morning,4 days ago,4:22,https://www.youtube.com/watch?v=L3pgCQB6cA4,1.24M,606,132
146,What is the coronavirus?,8.4M views,Guardian News,1 month ago,3:41,https://www.youtube.com/watch?v=aerq4byr7ps,852K,"170,599","4,088"
147,How US communities are reacting to coronavirus,347K views,ABC News,1 week ago,5:42,https://www.youtube.com/watch?v=BiGWVklFFDw,7.91M,"2,938",437
148,Italy plans large-scale quarantine in response to coronavirus outbreak,926K views,Fox News,6 days ago,2:31,https://www.youtube.com/watch?v=6iQV02gi7fE,4.48M,"6,043",857
149,Is the Media Overreacting About Coronavirus? | Good Morning Britain,245K views,Good Morning Britain,4 days ago,11:06,https://www.youtube.com/watch?v=0A9Y4djRQcM,612K,"1,705",723
150,How coronavirus (Covid-19) spread day by day,614K views,Channel 4 News,1 month ago,11:47,https://www.youtube.com/watch?v=Zl0V-OhZYk4,1.16M,"5,397",789
