,title,view,channel,uploadtime,length,link,subscriber,like,dislike
32,Daily Life Is Changing For Millions Of Americans As Coronavirus Crisis Grows,2.5M views,The Late Show with Stephen Colbert,1 day ago,11:40,https://www.youtube.com/watch?v=lk0sQEhrY5U,7.25M,"36,733","1,221"
33,Coronavirus outbreak: Countries react after COVID-19 declared a global pandemic,143K views,Global News,1 day ago,8:02,https://www.youtube.com/watch?v=fGuUh-BmnvI,1.23M,906,75
34,Coronavirus Explained: What does pandemic declaration mean for the world?,152K views,Channel 4 News,1 day ago,6:44,https://www.youtube.com/watch?v=XJV3X8zM1bU,1.16M,"1,633",145
35,Treasury likely to push back tax deadline due to coronavirus,213K views,CBS News,2 days ago,3:05,https://www.youtube.com/watch?v=0d0AziuNgi8,2.4M,"1,071",234
36,"Sen. Bernie Sanders on the Trump Administration's Coronavirus Missteps, Greed, Grandkids",215K views,The Tonight Show Starring Jimmy Fallon,1 day ago,5:25,https://www.youtube.com/watch?v=y2P5QbaJt_g,24.2M,"8,688",540
37,BREAKING: NBA suspends season after Rudy Gobert tests positive for coronavirus | CBS Sports HQ,427K views,CBS Sports,1 day ago,8:04,https://www.youtube.com/watch?v=WfOuA-Rq_4Y,241K,"3,158",197
38,What China's Pollution Says About Coronavirus and the Economy | WSJ,286K views,Wall Street Journal,1 day ago,4:31,https://www.youtube.com/watch?v=cHSftdHskxs,2.03M,"4,890",197
39,Washington state braces for thousands of potential coronavirus cases,135K views,CBS This Morning,2 days ago,2:48,https://www.youtube.com/watch?v=j6HSjsGVwrc,1.24M,592,152
40,NBA suspends season due to coronavirus,46K views,Fox Business,1 day ago,0:33,https://www.youtube.com/watch?v=XHTltHA-wqA,890K,453,297
41,Coronavirus Crisis: Your Questions Answered | NBC News (Live Stream Recording),358K views,NBC News,Streamed 1 day ago,1:00:14,https://www.youtube.com/watch?v=YDmOEPI4-8Y,1.99M,"2,134",443
42,Experts Hope Herd Immunity ‘Flattens’ The Coronavirus Curve | NBC News NOW,186K views,NBC News,1 day ago,15:15,https://www.youtube.com/watch?v=f2aDEPZbLEI,1.99M,"1,142",120
43,Coronavirus update: WHO chief declares the coronavirus a global pandemic,54K views,CNBC Television,1 day ago,2:43,https://www.youtube.com/watch?v=5fTSrArRp8M,442K,347,37
44,Coronavirus: Is the UK on the same path as Italy?,378K views,Sky News,2 days ago,2:20,https://www.youtube.com/watch?v=fzbkY9s4Y6s,1.88M,"2,715",222
45,"Tom Hanks, Rita Wilson test positive for coronavirus",420K views,Fox News,1 day ago,3:07,https://www.youtube.com/watch?v=XKQhhpc1VFQ,4.47M,"5,367",352
46,"Coronavirus Is 10 Times More Lethal Than Seasonal Flu, Fauci Says",62K views,Bloomberg Markets and Finance,1 day ago,1:58,https://www.youtube.com/watch?v=2DekzGCJhJw,563K,827,54
47,Coronavirus: Cruise ship Grand Princess docks in California - BBC News,312K views,BBC News,2 days ago,17:40,https://www.youtube.com/watch?v=7S-1QRRWj10,6.58M,"2,119",305
48,Novel Coronavirus explained l ABC News,383K views,ABC News,2 days ago,2:46,https://www.youtube.com/watch?v=CXOsVXybVJY,7.9M,"2,532",321
49,The NBA’s plans for players & fans amid coronavirus concerns | Get Up,130K views,ESPN,2 days ago,6:32,https://www.youtube.com/watch?v=WGOiihh3xMQ,6.78M,"1,258",55
50,"Coronavirus around the world: March 11, 2020",66K views,Global News,1 day ago,4:10,https://www.youtube.com/watch?v=5XcC62KBC9c,1.23M,391,31
51,Coronavirus containment zone implemented in New York,80K views,CBS This Morning,2 days ago,2:20,https://www.youtube.com/watch?v=iULdVyQ6Bys,1.24M,392,32
52,Trump insists he doesn't need to be tested for coronavirus,321K views,CBS Evening News,2 days ago,2:04,https://www.youtube.com/watch?v=Wp42TrNYSaU,695K,"1,746",922
53,"Coronavirus outbreak: U.S. health official tells Congress that epidemic ""will get worse"" | FULL",174K views,Global News,Streamed 2 days ago,2:05:42,https://www.youtube.com/watch?v=fbR4NuBTJqo,1.23M,"1,439",382
54,"Trump Hasn't Been Tested For Coronavirus Despite Possible Exposure, And Refuses To Take Precautio…",2.2M views,The Late Show with Stephen Colbert,2 days ago,12:10,https://www.youtube.com/watch?v=YgkNuoozmis,7.25M,"32,878","1,315"
55,"Coronavirus Concerns Empty Planes, Leaving Airline Industry Reeling | TODAY",586K views,TODAY,1 day ago,3:55,https://www.youtube.com/watch?v=0xqGmEhEyW8,1.78M,"3,329",192
56,National Guard Deployed To Help Contain Coronavirus In NYC Suburb | TODAY,270K views,TODAY,2 days ago,10:01,https://www.youtube.com/watch?v=XjYOAt4PX-w,1.78M,"1,590",177
57,"Global National: March 11, 2020 | WHO declares coronavirus a global pandemic",216K views,Global News,1 day ago,22:15,https://www.youtube.com/watch?v=XcARC2mrmcQ,1.23M,"1,057",112
58,"Coronavirus Expert Dr. Fauci, CDC Director Dr. Redfield Testify | NBC News (Live Stream Recording)",415K views,NBC News,Streamed 2 days ago,2:04:00,https://www.youtube.com/watch?v=RsqUve07HcA,1.99M,"2,395",482
59,Corona Virus के बारे में जनता की जानकारी | Q&A | Coronavirus Disease | COVID 19 | Precautions | WHO,167K views,The Lallantop,6 days ago,4:37,https://www.youtube.com/watch?v=DoMTUTuDtGE,12M,"1,713",279
60,Combatting Coronavirus with “Social Distancing” | The Daily Show,1.3M views,The Daily Show with Trevor Noah,2 days ago,7:21,https://www.youtube.com/watch?v=NVlyc-uZQc0,6.57M,"29,449",728
61,Iran Played Down the Coronavirus. Then Its Officials Got Sick | NYT News,407K views,The New York Times,2 days ago,4:07,https://www.youtube.com/watch?v=lm2UFynetJw,2.54M,"5,488",296
62,CDC director testifies on delay of coronavirus test kits as concerns grow | Nightline,126K views,ABC News,2 days ago,8:25,https://www.youtube.com/watch?v=yGEaYaUg1T8,7.9M,"1,076",204
63,Town in New York state shut down after cluster of coronavirus cases,12K views,CBC News: The National,1 day ago,2:05,https://www.youtube.com/watch?v=dKNgH8dzw4o,664K,87,10
64,Coronavirus: Italy in lockdown - BBC News,853K views,BBC News,2 days ago,18:20,https://www.youtube.com/watch?v=_69sOxWU0jo,6.58M,"6,463",463
65,Coronavirus is Not an Excuse to Be Racist | Full Frontal on TBS,285K views,Full Frontal with Samantha Bee,1 day ago,8:14,https://www.youtube.com/watch?v=Oq-06inhB3U,991K,"8,250","1,150"
66,Coronavirus: UK cases rise to 373 as sixth person dies,291K views,Channel 4 News,2 days ago,17:11,https://www.youtube.com/watch?v=8OvzqRL9EVY,1.16M,"1,591",178
67,Coronavirus: Deaths jump above 600 in Italy - as country struggles with lockdown,266K views,Channel 4 News,2 days ago,8:24,https://www.youtube.com/watch?v=bOkkp8UPIYg,1.16M,"2,888",134
68,Trump discusses economics surrounding coronavirus in press conference,515K views,Fox News,Streamed 3 days ago,43:20,https://www.youtube.com/watch?v=-IVcbzcY1Q8,4.47M,"8,773",871
69,Coronavirus: 21 People On Grand Princess Test Positive For COVID-19 | TODAY,643K views,TODAY,5 days ago,10:45,https://www.youtube.com/watch?v=fbNhGf8_h-s,1.78M,"4,288",744
70,Everyone's a Coronavirus Expert,2.9M views,Jimmy Kimmel Live,2 days ago,8:47,https://www.youtube.com/watch?v=1LfQlYESTHg,16.4M,"54,482","4,708"
71,Coronavirus: Busting The Myths | This Morning,154K views,This Morning,3 days ago,7:23,https://www.youtube.com/watch?v=VRlO-LwKJVA,1.66M,"1,811",167
72,"Tom Hanks, Wife Rita Wilson Diagnosed With Coronavirus",11K views,CBS Los Angeles,1 day ago,2:32,https://www.youtube.com/watch?v=jHKGFLsir9A,418K,119,22
73,Major lockdown in Italy from coronavirus,301K views,ABC News,4 days ago,2:00,https://www.youtube.com/watch?v=TlP6Tlj04T4,7.9M,"2,091",226
74,"Coronavirus Epidemic Update 34: US Cases Surge, Chloroquine & Zinc Treatment Combo, Italy Lockdown",646K views,MedCram - Medical Lectures Explained CLEARLY,2 days ago,17:29,https://www.youtube.com/watch?v=U7F1cnWup9M,592K,"13,635",275
75,Italy lockdown: PM outlines new measures to prevent spread of coronavirus,175K views,Guardian News,5 days ago,1:54,https://www.youtube.com/watch?v=EWDwH5OS8Sw,849K,637,70
76,Italy on nationwide lockdown as coronavirus cases surge,311K views,CBS News,3 days ago,6:05,https://www.youtube.com/watch?v=0Urov6W7h00,2.4M,"1,830",275
77,Coronavirus outbreak: U.S. task force update on COVID-19 outbreak | FULL,142K views,Global News,Streamed 2 days ago,43:24,https://www.youtube.com/watch?v=9k55xdwKJTw,1.23M,973,312
78,What Is Coronavirus (COVID-19)?,525K views,Johns Hopkins Medicine,3 weeks ago,4:31,https://www.youtube.com/watch?v=sHP0UIdZyI4,156K,"3,384",337
79,"Trump outlines U.S. response to coronavirus outbreak, restricts travel from Europe | ABC News",1M views,ABC News,1 day ago,4:04,https://www.youtube.com/watch?v=qyVX-pu-ZDk,7.9M,"10,495","2,479"
80,"ABC News Prime: Coronavirus, Italy Lockdown, Iraq",197K views,ABC News,Streamed 15 hours ago,1:01:31,https://www.youtube.com/watch?v=NF7owuYjnWA,7.9M,"1,196",195
81,Mike Breen Announces the NBA Suspended the Season Because of the Coronavirus,132K views,Bleacher Report,1 day ago,0:43,https://www.youtube.com/watch?v=Z9IfFHlTX-k,1.73M,"2,029",49
82,Dr. Fauci on coronavirus in the US: It's going to get worse,135K views,Fox News,1 day ago,3:22,https://www.youtube.com/watch?v=05_0zMCTXe0,4.47M,"1,351",257
83,First Take reacts to Donovan Mitchell testing positive for coronavirus,1.9M views,ESPN,1 day ago,5:31,https://www.youtube.com/watch?v=33A8lbmSdPY,6.78M,"23,278","1,552"
84,"COVID-19 (Coronavirus Disease 19) - causes, symptoms, diagnosis, treatment, pathology",1M views,Osmosis,3 weeks ago,12:21,https://www.youtube.com/watch?v=eup3_i_5uaw,1.41M,"18,935",576
85,Coronavirus: Milan set for lockdown,549K views,Sky News,5 days ago,3:11,https://www.youtube.com/watch?v=Zh3YBVjDXfY,1.88M,"3,293",199
86,Coronavirus in Hindi | Coronavirus Latest Update | Coronavirus Symptoms in Humans | Corona-Virus,800K views,Magnet Brains,2 weeks ago,16:31,https://www.youtube.com/watch?v=ECXJoqSvIys,139K,"16,172","1,025"
87,Continued Coronavirus Outbreak Causes Slow Response For Passengers Still Stranded On Cruise Ship,175K views,NBC News,5 days ago,7:34,https://www.youtube.com/watch?v=m8e9cTqB24Y,1.99M,979,149
88,Coronavirus: Italy extends strict measures to whole country – BBC News,1.7M views,BBC News,3 days ago,17:15,https://www.youtube.com/watch?v=Z2mw6aglRuM,6.58M,"11,889","1,113"
89,What can we expect from Trump's national address on coronavirus pandemic?,31K views,Fox Business,1 day ago,6:41,https://www.youtube.com/watch?v=CbJaNNjcQBY,890K,497,36
90,Hannity: Coronavirus doesn't discriminate based on political affiliation,73K views,Fox News,1 day ago,7:50,https://www.youtube.com/watch?v=laJ0dWc99Lc,4.47M,"2,248",342
91,Coronavirus survivor reveals what it's like to have Covid-19,3.3M views,Channel 4 News,2 days ago,8:11,https://www.youtube.com/watch?v=G9oqvJ3iXGI,1.16M,"44,023","2,627"
92,"Coronavirus Symptoms, Diagnosis, Treatment, & Vaccine Status",1.1M views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,4:33,https://www.youtube.com/watch?v=UCG3xqtcL3c,592K,"11,706",532
93,All of Italy under restrictions over coronavirus outbreak,985K views,CNN,3 days ago,8:36,https://www.youtube.com/watch?v=lm7Xi3cw6dY,8.75M,"7,594","1,330"
94,CNN polled Americans about coronavirus. Here's what they said,504K views,CNN,3 days ago,3:27,https://www.youtube.com/watch?v=4Vsjtvm4cyA,8.75M,"4,147",916
95,CORONAVIRUS PANDEMIC EXPLAINED - CORONA OUTBREAK 2020,525K views,MEDSimplified,1 week ago,10:07,https://www.youtube.com/watch?v=sWjYs7aILZ8,272K,"8,208",494
96,Novel coronavirus (2019-nCoV),2.4M views,World Health Organization (WHO),1 month ago,4:49,https://www.youtube.com/watch?v=mOV1aBVYKGA,197K,"11,826",644
97,Fast moving developments in the coronavirus outbreak,724K views,ABC News,4 days ago,4:45,https://www.youtube.com/watch?v=ya3Pqasvyno,7.9M,"6,163",974
98,"As Coronavirus Spreads Nationwide, Cruise Ship Heads To Port In California | TODAY",376K views,TODAY,3 days ago,9:51,https://www.youtube.com/watch?v=qBaAGGcKf4w,1.78M,"1,971",345
99,"Coronavirus ‘worse than a bomb’ on Italy, says doctor coordinating response",1.6M views,Channel 4 News,2 days ago,10:54,https://www.youtube.com/watch?v=9mrPHO-nkVE,1.16M,"23,239",905
100,Coronavirus: Death toll soars in Italy  - BBC News,600K views,BBC News,4 days ago,8:34,https://www.youtube.com/watch?v=V2rS8k89BwY,6.58M,"4,896",463
101,Ted Cruz will self-quarantine after interacting with individual with coronavirus at CPAC,1.1M views,CNN,4 days ago,6:32,https://www.youtube.com/watch?v=PbvVGko2LmI,8.75M,"8,993","1,979"
102,Coronavirus: Italy puts millions under quarantine | DW News,581K views,DW News,5 days ago,9:31,https://www.youtube.com/watch?v=ii84tOLbrN4,1.07M,"4,553",340
103,Coronavirus: China combats ever-strengthening disease,2.8M views,The Telegraph,1 month ago,1:44,https://www.youtube.com/watch?v=P6t3SxhvRuE,938K,"10,285",911
104,Coronavirus lockdown in Italy as 16 million people quarantined,554K views,Channel 4 News,4 days ago,7:35,https://www.youtube.com/watch?v=jQsKe2n3bk4,1.16M,"3,748",290
105,Coronavirus: Northern Italy quarantines 16 million people - BBC News,1.5M views,BBC News,5 days ago,6:14,https://www.youtube.com/watch?v=Lex_mt9o64o,6.58M,"12,951",796
106,"At least 12 dead, 188 infected in US as coronavirus continues to spread | Nightline",1.5M views,ABC News,6 days ago,8:02,https://www.youtube.com/watch?v=7hB13abLQkE,7.9M,"13,882","1,846"
107,NY governor: We're not going to stop coronavirus at this rate of testing,595K views,CNN,2 days ago,11:01,https://www.youtube.com/watch?v=5Y7qcAOpw8o,8.75M,"4,338","1,152"
108,Unprecedented restrictions in Italy over coronavirus outbreak,267K views,CNN,3 days ago,8:18,https://www.youtube.com/watch?v=v_vDjR5zBDk,8.75M,"1,965",301
109,Should the world copy China's aggressive efforts to contain the coronavirus? | DW News,89K views,DW News,3 days ago,10:43,https://www.youtube.com/watch?v=4pHwwOmXIuA,1.07M,873,330
110,BREAKING NEWS: NBA Season Suspended Due To Coronavirus | Rudy Gobert Tests Positive,72K views,Chat Sports,Streamed 1 day ago,16:48,https://www.youtube.com/watch?v=PzgxLybXjpE,160K,499,37
111,21 on board stranded cruise ship test positive for coronavirus,361K views,ABC News,5 days ago,4:15,https://www.youtube.com/watch?v=d0r-2lGTqjQ,7.9M,"2,350",353
112,"Coronavirus ‘highly sensitive’ to warmer temperatures, Chinese study says",387K views,South China Morning Post,4 days ago,3:45,https://www.youtube.com/watch?v=GmrVSeoDnc4,933K,"4,606",238
113,Pharmaceutical giant shipped investigational coronavirus drug to China without U.S. approval,24K views,CBS News,3 days ago,5:03,https://www.youtube.com/watch?v=cjGkcbdS1AE,2.4M,200,25
114,State of Emergency in New York with at least 76 coronavirus cases,476K views,ABC News,5 days ago,2:52,https://www.youtube.com/watch?v=b7aX6-NkWaM,7.9M,"3,487",591
115,"Coronavirus: Second British death and more than 100,000 cases worldwide - BBC News",539K views,BBC News,6 days ago,16:17,https://www.youtube.com/watch?v=nETgZwRuJPU,6.58M,"4,347",332
116,New York reels with largest coronavirus outbreak in US | WNT,419K views,ABC News,3 days ago,3:57,https://www.youtube.com/watch?v=7JedXOgOPC8,7.9M,"2,860",276
117,D.C. Mayor Updates On Coronavirus After First Positive Case | NBC News (Live Stream Recording),294K views,NBC News,Streamed 5 days ago,30:32,https://www.youtube.com/watch?v=Ebf0tY84j8U,1.99M,"1,234",309
118,Coronavirus explained,304K views,CNET,1 week ago,6:03,https://www.youtube.com/watch?v=hZDX08RcPmg,2.54M,"3,820",376
119,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,4.2M views,Global News,1 month ago,3:44,https://www.youtube.com/watch?v=NytLE5ECa8M,1.23M,"28,943","1,925"
120,Coronavirus की Inside Story! | Vardaat with Shams Tahir Khan,4.9M views,Aaj Tak,6 days ago,15:05,https://www.youtube.com/watch?v=JJsqVMRSW-8,28M,"52,182","7,375"
121,China hotel collapses with quarantined coronavirus patients inside,794K views,ABC News,5 days ago,1:47,https://www.youtube.com/watch?v=0vbplrxtqKE,7.9M,"4,491",685
122,How US communities are reacting to coronavirus,347K views,ABC News,6 days ago,5:42,https://www.youtube.com/watch?v=BiGWVklFFDw,7.9M,"2,729",426
123,Coronavirus crisis in US as more cases are reported l ABC News,665K views,ABC News,1 week ago,4:11,https://www.youtube.com/watch?v=Qow1al_afYQ,7.9M,"5,115",738
124,Sadhguru on Coronavirus Outbreak in China,2.4M views,Sadhguru,1 month ago,8:25,https://www.youtube.com/watch?v=mP-mCfo4-f8,4.45M,"54,383","3,179"
125,"Coronavirus Epidemic Update 31: Mortality Rate, Cleaning Products, A More/Less Severe Virus Strain?",358K views,MedCram - Medical Lectures Explained CLEARLY,1 week ago,6:08,https://www.youtube.com/watch?v=7YI2tOoVVpk,592K,"7,107",138
126,What the U.S. should do to stop the coronavirus spread,103K views,CBS This Morning,4 days ago,4:22,https://www.youtube.com/watch?v=L3pgCQB6cA4,1.24M,599,132
127,What happens to your body when you get coronavirus,1.4M views,The Telegraph,1 week ago,2:06,https://www.youtube.com/watch?v=2bI5pQGXl2o,938K,"14,336",790
128,Briton who contracted coronavirus in Wuhan explains symptoms,291K views,Guardian News,6 days ago,1:50,https://www.youtube.com/watch?v=PU2ut5Ark3Q,849K,"1,812",210
129,How to stop the spread of coronavirus,352K views,Guardian News,1 week ago,4:31,https://www.youtube.com/watch?v=3jpXAMwRSu4,849K,"1,808",121
130,New York City Mayor de Blasio Gives Coronavirus Update | NBC News (Live Stream Recording),210K views,NBC News,Streamed 4 days ago,1:31:44,https://www.youtube.com/watch?v=_3Mn-mJdHUo,1.99M,"1,574",505
131,"Coronavirus Threat: To The Economy, And The Presidency | The Day That Was | MSNBC",270K views,MSNBC,4 days ago,5:55,https://www.youtube.com/watch?v=FdNJsy231Cs,2.44M,"3,066",220
132,Is the Media Overreacting About Coronavirus? | Good Morning Britain,245K views,Good Morning Britain,4 days ago,11:06,https://www.youtube.com/watch?v=0A9Y4djRQcM,611K,"1,621",685
133,Coronavirus may have originated from Wuhan market,2.3M views,CBS News,1 month ago,6:58,https://www.youtube.com/watch?v=-JFC81JEoIw,2.4M,"9,425","1,417"
134,Coronavirus Patient Explains The Worst Symptoms | NBC News,1.2M views,NBC News,1 week ago,3:18,https://www.youtube.com/watch?v=NLGX2L9JLa8,1.99M,"12,165",617
135,SE Cupp: This is why we're panicked about coronavirus,485K views,CNN,5 days ago,7:55,https://www.youtube.com/watch?v=s_ypH6Bk-oY,8.75M,"5,746","2,902"
136,Italy plans large-scale quarantine in response to coronavirus outbreak,926K views,Fox News,5 days ago,2:31,https://www.youtube.com/watch?v=6iQV02gi7fE,4.47M,"6,042",857
137,"Coronavirus: second UK death as cases rise to 163, cases pass 100,000 across world",577K views,Channel 4 News,6 days ago,18:35,https://www.youtube.com/watch?v=NxmJaXsl56g,1.16M,"3,811",387
138,"At least 234 people have been diagnosed with coronavirus in US, according to CDC | ABC News",773K views,ABC News,6 days ago,4:21,https://www.youtube.com/watch?v=jK7NJEvw7Wc,7.9M,"5,542",575
139,Growing Fears Over Response To Coronavirus As Number Of Confirmed Cases Soar | NBC Nightly News,1.7M views,NBC News,4 days ago,11:09,https://www.youtube.com/watch?v=GLsXcv5zouQ,1.99M,"12,430","2,230"
140,Doctor Answers Commonly Googled Questions About Coronavirus,1.1M views,BuzzFeedVideo,5 days ago,8:13,https://www.youtube.com/watch?v=hHEBCk0SQA8,20M,"41,533","1,246"
141,Worried about the coronavirus? See this patient's advice,774K views,CNN,5 days ago,5:08,https://www.youtube.com/watch?v=_O0IbLsZ3wA,8.75M,"5,522",953
142,Coronavirus: Answering 4 of the most 'Googled' questions | USA TODAY,241K views,USA TODAY,4 days ago,3:12,https://www.youtube.com/watch?v=jK5NVWfFBO8,1.37M,"1,379",355
143,Nation’s Hospitals Preparing To Handle Coronavirus Patients | NBC Nightly News,51K views,NBC News,1 day ago,1:56,https://www.youtube.com/watch?v=pGxImojvkhg,1.99M,143,20
144,"Journalist goes undercover at ""wet markets"", where the Coronavirus started | 60 Minutes Australia",4.1M views,60 Minutes Australia,4 days ago,27:31,https://www.youtube.com/watch?v=Y7nZ4mw4mXw,1.64M,"40,909","5,514"
145,The Virus: An in-depth look at the coronavirus crisis | ABC News,123K views,ABC News (Australia),6 days ago,15:16,https://www.youtube.com/watch?v=qgfbfEbsp3I,928K,641,140
146,What is the coronavirus?,8.4M views,Guardian News,1 month ago,3:41,https://www.youtube.com/watch?v=aerq4byr7ps,849K,"170,112","4,063"
147,How coronavirus (Covid-19) spread day by day,605K views,Channel 4 News,1 month ago,11:47,https://www.youtube.com/watch?v=Zl0V-OhZYk4,1.16M,"5,269",775
148,Coronavirus outbreak: Canadian WHO doctor returns from China with critical COVID-19 lessons,480K views,Global News,1 week ago,11:47,https://www.youtube.com/watch?v=XUI6DIswmFk,1.23M,"4,993",485
149,Get the facts on coronavirus,2.8M views,CBC News,1 month ago,5:10,https://www.youtube.com/watch?v=kIL5m5XznNY,1.86M,"37,726","1,539"
150,Coronavirus expert: 'War is an appropriate analogy',2.1M views,Channel 4 News,6 days ago,19:53,https://www.youtube.com/watch?v=dcJDpV-igjs,1.16M,"26,275","1,688"
151,Chinese Police Force Family Into Coronavirus Quarantine,3.9M views,VOA News,1 month ago,2:22,https://www.youtube.com/watch?v=rKek0Y30Ctw,848K,"16,081","3,032"
