,title,view,channel,uploadtime,length,link,subscriber,like,dislike
70,Adam Schiff On Trump's Response To Coronavirus: 'Incompetence Kills' | The Last Word | MSNBC,412K views,MSNBC,2 days ago,1:01,https://www.youtube.com/watch?v=fMlbywEMj3U,2.45M,"3,015","8,265"
71,CDC director testifies on delay of coronavirus test kits as concerns grow | Nightline,130K views,ABC News,3 days ago,8:25,https://www.youtube.com/watch?v=yGEaYaUg1T8,7.91M,"1,087",206
72,Coronavirus: Italy in lockdown - BBC News,1M views,BBC News,3 days ago,18:20,https://www.youtube.com/watch?v=_69sOxWU0jo,6.59M,"6,697",480
73,"Trump says he will ""most likely"" get tested for coronavirus",1.7K views,CBS News,10 hours ago,1:04,https://www.youtube.com/watch?v=VNDTOtyPfDA,2.4M,409,168
74,Everyone's a Coronavirus Expert,3.1M views,Jimmy Kimmel Live,3 days ago,8:47,https://www.youtube.com/watch?v=1LfQlYESTHg,16.4M,"59,543","5,196"
75,Coronavirus: Cruise ship Grand Princess docks in California - BBC News,315K views,BBC News,3 days ago,17:40,https://www.youtube.com/watch?v=7S-1QRRWj10,6.59M,"2,130",304
76,Coronavirus survivor reveals what it's like to have Covid-19,3.9M views,Channel 4 News,3 days ago,8:11,https://www.youtube.com/watch?v=G9oqvJ3iXGI,1.16M,"49,818","2,985"
77,What Is Coronavirus (COVID-19)?,552K views,Johns Hopkins Medicine,3 weeks ago,4:31,https://www.youtube.com/watch?v=sHP0UIdZyI4,156K,"3,644",357
78,Let's talk about Coronavirus,2.3M views,Markiplier,1 day ago,7:10,https://www.youtube.com/watch?v=VwsGzkLu-j0,25.1M,"276,135","4,569"
79,Coronavirus update: WHO chief declares the coronavirus a global pandemic,55K views,CNBC Television,2 days ago,2:43,https://www.youtube.com/watch?v=5fTSrArRp8M,446K,349,36
80,Major lockdown in Italy from coronavirus,312K views,ABC News,5 days ago,2:00,https://www.youtube.com/watch?v=TlP6Tlj04T4,7.91M,"2,113",229
81,Trump declares National Emergency over coronavirus,1.5M views,Fox News,Streamed 11 hours ago,1:12:37,https://www.youtube.com/watch?v=G6HbxcCb-7g,4.48M,"19,443","1,532"
82,The Coronavirus Is Now Officially A Global Pandemic | The Daily Show With Trevor Noah,341K views,Comedy Central UK,1 day ago,4:38,https://www.youtube.com/watch?v=pNtvTn5E6QU,1.68M,"6,321",404
83,Congress And Trump Admin. Scramble For Coronavirus Aid Deal As Pandemic Causes Panic | Nightly News,402K views,NBC News,1 day ago,10:58,https://www.youtube.com/watch?v=X7ERdQYlq8I,2.01M,"2,795",292
84,Daily Life Is Changing For Millions Of Americans As Coronavirus Crisis Grows,2.7M views,The Late Show with Stephen Colbert,2 days ago,11:40,https://www.youtube.com/watch?v=lk0sQEhrY5U,7.26M,"38,205","1,287"
85,"Coronavirus Is 10 Times More Lethal Than Seasonal Flu, Fauci Says",72K views,Bloomberg Markets and Finance,2 days ago,1:58,https://www.youtube.com/watch?v=2DekzGCJhJw,564K,857,56
86,Novel coronavirus (2019-nCoV),2.6M views,World Health Organization (WHO),1 month ago,4:49,https://www.youtube.com/watch?v=mOV1aBVYKGA,202K,"12,328",663
87,"COVID-19 (Coronavirus Disease 19) - causes, symptoms, diagnosis, treatment, pathology",1.2M views,Osmosis,4 weeks ago,12:21,https://www.youtube.com/watch?v=eup3_i_5uaw,1.42M,"20,543",627
88,Coronavirus: Busting The Myths | This Morning,173K views,This Morning,3 days ago,7:23,https://www.youtube.com/watch?v=VRlO-LwKJVA,1.66M,"1,901",172
89,"Sen. Bernie Sanders on the Trump Administration's Coronavirus Missteps, Greed, Grandkids",254K views,The Tonight Show Starring Jimmy Fallon,2 days ago,5:25,https://www.youtube.com/watch?v=y2P5QbaJt_g,24.2M,"9,642",592
90,"Coronavirus ‘worse than a bomb’ on Italy, says doctor coordinating response",1.7M views,Channel 4 News,3 days ago,10:54,https://www.youtube.com/watch?v=9mrPHO-nkVE,1.16M,"24,008",944
91,Corona Virus के बारे में जनता की जानकारी | Q&A | Coronavirus Disease | COVID 19 | Precautions | WHO,172K views,The Lallantop,1 week ago,4:37,https://www.youtube.com/watch?v=DoMTUTuDtGE,12M,"1,751",290
92,Joe Biden Gives Speech On Coronavirus Pandemic | NBC News (Live Stream Recording),338K views,NBC News,Streamed 1 day ago,18:55,https://www.youtube.com/watch?v=kMxokey64pU,2.01M,"4,180","1,892"
93,"Trump's coronavirus news conference, in 3 minutes",505K views,Washington Post,9 hours ago,3:14,https://www.youtube.com/watch?v=StLcOSSXDQw,1M,"3,094",928
94,Coronavirus Spread Threatens To Overwhelm US Hospital Capacity | Rachel Maddow | MSNBC,152K views,MSNBC,2 days ago,4:28,https://www.youtube.com/watch?v=KCOMwE92kHQ,2.45M,"1,558",89
95,WHO declares coronavirus outbreak a pandemic,442K views,Fox News,2 days ago,0:51,https://www.youtube.com/watch?v=d1eEWihvwpQ,4.48M,"3,618",756
96,"Coronavirus Concerns Empty Planes, Leaving Airline Industry Reeling | TODAY",652K views,TODAY,2 days ago,3:55,https://www.youtube.com/watch?v=0xqGmEhEyW8,1.78M,"3,521",213
97,CORONAVIRUS PANDEMIC EXPLAINED - CORONA OUTBREAK 2020,617K views,MEDSimplified,1 week ago,10:07,https://www.youtube.com/watch?v=sWjYs7aILZ8,273K,"8,846",531
98,Coronavirus: Italy extends strict measures to whole country – BBC News,1.7M views,BBC News,4 days ago,17:15,https://www.youtube.com/watch?v=Z2mw6aglRuM,6.59M,"11,928","1,124"
99,"Tom Hanks, Wife Rita Wilson Diagnosed With Coronavirus",12K views,CBS Los Angeles,2 days ago,2:32,https://www.youtube.com/watch?v=jHKGFLsir9A,419K,122,23
100,Trump discusses economics surrounding coronavirus in press conference,526K views,Fox News,Streamed 4 days ago,43:20,https://www.youtube.com/watch?v=-IVcbzcY1Q8,4.48M,"8,784",871
101,New York reels with largest coronavirus outbreak in US | WNT,420K views,ABC News,4 days ago,3:57,https://www.youtube.com/watch?v=7JedXOgOPC8,7.91M,"2,876",278
102,Dr. Fauci on coronavirus in the US: It's going to get worse,138K views,Fox News,2 days ago,3:22,https://www.youtube.com/watch?v=05_0zMCTXe0,4.48M,"1,364",260
103,Coronavirus in Hindi | Coronavirus Latest Update | Coronavirus Symptoms in Humans | Corona-Virus,834K views,Magnet Brains,2 weeks ago,16:31,https://www.youtube.com/watch?v=ECXJoqSvIys,142K,"16,870","1,054"
104,NY governor: We're not going to stop coronavirus at this rate of testing,599K views,CNN,3 days ago,11:01,https://www.youtube.com/watch?v=5Y7qcAOpw8o,8.76M,"4,352","1,156"
105,NBA Suspends Rest Of Season After Player Tests Positive For Coronavirus | Rachel Maddow | MSNBC,34K views,MSNBC,2 days ago,1:31,https://www.youtube.com/watch?v=G8_8J8Fzd0Y,2.45M,336,19
106,Coronavirus: 21 People On Grand Princess Test Positive For COVID-19 | TODAY,645K views,TODAY,6 days ago,10:45,https://www.youtube.com/watch?v=fbNhGf8_h-s,1.78M,"4,299",751
107,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) & Treatment,2.4M views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,11:05,https://www.youtube.com/watch?v=okg7uq_HrhQ,597K,"39,500","1,205"
108,CNN polled Americans about coronavirus. Here's what they said,514K views,CNN,4 days ago,3:27,https://www.youtube.com/watch?v=4Vsjtvm4cyA,8.76M,"4,153",922
109,Trump says he will 'most likely' be tested for coronavirus,360K views,Fox News,10 hours ago,0:58,https://www.youtube.com/watch?v=k5G8DTrgwxo,4.48M,"4,869",821
110,Unprecedented restrictions in Italy over coronavirus outbreak,272K views,CNN,4 days ago,8:18,https://www.youtube.com/watch?v=v_vDjR5zBDk,8.76M,"1,979",302
111,Rudy Gobert mocked Coronavirus by touching all the mics,873K views,MLG Highlights,2 days ago,0:27,https://www.youtube.com/watch?v=lYC6oQIAzbI,447K,"3,250",718
112,Coronavirus: what we know so far about the outbreak spreading in China and abroad,2.8M views,South China Morning Post,1 month ago,5:27,https://www.youtube.com/watch?v=Zru5REL9ANg,937K,"16,674","1,304"
113,Trump Has Yet To Declare A National Emergency Over Coronavirus | The 11th Hour | MSNBC,242K views,MSNBC,2 days ago,1:20,https://www.youtube.com/watch?v=SYMsjvPRu1g,2.45M,970,"2,130"
114,"Coronavirus ‘highly sensitive’ to warmer temperatures, Chinese study says",470K views,South China Morning Post,4 days ago,3:45,https://www.youtube.com/watch?v=GmrVSeoDnc4,937K,"4,774",250
115,Is the Media Overreacting About Coronavirus? | Good Morning Britain,245K views,Good Morning Britain,4 days ago,11:06,https://www.youtube.com/watch?v=0A9Y4djRQcM,612K,"1,720",727
116,Coronavirus: Northern Italy quarantines 16 million people - BBC News,1.5M views,BBC News,5 days ago,6:14,https://www.youtube.com/watch?v=Lex_mt9o64o,6.59M,"12,976",797
117,Fast moving developments in the coronavirus outbreak,727K views,ABC News,5 days ago,4:45,https://www.youtube.com/watch?v=ya3Pqasvyno,7.91M,"6,182",973
118,Coronavirus lockdown in Italy as 16 million people quarantined,556K views,Channel 4 News,5 days ago,7:35,https://www.youtube.com/watch?v=jQsKe2n3bk4,1.16M,"3,761",292
119,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,4.3M views,Global News,1 month ago,3:44,https://www.youtube.com/watch?v=NytLE5ECa8M,1.24M,"29,260","1,976"
120,What the U.S. should do to stop the coronavirus spread,103K views,CBS This Morning,4 days ago,4:22,https://www.youtube.com/watch?v=L3pgCQB6cA4,1.24M,606,132
121,Trump Addresses A Nation On Edge As Local Officials Lead On Coronavirus | The 11th Hour | MSNBC,160K views,MSNBC,2 days ago,6:47,https://www.youtube.com/watch?v=Sqn1Ab2DsDo,2.45M,"1,512",221
122,Coronavirus: Milan set for lockdown,551K views,Sky News,6 days ago,3:11,https://www.youtube.com/watch?v=Zh3YBVjDXfY,1.89M,"3,294",200
123,Coronavirus: Economic fallout intensifies with crashing oil prices | DW News,214K views,DW News,4 days ago,15:00,https://www.youtube.com/watch?v=UsrKbS78o8c,1.07M,"1,895",113
124,Coronavirus: Italy puts millions under quarantine | DW News,583K views,DW News,5 days ago,9:31,https://www.youtube.com/watch?v=ii84tOLbrN4,1.07M,"4,575",342
125,Coronavirus: What is a pandemic and why use the term now?  - BBC News,382K views,BBC News,2 days ago,7:45,https://www.youtube.com/watch?v=mmSJQul260g,6.59M,"3,156",210
126,BREAKING NEWS: NBA Season Suspended Due To Coronavirus | Rudy Gobert Tests Positive,72K views,Chat Sports,Streamed 2 days ago,16:48,https://www.youtube.com/watch?v=PzgxLybXjpE,161K,503,38
127,Sadhguru on Coronavirus Outbreak in China,2.5M views,Sadhguru,1 month ago,8:25,https://www.youtube.com/watch?v=mP-mCfo4-f8,4.46M,"55,877","3,253"
128,Growing Fears Over Response To Coronavirus As Number Of Confirmed Cases Soar | NBC Nightly News,1.7M views,NBC News,5 days ago,11:09,https://www.youtube.com/watch?v=GLsXcv5zouQ,2.01M,"12,481","2,234"
129,Coronavirus fear and plunging oil price send stock markets reeling,218K views,ABC News,4 days ago,6:19,https://www.youtube.com/watch?v=NHH-T12Xt-c,7.91M,"1,966",358
130,State of Emergency in New York with at least 76 coronavirus cases,479K views,ABC News,6 days ago,2:52,https://www.youtube.com/watch?v=b7aX6-NkWaM,7.91M,"3,494",591
131,Briton who contracted coronavirus in Wuhan explains symptoms,309K views,Guardian News,1 week ago,1:50,https://www.youtube.com/watch?v=PU2ut5Ark3Q,853K,"1,898",217
132,How to stop the spread of coronavirus,423K views,Guardian News,1 week ago,4:31,https://www.youtube.com/watch?v=3jpXAMwRSu4,853K,"1,904",135
133,Coronavirus: Cruise Ship Carrying People With Coronavirus Docks In California | NBC Nightly News,318K views,NBC News,4 days ago,13:34,https://www.youtube.com/watch?v=sku3zWvLXnM,2.01M,"1,218",136
134,What can we expect from Trump's national address on coronavirus pandemic?,31K views,Fox Business,2 days ago,6:41,https://www.youtube.com/watch?v=CbJaNNjcQBY,894K,499,37
135,Gottlieb: There will be a rapid acceleration of coronavirus cases in US,189K views,CNBC Television,4 days ago,8:00,https://www.youtube.com/watch?v=xEwlFcYAMf8,446K,"1,914",150
136,Coronavirus may have originated from Wuhan market,2.4M views,CBS News,1 month ago,6:58,https://www.youtube.com/watch?v=-JFC81JEoIw,2.4M,"9,659","1,436"
137,"At least 12 dead, 188 infected in US as coronavirus continues to spread | Nightline",1.5M views,ABC News,6 days ago,8:02,https://www.youtube.com/watch?v=7hB13abLQkE,7.91M,"14,773","1,903"
138,What is the coronavirus?,8.4M views,Guardian News,1 month ago,3:41,https://www.youtube.com/watch?v=aerq4byr7ps,853K,"170,727","4,094"
139,21 on board stranded cruise ship test positive for coronavirus,361K views,ABC News,6 days ago,4:15,https://www.youtube.com/watch?v=d0r-2lGTqjQ,7.91M,"2,353",354
140,Hannity: Coronavirus doesn't discriminate based on political affiliation,84K views,Fox News,2 days ago,7:50,https://www.youtube.com/watch?v=laJ0dWc99Lc,4.48M,"2,281",348
141,Get the facts on coronavirus,2.9M views,CBC News,1 month ago,5:10,https://www.youtube.com/watch?v=kIL5m5XznNY,1.87M,"38,055","1,549"
142,Coronavirus crisis in US as more cases are reported l ABC News,665K views,ABC News,1 week ago,4:11,https://www.youtube.com/watch?v=Qow1al_afYQ,7.91M,"5,120",740
143,How coronavirus (Covid-19) spread day by day,614K views,Channel 4 News,1 month ago,11:47,https://www.youtube.com/watch?v=Zl0V-OhZYk4,1.16M,"5,430",791
144,Italy plans large-scale quarantine in response to coronavirus outbreak,926K views,Fox News,6 days ago,2:31,https://www.youtube.com/watch?v=6iQV02gi7fE,4.48M,"6,044",858
145,Doctor Answers Commonly Googled Questions About Coronavirus,1.1M views,BuzzFeedVideo,5 days ago,8:13,https://www.youtube.com/watch?v=hHEBCk0SQA8,20M,"51,183","1,500"
146,"Coronavirus Epidemic Update 32: Important Data from South Korea, Can Zinc Help Prevent COVID-19?",557K views,MedCram - Medical Lectures Explained CLEARLY,1 week ago,19:58,https://www.youtube.com/watch?v=Eeh054-Hx1U,597K,"11,769",288
147,CDC warns coronavirus outbreak will worsen,719K views,ABC News,2 weeks ago,4:25,https://www.youtube.com/watch?v=byU_N9iHBFY,7.91M,"6,610",474
148,Patient with coronavirus speaks out,1.8M views,CBC News,1 month ago,10:30,https://www.youtube.com/watch?v=TAafDOqfN3M,1.87M,"16,311","1,926"
149,"Coronavirus: World must prepare for pandemic, says WHO - BBC News",1.9M views,BBC News,2 weeks ago,13:34,https://www.youtube.com/watch?v=UcxHL8LHI_A,6.59M,"18,018","1,536"
150,Coronavirus Patient Explains The Worst Symptoms | NBC News,1.4M views,NBC News,1 week ago,3:18,https://www.youtube.com/watch?v=NLGX2L9JLa8,2.01M,"13,115",664
