,title,view,channel,uploadtime,length,link,subscriber,like,dislike,clean_text
20,Coronavirus update: Wednesday 11 March | ITV News,326000,ITV News,48,78,https://www.youtube.com/watch?v=0ovMBrJmbK8,439000,2172,238,coronavirus update wednesday march itv news
21,Coronavirus Misinformation & Toilet Paper Panic | The Daily Show,2000000,The Daily Show with Trevor Noah,24,372,https://www.youtube.com/watch?v=Ls0ZormAOhU,6580000,47744,926,coronavirus misinformation toilet paper panic daily show
22,Mike Breen Announces the NBA Suspended the Season Because of the Coronavirus,132000,Bleacher Report,24,43,https://www.youtube.com/watch?v=Z9IfFHlTX-k,1730000,2035,49,mike breen announces nba suspended season coronavirus
23,Trump suspends travel from Europe to battle coronavirus,560000,Los Angeles Times,24,581,https://www.youtube.com/watch?v=KYVy_0yUSXM,275000,7937,1416,trump suspends travel europe battle coronavirus
24,Mark Cuban on coronavirus: This is much bigger than basketball | NBA on ESPN,393000,ESPN,24,383,https://www.youtube.com/watch?v=vUB5DST4z-E,6780000,4850,135,mark cuban coronavirus much bigger basketball nba espn
25,President Trump addresses the nation on the coronavirus outbreak in the United States,386000,ABC News,24,3633,https://www.youtube.com/watch?v=alMlYN0fK7s,7900000,2531,684,president trump address nation coronavirus outbreak united state
26,Chris Hayes On How The U.S. Is On Italy's Coronavirus Trajectory | All In | MSNBC,262000,MSNBC,24,394,https://www.youtube.com/watch?v=_-VxuZmEhV0,2440000,4176,227,chris hayes u italy coronavirus trajectory msnbc
27,The 5 Stages of Coronavirus,1700000,Jimmy Kimmel Live,24,697,https://www.youtube.com/watch?v=mD97kJVCOXM,16399999,28151,1687,stage coronavirus
28,Italy on lockdown over coronavirus l ABC News,390000,ABC News,24,379,https://www.youtube.com/watch?v=l5twUq9iPSE,7900000,2536,197,italy lockdown coronavirus l abc news
29,Trump proposes economic changes over coronavirus l ABC News,98000,ABC News,24,521,https://www.youtube.com/watch?v=AOeHMFC8U1c,7900000,477,233,trump proposes economic change coronavirus l abc news
30,Coronavirus outbreak: Justin Trudeau addresses his wife's COVID-19 diagnosis | FULL,7600,Global News,1,3174,https://www.youtube.com/watch?v=SjEgtT98jqk,1230000,703,407,coronavirus outbreak justin trudeau address wife covid diagnosis full
31,Coronavirus: Virus cases rise rapidly in Europe and US - BBC News,1100000,BBC News,48,510,https://www.youtube.com/watch?v=DoHOYCbmJoE,6580000,8393,725,coronavirus virus case rise rapidly europe u bbc news
32,Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU,2500000,TEDx Talks,48,1006,https://www.youtube.com/watch?v=Fqw-9yMV0sI,23500000,82431,5183,coronavirus future alanna shaikh tedxsmu
33,Third person in UK dies from coronavirus as cases rise to 273 | ITV News,216000,ITV News,96,171,https://www.youtube.com/watch?v=DmTcMya-3fI,439000,1072,212,third person uk dy coronavirus case rise itv news
34,BREAKING: NBA suspends season after Rudy Gobert tests positive for coronavirus | CBS Sports HQ,430000,CBS Sports,24,484,https://www.youtube.com/watch?v=WfOuA-Rq_4Y,241000,3175,203,breaking nba suspends season rudy gobert test positive coronavirus cbs sport hq
35,Treasury likely to push back tax deadline due to coronavirus,217000,CBS News,48,185,https://www.youtube.com/watch?v=0d0AziuNgi8,2400000,1079,235,treasury likely push back tax deadline due coronavirus
36,The NBA should be commended for its quick action on coronavirus - Rachel Nichols | SportsCenter,166000,ESPN,24,287,https://www.youtube.com/watch?v=2cjv2lQZN34,6780000,2025,156,nba commended quick action coronavirus rachel nichols sportscenter
37,Coronavirus outbreak: Countries react after COVID-19 declared a global pandemic,148000,Global News,24,482,https://www.youtube.com/watch?v=fGuUh-BmnvI,1230000,926,75,coronavirus outbreak country react covid declared global pandemic
38,Coronavirus: Should the UK quarantine like Italy? - BBC,433000,BBC,48,420,https://www.youtube.com/watch?v=_zlwWDS-DCs,8160000,3961,392,coronavirus uk quarantine like italy bbc
39,Daily Life Is Changing For Millions Of Americans As Coronavirus Crisis Grows,2600000,The Late Show with Stephen Colbert,24,700,https://www.youtube.com/watch?v=lk0sQEhrY5U,7250000,37054,1232,daily life changing million american coronavirus crisis grows
40,Washington state braces for thousands of potential coronavirus cases,136000,CBS This Morning,48,168,https://www.youtube.com/watch?v=j6HSjsGVwrc,1240000,596,152,washington state brace thousand potential coronavirus case
41,Where Does The U.S. Response To Coronavirus Stand? | Morning Joe | MSNBC,499000,MSNBC,96,944,https://www.youtube.com/watch?v=zzv1Srm9eVo,2440000,3828,292,u response coronavirus stand morning joe msnbc
42,"Sen. Bernie Sanders on the Trump Administration's Coronavirus Missteps, Greed, Grandkids",223000,The Tonight Show Starring Jimmy Fallon,24,325,https://www.youtube.com/watch?v=y2P5QbaJt_g,24200000,8907,553,sen bernie sander trump administration coronavirus misstep greed grandkids
43,NBA suspends season due to coronavirus,46000,Fox Business,24,33,https://www.youtube.com/watch?v=XHTltHA-wqA,891000,454,297,nba suspends season due coronavirus
44,Coronavirus Explained: What does pandemic declaration mean for the world?,155000,Channel 4 News,24,404,https://www.youtube.com/watch?v=XJV3X8zM1bU,1160000,1658,147,coronavirus explained pandemic declaration mean world
45,Experts Hope Herd Immunity ‘Flattens’ The Coronavirus Curve | NBC News NOW,191000,NBC News,24,915,https://www.youtube.com/watch?v=f2aDEPZbLEI,1990000,1180,122,expert hope herd immunity flattens coronavirus curve nbc news
46,Coronavirus Crisis: Your Questions Answered | NBC News (Live Stream Recording),361000,NBC News,24,3614,https://www.youtube.com/watch?v=YDmOEPI4-8Y,1990000,2140,447,coronavirus crisis question answered nbc news live stream recording
47,Congress And Trump Admin. Scramble For Coronavirus Aid Deal As Pandemic Causes Panic | Nightly News,348000,NBC News,18,658,https://www.youtube.com/watch?v=X7ERdQYlq8I,1990000,2601,250,congress trump admin scramble coronavirus aid deal pandemic cause panic nightly news
48,Novel Coronavirus explained l ABC News,392000,ABC News,72,166,https://www.youtube.com/watch?v=CXOsVXybVJY,7900000,2596,325,novel coronavirus explained l abc news
49,"Tom Hanks, Rita Wilson test positive for coronavirus",421000,Fox News,24,187,https://www.youtube.com/watch?v=XKQhhpc1VFQ,4480000,5374,355,tom hank rita wilson test positive coronavirus
50,Coronavirus: Cruise ship Grand Princess docks in California - BBC News,313000,BBC News,48,1060,https://www.youtube.com/watch?v=7S-1QRRWj10,6580000,2122,304,coronavirus cruise ship grand princess dock california bbc news
51,WHO declares coronavirus outbreak a pandemic,438000,Fox News,48,51,https://www.youtube.com/watch?v=d1eEWihvwpQ,4480000,3608,754,declares coronavirus outbreak pandemic
52,Coronavirus containment zone implemented in New York,80000,CBS This Morning,48,140,https://www.youtube.com/watch?v=iULdVyQ6Bys,1240000,395,33,coronavirus containment zone implemented new york
53,Trump insists he doesn't need to be tested for coronavirus,321000,CBS Evening News,48,124,https://www.youtube.com/watch?v=Wp42TrNYSaU,695000,1751,923,trump insists doesnt need tested coronavirus
54,"Trump Hasn't Been Tested For Coronavirus Despite Possible Exposure, And Refuses To Take Precautio…",2200000,The Late Show with Stephen Colbert,48,730,https://www.youtube.com/watch?v=YgkNuoozmis,7250000,33040,1317,trump hasnt tested coronavirus despite possible exposure refuse take precautio
55,"Global National: March 11, 2020 | WHO declares coronavirus a global pandemic",219000,Global News,24,1335,https://www.youtube.com/watch?v=XcARC2mrmcQ,1230000,1067,114,global national march declares coronavirus global pandemic
56,"Coronavirus outbreak: U.S. health official tells Congress that epidemic ""will get worse"" | FULL",175000,Global News,48,7542,https://www.youtube.com/watch?v=fbR4NuBTJqo,1230000,1444,385,coronavirus outbreak u health official tell congress epidemic get worse full
57,"Coronavirus around the world: March 11, 2020",68000,Global News,24,250,https://www.youtube.com/watch?v=5XcC62KBC9c,1230000,399,32,coronavirus around world march
58,Merkel: Most people in Germany likely to contract Coronavirus | DW News,279000,DW News,48,942,https://www.youtube.com/watch?v=6CGi41nB3tA,1070000,2997,211,merkel people germany likely contract coronavirus dw news
59,Viable Coronavirus Test Kits Awaiting FDA Approval | MSNBC,80000,MSNBC,24,236,https://www.youtube.com/watch?v=LtY1GVfaK9I,2440000,903,48,viable coronavirus test kit awaiting fda approval msnbc
60,Top health official on US response to coronavirus pandemic,239000,ABC News,18,499,https://www.youtube.com/watch?v=9qZehXrLq6g,7900000,1888,212,top health official u response coronavirus pandemic
61,Adam Schiff On Trump's Response To Coronavirus: 'Incompetence Kills' | The Last Word | MSNBC,412000,MSNBC,24,61,https://www.youtube.com/watch?v=fMlbywEMj3U,2440000,3005,8249,adam schiff trump response coronavirus incompetence kill last word msnbc
62,"Coronavirus Expert Dr. Fauci, CDC Director Dr. Redfield Testify | NBC News (Live Stream Recording)",416000,NBC News,48,7440,https://www.youtube.com/watch?v=RsqUve07HcA,1990000,2400,482,coronavirus expert dr fauci cdc director dr redfield testify nbc news live stream recording
63,Iran Played Down the Coronavirus. Then Its Officials Got Sick | NYT News,424000,The New York Times,48,247,https://www.youtube.com/watch?v=lm2UFynetJw,2540000,5635,305,iran played coronavirus official got sick nyt news
64,The NBA’s plans for players & fans amid coronavirus concerns | Get Up,130000,ESPN,48,392,https://www.youtube.com/watch?v=WGOiihh3xMQ,6780000,1259,55,nbas plan player fan amid coronavirus concern get
65,CDC director testifies on delay of coronavirus test kits as concerns grow | Nightline,127000,ABC News,48,505,https://www.youtube.com/watch?v=yGEaYaUg1T8,7900000,1080,205,cdc director testifies delay coronavirus test kit concern grow nightline
66,Coronavirus expert says he has second thoughts about flying,298000,CNN,11,574,https://www.youtube.com/watch?v=63M9ZQd2B7M,8750000,4174,356,coronavirus expert say second thought flying
67,Coronavirus is Not an Excuse to Be Racist | Full Frontal on TBS,285000,Full Frontal with Samantha Bee,24,494,https://www.youtube.com/watch?v=Oq-06inhB3U,991000,8387,1192,coronavirus excuse racist full frontal tb
68,"Coronavirus Concerns Empty Planes, Leaving Airline Industry Reeling | TODAY",598000,TODAY,48,235,https://www.youtube.com/watch?v=0xqGmEhEyW8,1780000,3352,195,coronavirus concern empty plane leaving airline industry reeling today
69,Coronavirus: Italy in lockdown - BBC News,853000,BBC News,48,1100,https://www.youtube.com/watch?v=_69sOxWU0jo,6580000,6529,465,coronavirus italy lockdown bbc news
70,Fourth person dies in UK from coronavirus,546000,Sky News,96,208,https://www.youtube.com/watch?v=kjQDKw68utE,1880000,3540,444,fourth person dy uk coronavirus
71,"Trump’s Coronavirus Address, Blooper Reel Included | The Daily Show",1500000,The Daily Show with Trevor Noah,15,563,https://www.youtube.com/watch?v=BWO6i8cH8SA,6580000,47349,1719,trump coronavirus address blooper reel included daily show
72,Trump Addresses A Nation On Edge As Local Officials Lead On Coronavirus | The 11th Hour | MSNBC,153000,MSNBC,24,407,https://www.youtube.com/watch?v=Sqn1Ab2DsDo,2440000,1485,221,trump address nation edge local official lead coronavirus th hour msnbc
73,National Guard Deployed To Help Contain Coronavirus In NYC Suburb | TODAY,273000,TODAY,48,601,https://www.youtube.com/watch?v=XjYOAt4PX-w,1780000,1595,178,national guard deployed help contain coronavirus nyc suburb today
74,Coronavirus: Deaths jump above 600 in Italy - as country struggles with lockdown,266000,Channel 4 News,48,504,https://www.youtube.com/watch?v=bOkkp8UPIYg,1160000,2903,136,coronavirus death jump italy country struggle lockdown
75,Corona Virus के बारे में जनता की जानकारी | Q&A | Coronavirus Disease | COVID 19 | Precautions | WHO,167000,The Lallantop,144,277,https://www.youtube.com/watch?v=DoMTUTuDtGE,12000000,1724,282,corona virus qa coronavirus disease covid precaution
76,"Trump outlines U.S. response to coronavirus outbreak, restricts travel from Europe | ABC News",1200000,ABC News,24,244,https://www.youtube.com/watch?v=qyVX-pu-ZDk,7900000,10550,2488,trump outline u response coronavirus outbreak restricts travel europe abc news
77,"Tom Hanks, Wife Rita Wilson Diagnosed With Coronavirus",11000,CBS Los Angeles,24,152,https://www.youtube.com/watch?v=jHKGFLsir9A,419000,120,22,tom hank wife rita wilson diagnosed coronavirus
78,Everyone's a Coronavirus Expert,2900000,Jimmy Kimmel Live,48,527,https://www.youtube.com/watch?v=1LfQlYESTHg,16399999,55555,4823,everyones coronavirus expert
79,Coronavirus: 21 People On Grand Princess Test Positive For COVID-19 | TODAY,643000,TODAY,144,645,https://www.youtube.com/watch?v=fbNhGf8_h-s,1780000,4292,747,coronavirus people grand princess test positive covid today
80,Coronavirus: Busting The Myths | This Morning,154000,This Morning,72,443,https://www.youtube.com/watch?v=VRlO-LwKJVA,1660000,1840,169,coronavirus busting myth morning
81,Italy on nationwide lockdown as coronavirus cases surge,311000,CBS News,72,365,https://www.youtube.com/watch?v=0Urov6W7h00,2400000,1834,275,italy nationwide lockdown coronavirus case surge
82,Coronavirus update: WHO chief declares the coronavirus a global pandemic,54000,CNBC Television,48,163,https://www.youtube.com/watch?v=5fTSrArRp8M,443000,347,36,coronavirus update chief declares coronavirus global pandemic
83,Major lockdown in Italy from coronavirus,301000,ABC News,96,120,https://www.youtube.com/watch?v=TlP6Tlj04T4,7900000,2097,227,major lockdown italy coronavirus
84,Trump discusses economics surrounding coronavirus in press conference,524000,Fox News,72,2600,https://www.youtube.com/watch?v=-IVcbzcY1Q8,4480000,8776,871,trump discus economics surrounding coronavirus press conference
85,"Coronavirus Epidemic Update 34: US Cases Surge, Chloroquine & Zinc Treatment Combo, Italy Lockdown",655000,MedCram - Medical Lectures Explained CLEARLY,72,1049,https://www.youtube.com/watch?v=U7F1cnWup9M,593000,13716,275,coronavirus epidemic update u case surge chloroquine zinc treatment combo italy lockdown
86,"Coronavirus Is 10 Times More Lethal Than Seasonal Flu, Fauci Says",69000,Bloomberg Markets and Finance,48,118,https://www.youtube.com/watch?v=2DekzGCJhJw,563000,836,53,coronavirus time lethal seasonal flu fauci say
87,Combatting Coronavirus with “Social Distancing” | The Daily Show,1300000,The Daily Show with Trevor Noah,48,441,https://www.youtube.com/watch?v=NVlyc-uZQc0,6580000,29810,739,combatting coronavirus social distancing daily show
88,"COVID-19 (Coronavirus Disease 19) - causes, symptoms, diagnosis, treatment, pathology",1200000,Osmosis,672,741,https://www.youtube.com/watch?v=eup3_i_5uaw,1410000,19310,591,covid coronavirus disease cause symptom diagnosis treatment pathology
89,Coronavirus in Hindi | Coronavirus Latest Update | Coronavirus Symptoms in Humans | Corona-Virus,800000,Magnet Brains,336,991,https://www.youtube.com/watch?v=ECXJoqSvIys,140000,16426,1034,coronavirus hindi coronavirus latest update coronavirus symptom human coronavirus
90,Trump: Coronavirus is a world problem and we need separation,189000,Fox News,24,1534,https://www.youtube.com/watch?v=O8qC6YLsg7g,4480000,6951,395,trump coronavirus world problem need separation
91,Coronavirus survivor reveals what it's like to have Covid-19,3400000,Channel 4 News,72,491,https://www.youtube.com/watch?v=G9oqvJ3iXGI,1160000,45258,2699,coronavirus survivor reveals like covid
92,Coronavirus: Milan set for lockdown,549000,Sky News,120,191,https://www.youtube.com/watch?v=Zh3YBVjDXfY,1880000,3294,199,coronavirus milan set lockdown
93,Coronavirus: Northern Italy quarantines 16 million people - BBC News,1500000,BBC News,120,374,https://www.youtube.com/watch?v=Lex_mt9o64o,6580000,12953,796,coronavirus northern italy quarantine million people bbc news
94,Continued Coronavirus Outbreak Causes Slow Response For Passengers Still Stranded On Cruise Ship,175000,NBC News,120,454,https://www.youtube.com/watch?v=m8e9cTqB24Y,1990000,979,149,continued coronavirus outbreak cause slow response passenger still stranded cruise ship
95,All of Italy under restrictions over coronavirus outbreak,986000,CNN,72,516,https://www.youtube.com/watch?v=lm7Xi3cw6dY,8750000,7599,1330,italy restriction coronavirus outbreak
96,CNN polled Americans about coronavirus. Here's what they said,510000,CNN,72,207,https://www.youtube.com/watch?v=4Vsjtvm4cyA,8750000,4150,919,cnn polled american coronavirus here said
97,"Coronavirus Symptoms, Diagnosis, Treatment, & Vaccine Status",1200000,MedCram - Medical Lectures Explained CLEARLY,720,273,https://www.youtube.com/watch?v=UCG3xqtcL3c,593000,11765,537,coronavirus symptom diagnosis treatment vaccine status
98,Coronavirus: Italy extends strict measures to whole country – BBC News,1700000,BBC News,72,1035,https://www.youtube.com/watch?v=Z2mw6aglRuM,6580000,11903,1115,coronavirus italy extends strict measure whole country bbc news
99,Dr. Fauci on coronavirus in the US: It's going to get worse,136000,Fox News,48,202,https://www.youtube.com/watch?v=05_0zMCTXe0,4480000,1355,258,dr fauci coronavirus u going get worse
100,CORONAVIRUS PANDEMIC EXPLAINED - CORONA OUTBREAK 2020,525000,MEDSimplified,168,607,https://www.youtube.com/watch?v=sWjYs7aILZ8,272000,8397,506,coronavirus pandemic explained corona outbreak
101,Fast moving developments in the coronavirus outbreak,725000,ABC News,96,285,https://www.youtube.com/watch?v=ya3Pqasvyno,7900000,6167,973,fast moving development coronavirus outbreak
102,Novel coronavirus (2019-nCoV),2400000,World Health Organization (WHO),720,289,https://www.youtube.com/watch?v=mOV1aBVYKGA,199000,11988,650,novel coronavirus ncov
103,What can we expect from Trump's national address on coronavirus pandemic?,31000,Fox Business,24,401,https://www.youtube.com/watch?v=CbJaNNjcQBY,891000,498,36,expect trump national address coronavirus pandemic
104,Hannity: Coronavirus doesn't discriminate based on political affiliation,73000,Fox News,24,470,https://www.youtube.com/watch?v=laJ0dWc99Lc,4480000,2259,343,hannity coronavirus doesnt discriminate based political affiliation
105,"As Coronavirus Spreads Nationwide, Cruise Ship Heads To Port In California | TODAY",376000,TODAY,96,591,https://www.youtube.com/watch?v=qBaAGGcKf4w,1780000,1975,345,coronavirus spread nationwide cruise ship head port california today
106,Ted Cruz will self-quarantine after interacting with individual with coronavirus at CPAC,1100000,CNN,96,392,https://www.youtube.com/watch?v=PbvVGko2LmI,8750000,8994,1979,ted cruz selfquarantine interacting individual coronavirus cpac
107,Unprecedented restrictions in Italy over coronavirus outbreak,267000,CNN,72,498,https://www.youtube.com/watch?v=v_vDjR5zBDk,8750000,1969,301,unprecedented restriction italy coronavirus outbreak
108,Coronavirus: China combats ever-strengthening disease,2800000,The Telegraph,720,104,https://www.youtube.com/watch?v=P6t3SxhvRuE,939000,10306,914,coronavirus china combat everstrengthening disease
109,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) & Treatment,2400000,MedCram - Medical Lectures Explained CLEARLY,720,665,https://www.youtube.com/watch?v=okg7uq_HrhQ,593000,38966,1189,coronavirus kill acute respiratory distress syndrome ards treatment
110,Coronavirus lockdown in Italy as 16 million people quarantined,554000,Channel 4 News,120,455,https://www.youtube.com/watch?v=jQsKe2n3bk4,1160000,3750,291,coronavirus lockdown italy million people quarantined
111,"Coronavirus ‘worse than a bomb’ on Italy, says doctor coordinating response",1600000,Channel 4 News,72,654,https://www.youtube.com/watch?v=9mrPHO-nkVE,1160000,23410,917,coronavirus worse bomb italy say doctor coordinating response
112,Coronavirus: what we know so far about the outbreak spreading in China and abroad,2700000,South China Morning Post,720,327,https://www.youtube.com/watch?v=Zru5REL9ANg,934000,16535,1288,coronavirus know far outbreak spreading china abroad
113,"At least 12 dead, 188 infected in US as coronavirus continues to spread | Nightline",1500000,ABC News,144,482,https://www.youtube.com/watch?v=7hB13abLQkE,7900000,13947,1849,least dead infected u coronavirus continues spread nightline
114,Coronavirus: Italy puts millions under quarantine | DW News,581000,DW News,120,571,https://www.youtube.com/watch?v=ii84tOLbrN4,1070000,4556,340,coronavirus italy put million quarantine dw news
115,China coronavirus 'spreads before symptoms show' - BBC News,2500000,BBC News,720,242,https://www.youtube.com/watch?v=0jAWPcyPFQc,6580000,22095,1102,china coronavirus spread symptom show bbc news
116,NY governor: We're not going to stop coronavirus at this rate of testing,595000,CNN,48,661,https://www.youtube.com/watch?v=5Y7qcAOpw8o,8750000,4340,1153,ny governor going stop coronavirus rate testing
117,"Coronavirus ‘highly sensitive’ to warmer temperatures, Chinese study says",438000,South China Morning Post,96,225,https://www.youtube.com/watch?v=GmrVSeoDnc4,934000,4654,242,coronavirus highly sensitive warmer temperature chinese study say
118,21 on board stranded cruise ship test positive for coronavirus,361000,ABC News,120,255,https://www.youtube.com/watch?v=d0r-2lGTqjQ,7900000,2352,354,board stranded cruise ship test positive coronavirus
119,BREAKING NEWS: NBA Season Suspended Due To Coronavirus | Rudy Gobert Tests Positive,72000,Chat Sports,24,1008,https://www.youtube.com/watch?v=PzgxLybXjpE,160000,500,37,breaking news nba season suspended due coronavirus rudy gobert test positive
120,Pharmaceutical giant shipped investigational coronavirus drug to China without U.S. approval,24000,CBS News,72,303,https://www.youtube.com/watch?v=cjGkcbdS1AE,2400000,201,25,pharmaceutical giant shipped investigational coronavirus drug china without u approval
121,New York reels with largest coronavirus outbreak in US | WNT,419000,ABC News,72,237,https://www.youtube.com/watch?v=7JedXOgOPC8,7900000,2866,276,new york reel largest coronavirus outbreak u wnt
122,Coronavirus fear and plunging oil price send stock markets reeling,218000,ABC News,96,379,https://www.youtube.com/watch?v=NHH-T12Xt-c,7900000,1965,358,coronavirus fear plunging oil price send stock market reeling
123,Coronavirus explained,304000,CNET,168,363,https://www.youtube.com/watch?v=hZDX08RcPmg,2540000,3847,379,coronavirus explained
124,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,4200000,Global News,720,224,https://www.youtube.com/watch?v=NytLE5ECa8M,1230000,29033,1940,coronavirus outbreak mother sick daughter virushit region pleads help
125,State of Emergency in New York with at least 76 coronavirus cases,476000,ABC News,120,172,https://www.youtube.com/watch?v=b7aX6-NkWaM,7900000,3487,591,state emergency new york least coronavirus case
126,D.C. Mayor Updates On Coronavirus After First Positive Case | NBC News (Live Stream Recording),294000,NBC News,120,1832,https://www.youtube.com/watch?v=Ebf0tY84j8U,1990000,1234,309,dc mayor update coronavirus first positive case nbc news live stream recording
127,"Coronavirus: Second British death and more than 100,000 cases worldwide - BBC News",539000,BBC News,144,977,https://www.youtube.com/watch?v=nETgZwRuJPU,6580000,4350,332,coronavirus second british death case worldwide bbc news
128,Coronavirus crisis in US as more cases are reported l ABC News,665000,ABC News,168,251,https://www.youtube.com/watch?v=Qow1al_afYQ,7900000,5115,738,coronavirus crisis u case reported l abc news
129,How US communities are reacting to coronavirus,347000,ABC News,144,342,https://www.youtube.com/watch?v=BiGWVklFFDw,7900000,2763,428,u community reacting coronavirus
130,What happens to your body when you get coronavirus,1400000,The Telegraph,168,126,https://www.youtube.com/watch?v=2bI5pQGXl2o,939000,14519,804,happens body get coronavirus
131,Sadhguru on Coronavirus Outbreak in China,2400000,Sadhguru,720,505,https://www.youtube.com/watch?v=mP-mCfo4-f8,4450000,54753,3197,sadhguru coronavirus outbreak china
132,China hotel collapses with quarantined coronavirus patients inside,794000,ABC News,120,107,https://www.youtube.com/watch?v=0vbplrxtqKE,7900000,4499,687,china hotel collapse quarantined coronavirus patient inside
133,"Coronavirus Epidemic Update 31: Mortality Rate, Cleaning Products, A More/Less Severe Virus Strain?",358000,MedCram - Medical Lectures Explained CLEARLY,168,368,https://www.youtube.com/watch?v=7YI2tOoVVpk,593000,7112,138,coronavirus epidemic update mortality rate cleaning product moreless severe virus strain
134,What the U.S. should do to stop the coronavirus spread,103000,CBS This Morning,96,262,https://www.youtube.com/watch?v=L3pgCQB6cA4,1240000,600,132,u stop coronavirus spread
135,Briton who contracted coronavirus in Wuhan explains symptoms,291000,Guardian News,168,110,https://www.youtube.com/watch?v=PU2ut5Ark3Q,850000,1837,210,briton contracted coronavirus wuhan explains symptom
136,How to stop the spread of coronavirus,352000,Guardian News,168,271,https://www.youtube.com/watch?v=3jpXAMwRSu4,850000,1828,124,stop spread coronavirus
