,title,view,channel,uploadtime,length,link,subscriber,like,dislike,clean_text
13,Coronavirus Spread Threatens To Overwhelm US Hospital Capacity | Rachel Maddow | MSNBC,1400,MSNBC,12,268,https://www.youtube.com/watch?v=KCOMwE92kHQ,2440000,1210,66,coronavirus spread threatens overwhelm u hospital capacity rachel maddow msnbc
14,NBA to consider hiatus due to coronavirus – Woj | SC with Stephen A. Smith,343000,ESPN,20,386,https://www.youtube.com/watch?v=6l4KEsxOAlM,6770000,3302,102,nba consider hiatus due coronavirus woj sc stephen smith
15,Coronavirus: Should the UK quarantine like Italy? - BBC,269000,BBC,24,420,https://www.youtube.com/watch?v=_zlwWDS-DCs,8160000,2944,298,coronavirus uk quarantine like italy bbc
16,Treasury likely to push back tax deadline due to coronavirus,198000,CBS News,24,185,https://www.youtube.com/watch?v=0d0AziuNgi8,2400000,994,221,treasury likely push back tax deadline due coronavirus
17,What China's Pollution Says About Coronavirus and the Economy | WSJ,175000,Wall Street Journal,24,271,https://www.youtube.com/watch?v=cHSftdHskxs,2029999,3413,142,china pollution say coronavirus economy wsj
18,Coronavirus outbreak: U.S. House Homeland Subcommittee hearing on federal response | FULL,131000,Global News,23,9278,https://www.youtube.com/watch?v=HcPAfj38gk4,1220000,975,234,coronavirus outbreak u house homeland subcommittee hearing federal response full
19,Trump suspends travel from Europe over coronavirus fears (Entire address to nation),634000,CNN,18,571,https://www.youtube.com/watch?v=EhP2JMgAwuE,8740000,6733,2557,trump suspends travel europe coronavirus fear entire address nation
20,"Tom Hanks, Rita Wilson test positive for coronavirus",352000,Fox News,18,187,https://www.youtube.com/watch?v=XKQhhpc1VFQ,4460000,4877,291,tom hank rita wilson test positive coronavirus
21,Mark Cuban reacts to NBA suspending season due to coronavirus | NBA on ESPN,232000,ESPN,17,197,https://www.youtube.com/watch?v=b2-wU42KJ0c,6770000,2614,59,mark cuban reacts nba suspending season due coronavirus nba espn
22,Trump suspends travel from Europe to battle coronavirus,553000,Los Angeles Times,18,581,https://www.youtube.com/watch?v=KYVy_0yUSXM,275000,7847,1393,trump suspends travel europe battle coronavirus
23,WHO declares coronavirus outbreak a pandemic,421000,Fox News,24,51,https://www.youtube.com/watch?v=d1eEWihvwpQ,4460000,3569,747,declares coronavirus outbreak pandemic
24,Coronavirus: Italy in lockdown - BBC News,895000,BBC News,24,1100,https://www.youtube.com/watch?v=_69sOxWU0jo,6560000,6137,436,coronavirus italy lockdown bbc news
25,Coronavirus disease cases in Philippines rise to 33 | ABS-CBN News,186000,ABS-CBN News,48,2066,https://www.youtube.com/watch?v=S5w-UO6pSSU,8520000,1142,118,coronavirus disease case philippine rise abscbn news
26,Novel Coronavirus explained l ABC News,320000,ABC News,48,166,https://www.youtube.com/watch?v=CXOsVXybVJY,7890000,2251,298,novel coronavirus explained l abc news
27,Coronavirus Causes Disruptions For U.S. Airlines | NBC Nightly News,81000,NBC News,24,108,https://www.youtube.com/watch?v=xcGUv4thtHA,1980000,309,34,coronavirus cause disruption u airline nbc nightly news
28,Iran Played Down the Coronavirus. Then Its Officials Got Sick | NYT News,305000,The New York Times,48,247,https://www.youtube.com/watch?v=lm2UFynetJw,2540000,4527,244,iran played coronavirus official got sick nyt news
29,Italy on nationwide lockdown as coronavirus cases surge,294000,CBS News,48,365,https://www.youtube.com/watch?v=0Urov6W7h00,2400000,1782,268,italy nationwide lockdown coronavirus case surge
30,Coronavirus outbreak: B.C. health officials confirm 7 new cases of COVID-19,113000,Global News,20,4254,https://www.youtube.com/watch?v=XB8f5gYB8Qk,1220000,572,141,coronavirus outbreak bc health official confirm new case covid
31,Coronavirus: UK cases rise to 373 as sixth person dies,296000,Channel 4 News,24,1031,https://www.youtube.com/watch?v=8OvzqRL9EVY,1150000,1579,178,coronavirus uk case rise sixth person dy
32,Tom Hanks and Rita Wilson test positive for coronavirus,400000,CNN,17,529,https://www.youtube.com/watch?v=Wbk8ZrfU3EM,8740000,4468,895,tom hank rita wilson test positive coronavirus
33,Coronavirus: Deaths jump above 600 in Italy - as country struggles with lockdown,261000,Channel 4 News,24,504,https://www.youtube.com/watch?v=bOkkp8UPIYg,1150000,2781,129,coronavirus death jump italy country struggle lockdown
34,Trump Contradicts Experts as Coronavirus Is Declared a Pandemic: A Closer Look,1700000,Late Night with Seth Meyers,19,944,https://www.youtube.com/watch?v=7rMEA6KN_RU,3490000,31277,1489,trump contradicts expert coronavirus declared pandemic closer look
35,"Coronavirus Epidemic Update 34: US Cases Surge, Chloroquine & Zinc Treatment Combo, Italy Lockdown",563000,MedCram - Medical Lectures Explained CLEARLY,48,1049,https://www.youtube.com/watch?v=U7F1cnWup9M,587000,12930,248,coronavirus epidemic update u case surge chloroquine zinc treatment combo italy lockdown
36,Trump insists he doesn't need to be tested for coronavirus,315000,CBS Evening News,24,124,https://www.youtube.com/watch?v=Wp42TrNYSaU,694000,1727,915,trump insists doesnt need tested coronavirus
37,Coronavirus outbreak: U.S. task force update on COVID-19 outbreak | FULL,144000,Global News,24,2604,https://www.youtube.com/watch?v=9k55xdwKJTw,1220000,953,305,coronavirus outbreak u task force update covid outbreak full
38,Pence Delivers Coronavirus Update After Trump Travels To Capitol Hill | MTP Daily | MSNBC,170000,MSNBC,24,396,https://www.youtube.com/watch?v=DzfqaU23pv8,2440000,961,682,penny delivers coronavirus update trump travel capitol hill mtp daily msnbc
39,New York orders nation's first coronavirus containment zone l ABC News,230000,ABC News,24,317,https://www.youtube.com/watch?v=ENNNe4gYhDY,7890000,2020,261,new york order nation first coronavirus containment zone l abc news
40,Coronavirus: Is the UK on the same path as Italy?,342000,Sky News,48,140,https://www.youtube.com/watch?v=fzbkY9s4Y6s,1880000,2632,218,coronavirus uk path italy
41,Coronavirus survivor reveals what it's like to have Covid-19,2500000,Channel 4 News,48,491,https://www.youtube.com/watch?v=G9oqvJ3iXGI,1150000,36350,2256,coronavirus survivor reveals like covid
42,"Trump outlines U.S. response to coronavirus outbreak, restricts travel from Europe | ABC News",1100000,ABC News,17,244,https://www.youtube.com/watch?v=qyVX-pu-ZDk,7890000,10113,2361,trump outline u response coronavirus outbreak restricts travel europe abc news
43,Combatting Coronavirus with “Social Distancing” | The Daily Show,1400000,The Daily Show with Trevor Noah,24,441,https://www.youtube.com/watch?v=NVlyc-uZQc0,6550000,27156,670,combatting coronavirus social distancing daily show
44,Coronavirus Misinformation & Toilet Paper Panic | The Daily Show,1200000,The Daily Show with Trevor Noah,17,372,https://www.youtube.com/watch?v=Ls0ZormAOhU,6550000,36984,640,coronavirus misinformation toilet paper panic daily show
45,President Trump addresses the nation on the coronavirus outbreak in the United States,353000,ABC News,18,3633,https://www.youtube.com/watch?v=alMlYN0fK7s,7890000,2378,650,president trump address nation coronavirus outbreak united state
46,Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU,926000,TEDx Talks,24,1006,https://www.youtube.com/watch?v=Fqw-9yMV0sI,23500000,44833,2814,coronavirus future alanna shaikh tedxsmu
47,Trump urges calm at coronavirus task force briefing,500000,CBS News,48,351,https://www.youtube.com/watch?v=zSfbAP3emSE,2400000,2770,2311,trump urge calm coronavirus task force briefing
48,Coronavirus: Virologist Explains Americans’ Best Defenses In Public Places | NBC Nightly News,134000,NBC News,24,373,https://www.youtube.com/watch?v=h1STiZSf3t0,1980000,1339,85,coronavirus virologist explains american best defense public place nbc nightly news
49,Coronavirus: Virus cases rise rapidly in Europe and US - BBC News,1000000,BBC News,24,510,https://www.youtube.com/watch?v=DoHOYCbmJoE,6560000,7957,676,coronavirus virus case rise rapidly europe u bbc news
50,"Trump restricts travel to Europe, addresses nation on coronavirus",240000,ABC News,17,675,https://www.youtube.com/watch?v=93u3NECBvZM,7890000,2287,357,trump restricts travel europe address nation coronavirus
51,BREAKING: NBA suspends season after Rudy Gobert tests positive for coronavirus | CBS Sports HQ,345000,CBS Sports,18,484,https://www.youtube.com/watch?v=WfOuA-Rq_4Y,241000,2849,149,breaking nba suspends season rudy gobert test positive coronavirus cbs sport hq
52,NBA suspends season due to coronavirus | SportsCenter,536000,ESPN,18,292,https://www.youtube.com/watch?v=zNWBz4GCiUo,6770000,6327,224,nba suspends season due coronavirus sportscenter
53,"Trump Hasn't Been Tested For Coronavirus Despite Possible Exposure, And Refuses To Take Precautio…",2100000,The Late Show with Stephen Colbert,24,730,https://www.youtube.com/watch?v=YgkNuoozmis,7250000,31344,1252,trump hasnt tested coronavirus despite possible exposure refuse take precautio
54,Understanding difference between flu and coronavirus,176000,CBS News,48,384,https://www.youtube.com/watch?v=7CiD4GwixPY,2400000,923,279,understanding difference flu coronavirus
55,NY governor: We're not going to stop coronavirus at this rate of testing,584000,CNN,24,661,https://www.youtube.com/watch?v=5Y7qcAOpw8o,8740000,4297,1145,ny governor going stop coronavirus rate testing
56,New York Implements ‘Containment Zone’ Around Coronavirus Cluster | NBC Nightly News,300000,NBC News,24,934,https://www.youtube.com/watch?v=wEFqdkJG-QA,1980000,1535,177,new york implement containment zone around coronavirus cluster nbc nightly news
57,"Coronavirus outbreak: Schumer tells Trump to ""keep quiet"" when it comes to COVID-19",29000,Global News,48,213,https://www.youtube.com/watch?v=GZPJV4ARfhE,1220000,493,253,coronavirus outbreak schumer tell trump keep quiet come covid
58,"Coronavirus ‘worse than a bomb’ on Italy, says doctor coordinating response",1500000,Channel 4 News,48,654,https://www.youtube.com/watch?v=9mrPHO-nkVE,1150000,21970,848,coronavirus worse bomb italy say doctor coordinating response
59,Trump Addresses The Nation On Coronavirus From Oval Office | NBC News (Live Stream Recording),827000,NBC News,18,1045,https://www.youtube.com/watch?v=I09RkjLcFpU,1980000,5639,2313,trump address nation coronavirus oval office nbc news live stream recording
60,Bill de Blasio - Confronting the Coronavirus Outbreak in New York City | The Daily Show,457000,The Daily Show with Trevor Noah,17,928,https://www.youtube.com/watch?v=aM2DZjsgAlA,6550000,10418,1412,bill de blasio confronting coronavirus outbreak new york city daily show
61,'Containment Zone' Set Up Around NYC-Area Coronavirus Epicenter | MSNBC,74000,MSNBC,48,192,https://www.youtube.com/watch?v=QcnGXne9KfU,2440000,517,84,containment zone set around nycarea coronavirus epicenter msnbc
62,Coronavirus Response and Spread Continues,231000,The Tonight Show Starring Jimmy Fallon,48,418,https://www.youtube.com/watch?v=SXUfAca7Op8,24200000,4679,220,coronavirus response spread continues
63,COVID-19 (Coronavirus) Update - Spoiler: It's All Bad News,173000,Strong Medicine,48,693,https://www.youtube.com/watch?v=qsJ7LYZhUlQ,314000,4118,166,covid coronavirus update spoiler bad news
64,"Global National: March 10, 2020 | Coronavirus cases surging globally, is Canada ready for worse?",52000,Global News,24,1336,https://www.youtube.com/watch?v=O7B_mwZyH2Y,1220000,581,43,global national march coronavirus case surging globally canada ready worse
65,Unprecedented restrictions in Italy over coronavirus outbreak,259000,CNN,48,498,https://www.youtube.com/watch?v=v_vDjR5zBDk,8740000,1919,296,unprecedented restriction italy coronavirus outbreak
66,"Tom Hanks, Rita Wilson Test Positive For Coronavirus | Rachel Maddow | MSNBC",192000,MSNBC,17,71,https://www.youtube.com/watch?v=CCjBSvrT-SU,2440000,1846,191,tom hank rita wilson test positive coronavirus rachel maddow msnbc
67,Coronavirus: Italy extends strict measures to whole country – BBC News,1600000,BBC News,48,1035,https://www.youtube.com/watch?v=Z2mw6aglRuM,6560000,11739,1093,coronavirus italy extends strict measure whole country bbc news
68,Trump discusses economics surrounding coronavirus in press conference,482000,Fox News,48,2600,https://www.youtube.com/watch?v=-IVcbzcY1Q8,4460000,8750,869,trump discus economics surrounding coronavirus press conference
69,Dow Plunges More Than 2000 Points On Coronavirus Fears | TODAY,101000,TODAY,48,722,https://www.youtube.com/watch?v=NkHtQP36f08,1780000,699,67,dow plunge point coronavirus fear today
70,Should the world copy China's aggressive efforts to contain the coronavirus? | DW News,99000,DW News,48,643,https://www.youtube.com/watch?v=4pHwwOmXIuA,1070000,816,307,world copy china aggressive effort contain coronavirus dw news
71,New York City mayor addresses coronavirus as cases in the state rise – 3/9/2020,34000,CNBC Television,72,7442,https://www.youtube.com/watch?v=IH-Vqi4io_U,438000,250,132,new york city mayor address coronavirus case state rise
72,All of Italy under restrictions over coronavirus outbreak,976000,CNN,48,516,https://www.youtube.com/watch?v=lm7Xi3cw6dY,8740000,7571,1324,italy restriction coronavirus outbreak
73,Coronavirus outbreak: HHS secretary gives update on Trump administration response | FULL,37000,Global News,48,791,https://www.youtube.com/watch?v=QVqc58cZijM,1220000,366,291,coronavirus outbreak hhs secretary give update trump administration response full
74,Italy on lockdown over coronavirus,872,ABC News,16,379,https://www.youtube.com/watch?v=l5twUq9iPSE,7890000,1784,134,italy lockdown coronavirus
75,Coronavirus outbreak: U.S. task force releases new prevention guidelines,176000,Global News,48,2630,https://www.youtube.com/watch?v=Du15BUuoBa4,1220000,1005,429,coronavirus outbreak u task force release new prevention guideline
76,Fast moving developments in the coronavirus outbreak,710000,ABC News,72,285,https://www.youtube.com/watch?v=ya3Pqasvyno,7890000,6136,970,fast moving development coronavirus outbreak
77,Coronavirus: Busting The Myths | This Morning,142000,This Morning,48,443,https://www.youtube.com/watch?v=VRlO-LwKJVA,1660000,1668,155,coronavirus busting myth morning
78,CNN polled Americans about coronavirus. Here's what they said,498000,CNN,48,207,https://www.youtube.com/watch?v=4Vsjtvm4cyA,8740000,4121,903,cnn polled american coronavirus here said
79,Coronavirus | What Is Coronavirus | Symptoms Of Coronavirus,613000,AbrahamThePharmacist,720,530,https://www.youtube.com/watch?v=qJKmLTDLyws,160000,6507,398,coronavirus coronavirus symptom coronavirus
80,Trump proposes economic changes over coronavirus l ABC News,80000,ABC News,17,521,https://www.youtube.com/watch?v=AOeHMFC8U1c,7890000,395,216,trump proposes economic change coronavirus l abc news
81,Everyone's a Coronavirus Expert,2000000,Jimmy Kimmel Live,24,527,https://www.youtube.com/watch?v=1LfQlYESTHg,16300000,41881,3463,everyones coronavirus expert
82,"As Coronavirus Spreads Nationwide, Cruise Ship Heads To Port In California | TODAY",363000,TODAY,72,591,https://www.youtube.com/watch?v=qBaAGGcKf4w,1780000,1953,343,coronavirus spread nationwide cruise ship head port california today
83,D.C. Mayor Updates On Coronavirus After First Positive Case | NBC News (Live Stream Recording),291000,NBC News,96,1832,https://www.youtube.com/watch?v=Ebf0tY84j8U,1980000,1229,309,dc mayor update coronavirus first positive case nbc news live stream recording
84,"Coronavirus: Economic impacts, travel chaos, Australian cases | Nine News Australia",201000,Nine News Australia,48,801,https://www.youtube.com/watch?v=NoluLC-BgrU,285000,1326,166,coronavirus economic impact travel chaos australian case nine news australia
85,What Is Coronavirus (COVID-19)?,456000,Johns Hopkins Medicine,504,271,https://www.youtube.com/watch?v=sHP0UIdZyI4,156000,3178,315,coronavirus covid
86,Coronavirus: Milan set for lockdown,544000,Sky News,96,191,https://www.youtube.com/watch?v=Zh3YBVjDXfY,1880000,3281,197,coronavirus milan set lockdown
87,Coronavirus outbreak: Is COVID-19 worse than the flu?,77000,Global News,72,384,https://www.youtube.com/watch?v=1BJRF7ZaOlQ,1220000,509,109,coronavirus outbreak covid worse flu
88,"Coronavirus ‘highly sensitive’ to warmer temperatures, Chinese study says",395000,South China Morning Post,72,225,https://www.youtube.com/watch?v=GmrVSeoDnc4,929000,4321,204,coronavirus highly sensitive warmer temperature chinese study say
89,"COVID-19 (Coronavirus Disease 19) - causes, symptoms, diagnosis, treatment, pathology",1000000,Osmosis,504,741,https://www.youtube.com/watch?v=eup3_i_5uaw,1410000,17207,518,covid coronavirus disease cause symptom diagnosis treatment pathology
90,"ABC News Prime: Coronavirus global spread, Grand Princess cruise ship, Market meltdown",115000,ABC News,48,5106,https://www.youtube.com/watch?v=N_mu7TRI9TU,7890000,1281,347,abc news prime coronavirus global spread grand princess cruise ship market meltdown
91,Coronavirus: Death toll soars in Italy  - BBC News,597000,BBC News,72,514,https://www.youtube.com/watch?v=V2rS8k89BwY,6560000,4885,459,coronavirus death toll soar italy bbc news
92,Coronavirus: Northern Italy quarantines 16 million people - BBC News,1500000,BBC News,96,374,https://www.youtube.com/watch?v=Lex_mt9o64o,6560000,12939,793,coronavirus northern italy quarantine million people bbc news
93,"At least 12 dead, 188 infected in US as coronavirus continues to spread | Nightline",1400000,ABC News,120,482,https://www.youtube.com/watch?v=7hB13abLQkE,7890000,13533,1828,least dead infected u coronavirus continues spread nightline
94,Adam Schiff On Trump's Response To Coronavirus: 'Incompetence Kills' | The Last Word | MSNBC,392000,MSNBC,15,61,https://www.youtube.com/watch?v=fMlbywEMj3U,2440000,2912,8173,adam schiff trump response coronavirus incompetence kill last word msnbc
95,More than 200 confirmed cases of coronavirus in UK,265000,Channel 4 News,120,423,https://www.youtube.com/watch?v=deetyCSM9DU,1150000,2249,239,confirmed case coronavirus uk
96,"Coronavirus Symptoms, Diagnosis, Treatment, & Vaccine Status",1100000,MedCram - Medical Lectures Explained CLEARLY,720,273,https://www.youtube.com/watch?v=UCG3xqtcL3c,587000,11445,506,coronavirus symptom diagnosis treatment vaccine status
97,Dr Norman Swan provides a coronavirus reality check | 7.30,32000,ABC News (Australia),48,272,https://www.youtube.com/watch?v=gpXeHF7W1Mo,925000,668,104,dr norman swan provides coronavirus reality check
98,Coronavirus in Hindi | Coronavirus Latest Update | Coronavirus Symptoms in Humans | Corona-Virus,755000,Magnet Brains,336,991,https://www.youtube.com/watch?v=ECXJoqSvIys,136000,15540,995,coronavirus hindi coronavirus latest update coronavirus symptom human coronavirus
99,What the U.S. should do to stop the coronavirus spread,102000,CBS This Morning,72,262,https://www.youtube.com/watch?v=L3pgCQB6cA4,1240000,587,131,u stop coronavirus spread
100,Trump Praises Coronavirus Response As Cases Rack Up And Markets Spiral | The 11th Hour | MSNBC,227000,MSNBC,120,301,https://www.youtube.com/watch?v=2cBZ77m9dHs,2440000,2281,202,trump praise coronavirus response case rack market spiral th hour msnbc
101,Coronavirus crisis in US as more cases are reported l ABC News,653000,ABC News,144,251,https://www.youtube.com/watch?v=Qow1al_afYQ,7890000,5091,737,coronavirus crisis u case reported l abc news
102,New York Governor Cuomo Makes Coronavirus Announcement | NBC News (Live Stream Recording),241000,NBC News,72,2208,https://www.youtube.com/watch?v=HqkzbmizjZc,1980000,2267,419,new york governor cuomo make coronavirus announcement nbc news live stream recording
103,Coronavirus: Everything You NEED To Know - BBC,184000,BBC,72,388,https://www.youtube.com/watch?v=5pIOZhUB4Bk,8160000,1902,165,coronavirus everything need know bbc
104,Coronavirus: what we know so far about the outbreak spreading in China and abroad,2700000,South China Morning Post,720,327,https://www.youtube.com/watch?v=Zru5REL9ANg,929000,16308,1264,coronavirus know far outbreak spreading china abroad
105,Is the Media Overreacting About Coronavirus? | Good Morning Britain,213000,Good Morning Britain,72,666,https://www.youtube.com/watch?v=0A9Y4djRQcM,611000,1506,644,medium overreacting coronavirus good morning britain
106,"213 dead, 9,692 cases of coronavirus confirmed in China",1500000,ARIRANG NEWS,720,183,https://www.youtube.com/watch?v=0YOVPIQuvAw,278000,9109,572,dead case coronavirus confirmed china
107,"Coronavirus: Second British death and more than 100,000 cases worldwide - BBC News",535000,BBC News,120,977,https://www.youtube.com/watch?v=nETgZwRuJPU,6560000,4332,331,coronavirus second british death case worldwide bbc news
108,Trump says he will not stop campaign rallies over coronavirus,158000,CBS This Morning,120,175,https://www.youtube.com/watch?v=t1PzqP-oolc,1240000,1092,503,trump say stop campaign rally coronavirus
109,Q&A How to protect yourself when travelling during the coronavirus (COVID-2019) outbreak.,416000,World Health Organization (WHO),720,1365,https://www.youtube.com/watch?v=0KBvReECRrI,192000,958,308,qa protect travelling coronavirus covid outbreak
110,China hotel collapses with quarantined coronavirus patients inside,782000,ABC News,96,107,https://www.youtube.com/watch?v=0vbplrxtqKE,7890000,4465,681,china hotel collapse quarantined coronavirus patient inside
111,NBA suspends season due to coronavirus,12000,Fox Business,17,33,https://www.youtube.com/watch?v=XHTltHA-wqA,890000,442,298,nba suspends season due coronavirus
112,Gottlieb: There will be a rapid acceleration of coronavirus cases in US,187000,CNBC Television,72,480,https://www.youtube.com/watch?v=xEwlFcYAMf8,438000,1897,149,gottlieb rapid acceleration coronavirus case u
113,Coronavirus in China: The fight against the outbreak,2000000,CBC News: The National,720,172,https://www.youtube.com/watch?v=V0qxJzv3ssc,663000,7177,736,coronavirus china fight outbreak
114,Italy scrambles to contain coronavirus outbreak,94000,CBS News,144,446,https://www.youtube.com/watch?v=XZVj8dEq5UA,2400000,454,63,italy scramble contain coronavirus outbreak
115,Briton who contracted coronavirus in Wuhan explains symptoms,254000,Guardian News,144,110,https://www.youtube.com/watch?v=PU2ut5Ark3Q,847000,1698,202,briton contracted coronavirus wuhan explains symptom
116,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,4099999,Global News,720,224,https://www.youtube.com/watch?v=NytLE5ECa8M,1220000,28531,1878,coronavirus outbreak mother sick daughter virushit region pleads help
117,"Journalist goes undercover at ""wet markets"", where the Coronavirus started | 60 Minutes Australia",3300000,60 Minutes Australia,72,1651,https://www.youtube.com/watch?v=Y7nZ4mw4mXw,1630000,34420,4665,journalist go undercover wet market coronavirus started minute australia
118,"Dr. Drew and Dr. Oz Rip Media for Coronavirus Panic, Urge Common Sense",61000,TMZ,48,198,https://www.youtube.com/watch?v=Q0H9jaVIEwM,3880000,2098,110,dr drew dr oz rip medium coronavirus panic urge common sense
119,New York City Mayor de Blasio Gives Coronavirus Update | NBC News (Live Stream Recording),210000,NBC News,96,5504,https://www.youtube.com/watch?v=_3Mn-mJdHUo,1980000,1559,502,new york city mayor de blasio give coronavirus update nbc news live stream recording
120,What happens to your body when you get coronavirus,1400000,The Telegraph,168,126,https://www.youtube.com/watch?v=2bI5pQGXl2o,935000,13588,748,happens body get coronavirus
121,New Cases Of Coronavirus Across U.S. Causes Criticism Of Trump's Response To Grow | NBC Nightly News,770000,NBC News,120,963,https://www.youtube.com/watch?v=ODNtD86cRso,1980000,4919,664,new case coronavirus across u cause criticism trump response grow nbc nightly news
122,Sadhguru on Coronavirus Outbreak in China,2300000,Sadhguru,720,505,https://www.youtube.com/watch?v=mP-mCfo4-f8,4450000,52669,3100,sadhguru coronavirus outbreak china
123,Coronavirus coverage noon March 9 2020,24000,KING 5,72,462,https://www.youtube.com/watch?v=SEH7_03-is0,81200,205,13,coronavirus coverage noon march
124,Iran MP dies from coronavirus as total toll spikes,218000,Al Jazeera English,120,189,https://www.youtube.com/watch?v=C7aAs28KPEE,4700000,1692,108,iran mp dy coronavirus total toll spike
125,Coronavirus Patient Explains The Worst Symptoms | NBC News,1200000,NBC News,144,198,https://www.youtube.com/watch?v=NLGX2L9JLa8,1980000,11064,563,coronavirus patient explains worst symptom nbc news
126,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) & Treatment,2200000,MedCram - Medical Lectures Explained CLEARLY,720,665,https://www.youtube.com/watch?v=okg7uq_HrhQ,587000,38055,1156,coronavirus kill acute respiratory distress syndrome ards treatment
127,Spike in coronavirus cases and fatalities around the world,829000,ABC News,168,226,https://www.youtube.com/watch?v=eVmQDR4vKRM,7890000,7906,888,spike coronavirus case fatality around world
128,How to stop the spread of coronavirus,334000,Guardian News,168,271,https://www.youtube.com/watch?v=3jpXAMwRSu4,847000,1659,113,stop spread coronavirus
129,The fallout from the new coronavirus now spreading coast to coast | WNT,468000,ABC News,120,208,https://www.youtube.com/watch?v=xoXjJd2Ae18,7890000,4698,269,fallout new coronavirus spreading coast coast wnt
130,Coronavirus: Answering 4 of the most 'Googled' questions | USA TODAY,240000,USA TODAY,72,192,https://www.youtube.com/watch?v=jK5NVWfFBO8,1360000,1377,355,coronavirus answering googled question usa today
131,"Coronavirus Epidemic Update 32: Important Data from South Korea, Can Zinc Help Prevent COVID-19?",528000,MedCram - Medical Lectures Explained CLEARLY,120,1198,https://www.youtube.com/watch?v=Eeh054-Hx1U,587000,11627,279,coronavirus epidemic update important data south korea zinc help prevent covid
132,"‘Please take my daughter’, pleads mother of cancer patient at coronavirus blockade in China",1200000,South China Morning Post,720,182,https://www.youtube.com/watch?v=hP6ycqZmYc4,929000,14339,556,please take daughter pleads mother cancer patient coronavirus blockade china
133,"Coronavirus: Can China contain outbreak that has infected 2,700 people?",1400000,Channel 4 News,720,668,https://www.youtube.com/watch?v=2rUyz8MXorU,1150000,9883,699,coronavirus china contain outbreak infected people
134,The Virus: An in-depth look at the coronavirus crisis | ABC News,119000,ABC News (Australia),120,916,https://www.youtube.com/watch?v=qgfbfEbsp3I,925000,625,132,virus indepth look coronavirus crisis abc news
135,China Is Censoring Coronavirus Stories. These Citizens Are Fighting Back. | NYT News,1300000,The New York Times,336,249,https://www.youtube.com/watch?v=m5fsidSOJMw,2540000,25703,1480,china censoring coronavirus story citizen fighting back nyt news
