,title,view,channel,uploadtime,length,link,subscriber,like,dislike,clean_text
45,"Tom Hanks, Rita Wilson test positive for coronavirus",420000,Fox News,24,187,https://www.youtube.com/watch?v=XKQhhpc1VFQ,4470000,5367,352,tom hank rita wilson test positive coronavirus
46,"Coronavirus Is 10 Times More Lethal Than Seasonal Flu, Fauci Says",62000,Bloomberg Markets and Finance,24,118,https://www.youtube.com/watch?v=2DekzGCJhJw,563000,827,54,coronavirus time lethal seasonal flu fauci say
47,Coronavirus: Cruise ship Grand Princess docks in California - BBC News,312000,BBC News,48,1060,https://www.youtube.com/watch?v=7S-1QRRWj10,6580000,2119,305,coronavirus cruise ship grand princess dock california bbc news
48,Novel Coronavirus explained l ABC News,383000,ABC News,48,166,https://www.youtube.com/watch?v=CXOsVXybVJY,7900000,2532,321,novel coronavirus explained l abc news
49,The NBA’s plans for players & fans amid coronavirus concerns | Get Up,130000,ESPN,48,392,https://www.youtube.com/watch?v=WGOiihh3xMQ,6780000,1258,55,nbas plan player fan amid coronavirus concern get
50,"Coronavirus around the world: March 11, 2020",66000,Global News,24,250,https://www.youtube.com/watch?v=5XcC62KBC9c,1230000,391,31,coronavirus around world march
51,Coronavirus containment zone implemented in New York,80000,CBS This Morning,48,140,https://www.youtube.com/watch?v=iULdVyQ6Bys,1240000,392,32,coronavirus containment zone implemented new york
52,Trump insists he doesn't need to be tested for coronavirus,321000,CBS Evening News,48,124,https://www.youtube.com/watch?v=Wp42TrNYSaU,695000,1746,922,trump insists doesnt need tested coronavirus
53,"Coronavirus outbreak: U.S. health official tells Congress that epidemic ""will get worse"" | FULL",174000,Global News,48,7542,https://www.youtube.com/watch?v=fbR4NuBTJqo,1230000,1439,382,coronavirus outbreak u health official tell congress epidemic get worse full
54,"Trump Hasn't Been Tested For Coronavirus Despite Possible Exposure, And Refuses To Take Precautio…",2200000,The Late Show with Stephen Colbert,48,730,https://www.youtube.com/watch?v=YgkNuoozmis,7250000,32878,1315,trump hasnt tested coronavirus despite possible exposure refuse take precautio
55,"Coronavirus Concerns Empty Planes, Leaving Airline Industry Reeling | TODAY",586000,TODAY,24,235,https://www.youtube.com/watch?v=0xqGmEhEyW8,1780000,3329,192,coronavirus concern empty plane leaving airline industry reeling today
56,National Guard Deployed To Help Contain Coronavirus In NYC Suburb | TODAY,270000,TODAY,48,601,https://www.youtube.com/watch?v=XjYOAt4PX-w,1780000,1590,177,national guard deployed help contain coronavirus nyc suburb today
57,"Global National: March 11, 2020 | WHO declares coronavirus a global pandemic",216000,Global News,24,1335,https://www.youtube.com/watch?v=XcARC2mrmcQ,1230000,1057,112,global national march declares coronavirus global pandemic
58,"Coronavirus Expert Dr. Fauci, CDC Director Dr. Redfield Testify | NBC News (Live Stream Recording)",415000,NBC News,48,7440,https://www.youtube.com/watch?v=RsqUve07HcA,1990000,2395,482,coronavirus expert dr fauci cdc director dr redfield testify nbc news live stream recording
59,Corona Virus के बारे में जनता की जानकारी | Q&A | Coronavirus Disease | COVID 19 | Precautions | WHO,167000,The Lallantop,144,277,https://www.youtube.com/watch?v=DoMTUTuDtGE,12000000,1713,279,corona virus qa coronavirus disease covid precaution
60,Combatting Coronavirus with “Social Distancing” | The Daily Show,1300000,The Daily Show with Trevor Noah,48,441,https://www.youtube.com/watch?v=NVlyc-uZQc0,6570000,29449,728,combatting coronavirus social distancing daily show
61,Iran Played Down the Coronavirus. Then Its Officials Got Sick | NYT News,407000,The New York Times,48,247,https://www.youtube.com/watch?v=lm2UFynetJw,2540000,5488,296,iran played coronavirus official got sick nyt news
62,CDC director testifies on delay of coronavirus test kits as concerns grow | Nightline,126000,ABC News,48,505,https://www.youtube.com/watch?v=yGEaYaUg1T8,7900000,1076,204,cdc director testifies delay coronavirus test kit concern grow nightline
63,Town in New York state shut down after cluster of coronavirus cases,12000,CBC News: The National,24,125,https://www.youtube.com/watch?v=dKNgH8dzw4o,664000,87,10,town new york state shut cluster coronavirus case
64,Coronavirus: Italy in lockdown - BBC News,853000,BBC News,48,1100,https://www.youtube.com/watch?v=_69sOxWU0jo,6580000,6463,463,coronavirus italy lockdown bbc news
65,Coronavirus is Not an Excuse to Be Racist | Full Frontal on TBS,285000,Full Frontal with Samantha Bee,24,494,https://www.youtube.com/watch?v=Oq-06inhB3U,991000,8250,1150,coronavirus excuse racist full frontal tb
66,Coronavirus: UK cases rise to 373 as sixth person dies,291000,Channel 4 News,48,1031,https://www.youtube.com/watch?v=8OvzqRL9EVY,1160000,1591,178,coronavirus uk case rise sixth person dy
67,Coronavirus: Deaths jump above 600 in Italy - as country struggles with lockdown,266000,Channel 4 News,48,504,https://www.youtube.com/watch?v=bOkkp8UPIYg,1160000,2888,134,coronavirus death jump italy country struggle lockdown
68,Trump discusses economics surrounding coronavirus in press conference,515000,Fox News,72,2600,https://www.youtube.com/watch?v=-IVcbzcY1Q8,4470000,8773,871,trump discus economics surrounding coronavirus press conference
69,Coronavirus: 21 People On Grand Princess Test Positive For COVID-19 | TODAY,643000,TODAY,120,645,https://www.youtube.com/watch?v=fbNhGf8_h-s,1780000,4288,744,coronavirus people grand princess test positive covid today
70,Everyone's a Coronavirus Expert,2900000,Jimmy Kimmel Live,48,527,https://www.youtube.com/watch?v=1LfQlYESTHg,16399999,54482,4708,everyones coronavirus expert
71,Coronavirus: Busting The Myths | This Morning,154000,This Morning,72,443,https://www.youtube.com/watch?v=VRlO-LwKJVA,1660000,1811,167,coronavirus busting myth morning
72,"Tom Hanks, Wife Rita Wilson Diagnosed With Coronavirus",11000,CBS Los Angeles,24,152,https://www.youtube.com/watch?v=jHKGFLsir9A,418000,119,22,tom hank wife rita wilson diagnosed coronavirus
73,Major lockdown in Italy from coronavirus,301000,ABC News,96,120,https://www.youtube.com/watch?v=TlP6Tlj04T4,7900000,2091,226,major lockdown italy coronavirus
74,"Coronavirus Epidemic Update 34: US Cases Surge, Chloroquine & Zinc Treatment Combo, Italy Lockdown",646000,MedCram - Medical Lectures Explained CLEARLY,48,1049,https://www.youtube.com/watch?v=U7F1cnWup9M,592000,13635,275,coronavirus epidemic update u case surge chloroquine zinc treatment combo italy lockdown
75,Italy lockdown: PM outlines new measures to prevent spread of coronavirus,175000,Guardian News,120,114,https://www.youtube.com/watch?v=EWDwH5OS8Sw,849000,637,70,italy lockdown pm outline new measure prevent spread coronavirus
76,Italy on nationwide lockdown as coronavirus cases surge,311000,CBS News,72,365,https://www.youtube.com/watch?v=0Urov6W7h00,2400000,1830,275,italy nationwide lockdown coronavirus case surge
77,Coronavirus outbreak: U.S. task force update on COVID-19 outbreak | FULL,142000,Global News,48,2604,https://www.youtube.com/watch?v=9k55xdwKJTw,1230000,973,312,coronavirus outbreak u task force update covid outbreak full
78,What Is Coronavirus (COVID-19)?,525000,Johns Hopkins Medicine,504,271,https://www.youtube.com/watch?v=sHP0UIdZyI4,156000,3384,337,coronavirus covid
79,"Trump outlines U.S. response to coronavirus outbreak, restricts travel from Europe | ABC News",1000000,ABC News,24,244,https://www.youtube.com/watch?v=qyVX-pu-ZDk,7900000,10495,2479,trump outline u response coronavirus outbreak restricts travel europe abc news
80,"ABC News Prime: Coronavirus, Italy Lockdown, Iraq",197000,ABC News,15,3691,https://www.youtube.com/watch?v=NF7owuYjnWA,7900000,1196,195,abc news prime coronavirus italy lockdown iraq
81,Mike Breen Announces the NBA Suspended the Season Because of the Coronavirus,132000,Bleacher Report,24,43,https://www.youtube.com/watch?v=Z9IfFHlTX-k,1730000,2029,49,mike breen announces nba suspended season coronavirus
82,Dr. Fauci on coronavirus in the US: It's going to get worse,135000,Fox News,24,202,https://www.youtube.com/watch?v=05_0zMCTXe0,4470000,1351,257,dr fauci coronavirus u going get worse
83,First Take reacts to Donovan Mitchell testing positive for coronavirus,1900000,ESPN,24,331,https://www.youtube.com/watch?v=33A8lbmSdPY,6780000,23278,1552,first take reacts donovan mitchell testing positive coronavirus
84,"COVID-19 (Coronavirus Disease 19) - causes, symptoms, diagnosis, treatment, pathology",1000000,Osmosis,504,741,https://www.youtube.com/watch?v=eup3_i_5uaw,1410000,18935,576,covid coronavirus disease cause symptom diagnosis treatment pathology
85,Coronavirus: Milan set for lockdown,549000,Sky News,120,191,https://www.youtube.com/watch?v=Zh3YBVjDXfY,1880000,3293,199,coronavirus milan set lockdown
86,Coronavirus in Hindi | Coronavirus Latest Update | Coronavirus Symptoms in Humans | Corona-Virus,800000,Magnet Brains,336,991,https://www.youtube.com/watch?v=ECXJoqSvIys,139000,16172,1025,coronavirus hindi coronavirus latest update coronavirus symptom human coronavirus
87,Continued Coronavirus Outbreak Causes Slow Response For Passengers Still Stranded On Cruise Ship,175000,NBC News,120,454,https://www.youtube.com/watch?v=m8e9cTqB24Y,1990000,979,149,continued coronavirus outbreak cause slow response passenger still stranded cruise ship
88,Coronavirus: Italy extends strict measures to whole country – BBC News,1700000,BBC News,72,1035,https://www.youtube.com/watch?v=Z2mw6aglRuM,6580000,11889,1113,coronavirus italy extends strict measure whole country bbc news
89,What can we expect from Trump's national address on coronavirus pandemic?,31000,Fox Business,24,401,https://www.youtube.com/watch?v=CbJaNNjcQBY,890000,497,36,expect trump national address coronavirus pandemic
90,Hannity: Coronavirus doesn't discriminate based on political affiliation,73000,Fox News,24,470,https://www.youtube.com/watch?v=laJ0dWc99Lc,4470000,2248,342,hannity coronavirus doesnt discriminate based political affiliation
91,Coronavirus survivor reveals what it's like to have Covid-19,3300000,Channel 4 News,48,491,https://www.youtube.com/watch?v=G9oqvJ3iXGI,1160000,44023,2627,coronavirus survivor reveals like covid
92,"Coronavirus Symptoms, Diagnosis, Treatment, & Vaccine Status",1100000,MedCram - Medical Lectures Explained CLEARLY,720,273,https://www.youtube.com/watch?v=UCG3xqtcL3c,592000,11706,532,coronavirus symptom diagnosis treatment vaccine status
93,All of Italy under restrictions over coronavirus outbreak,985000,CNN,72,516,https://www.youtube.com/watch?v=lm7Xi3cw6dY,8750000,7594,1330,italy restriction coronavirus outbreak
94,CNN polled Americans about coronavirus. Here's what they said,504000,CNN,72,207,https://www.youtube.com/watch?v=4Vsjtvm4cyA,8750000,4147,916,cnn polled american coronavirus here said
95,CORONAVIRUS PANDEMIC EXPLAINED - CORONA OUTBREAK 2020,525000,MEDSimplified,168,607,https://www.youtube.com/watch?v=sWjYs7aILZ8,272000,8208,494,coronavirus pandemic explained corona outbreak
96,Novel coronavirus (2019-nCoV),2400000,World Health Organization (WHO),720,289,https://www.youtube.com/watch?v=mOV1aBVYKGA,197000,11826,644,novel coronavirus ncov
97,Fast moving developments in the coronavirus outbreak,724000,ABC News,96,285,https://www.youtube.com/watch?v=ya3Pqasvyno,7900000,6163,974,fast moving development coronavirus outbreak
98,"As Coronavirus Spreads Nationwide, Cruise Ship Heads To Port In California | TODAY",376000,TODAY,72,591,https://www.youtube.com/watch?v=qBaAGGcKf4w,1780000,1971,345,coronavirus spread nationwide cruise ship head port california today
99,"Coronavirus ‘worse than a bomb’ on Italy, says doctor coordinating response",1600000,Channel 4 News,48,654,https://www.youtube.com/watch?v=9mrPHO-nkVE,1160000,23239,905,coronavirus worse bomb italy say doctor coordinating response
100,Coronavirus: Death toll soars in Italy  - BBC News,600000,BBC News,96,514,https://www.youtube.com/watch?v=V2rS8k89BwY,6580000,4896,463,coronavirus death toll soar italy bbc news
101,Ted Cruz will self-quarantine after interacting with individual with coronavirus at CPAC,1100000,CNN,96,392,https://www.youtube.com/watch?v=PbvVGko2LmI,8750000,8993,1979,ted cruz selfquarantine interacting individual coronavirus cpac
102,Coronavirus: Italy puts millions under quarantine | DW News,581000,DW News,120,571,https://www.youtube.com/watch?v=ii84tOLbrN4,1070000,4553,340,coronavirus italy put million quarantine dw news
103,Coronavirus: China combats ever-strengthening disease,2800000,The Telegraph,720,104,https://www.youtube.com/watch?v=P6t3SxhvRuE,938000,10285,911,coronavirus china combat everstrengthening disease
104,Coronavirus lockdown in Italy as 16 million people quarantined,554000,Channel 4 News,96,455,https://www.youtube.com/watch?v=jQsKe2n3bk4,1160000,3748,290,coronavirus lockdown italy million people quarantined
105,Coronavirus: Northern Italy quarantines 16 million people - BBC News,1500000,BBC News,120,374,https://www.youtube.com/watch?v=Lex_mt9o64o,6580000,12951,796,coronavirus northern italy quarantine million people bbc news
106,"At least 12 dead, 188 infected in US as coronavirus continues to spread | Nightline",1500000,ABC News,144,482,https://www.youtube.com/watch?v=7hB13abLQkE,7900000,13882,1846,least dead infected u coronavirus continues spread nightline
107,NY governor: We're not going to stop coronavirus at this rate of testing,595000,CNN,48,661,https://www.youtube.com/watch?v=5Y7qcAOpw8o,8750000,4338,1152,ny governor going stop coronavirus rate testing
108,Unprecedented restrictions in Italy over coronavirus outbreak,267000,CNN,72,498,https://www.youtube.com/watch?v=v_vDjR5zBDk,8750000,1965,301,unprecedented restriction italy coronavirus outbreak
109,Should the world copy China's aggressive efforts to contain the coronavirus? | DW News,89000,DW News,72,643,https://www.youtube.com/watch?v=4pHwwOmXIuA,1070000,873,330,world copy china aggressive effort contain coronavirus dw news
110,BREAKING NEWS: NBA Season Suspended Due To Coronavirus | Rudy Gobert Tests Positive,72000,Chat Sports,24,1008,https://www.youtube.com/watch?v=PzgxLybXjpE,160000,499,37,breaking news nba season suspended due coronavirus rudy gobert test positive
111,21 on board stranded cruise ship test positive for coronavirus,361000,ABC News,120,255,https://www.youtube.com/watch?v=d0r-2lGTqjQ,7900000,2350,353,board stranded cruise ship test positive coronavirus
112,"Coronavirus ‘highly sensitive’ to warmer temperatures, Chinese study says",387000,South China Morning Post,96,225,https://www.youtube.com/watch?v=GmrVSeoDnc4,933000,4606,238,coronavirus highly sensitive warmer temperature chinese study say
113,Pharmaceutical giant shipped investigational coronavirus drug to China without U.S. approval,24000,CBS News,72,303,https://www.youtube.com/watch?v=cjGkcbdS1AE,2400000,200,25,pharmaceutical giant shipped investigational coronavirus drug china without u approval
114,State of Emergency in New York with at least 76 coronavirus cases,476000,ABC News,120,172,https://www.youtube.com/watch?v=b7aX6-NkWaM,7900000,3487,591,state emergency new york least coronavirus case
115,"Coronavirus: Second British death and more than 100,000 cases worldwide - BBC News",539000,BBC News,144,977,https://www.youtube.com/watch?v=nETgZwRuJPU,6580000,4347,332,coronavirus second british death case worldwide bbc news
116,New York reels with largest coronavirus outbreak in US | WNT,419000,ABC News,72,237,https://www.youtube.com/watch?v=7JedXOgOPC8,7900000,2860,276,new york reel largest coronavirus outbreak u wnt
117,D.C. Mayor Updates On Coronavirus After First Positive Case | NBC News (Live Stream Recording),294000,NBC News,120,1832,https://www.youtube.com/watch?v=Ebf0tY84j8U,1990000,1234,309,dc mayor update coronavirus first positive case nbc news live stream recording
118,Coronavirus explained,304000,CNET,168,363,https://www.youtube.com/watch?v=hZDX08RcPmg,2540000,3820,376,coronavirus explained
119,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,4200000,Global News,720,224,https://www.youtube.com/watch?v=NytLE5ECa8M,1230000,28943,1925,coronavirus outbreak mother sick daughter virushit region pleads help
120,Coronavirus की Inside Story! | Vardaat with Shams Tahir Khan,4900000,Aaj Tak,144,905,https://www.youtube.com/watch?v=JJsqVMRSW-8,28000000,52182,7375,coronavirus inside story vardaat sham tahir khan
121,China hotel collapses with quarantined coronavirus patients inside,794000,ABC News,120,107,https://www.youtube.com/watch?v=0vbplrxtqKE,7900000,4491,685,china hotel collapse quarantined coronavirus patient inside
122,How US communities are reacting to coronavirus,347000,ABC News,144,342,https://www.youtube.com/watch?v=BiGWVklFFDw,7900000,2729,426,u community reacting coronavirus
123,Coronavirus crisis in US as more cases are reported l ABC News,665000,ABC News,168,251,https://www.youtube.com/watch?v=Qow1al_afYQ,7900000,5115,738,coronavirus crisis u case reported l abc news
124,Sadhguru on Coronavirus Outbreak in China,2400000,Sadhguru,720,505,https://www.youtube.com/watch?v=mP-mCfo4-f8,4450000,54383,3179,sadhguru coronavirus outbreak china
125,"Coronavirus Epidemic Update 31: Mortality Rate, Cleaning Products, A More/Less Severe Virus Strain?",358000,MedCram - Medical Lectures Explained CLEARLY,168,368,https://www.youtube.com/watch?v=7YI2tOoVVpk,592000,7107,138,coronavirus epidemic update mortality rate cleaning product moreless severe virus strain
126,What the U.S. should do to stop the coronavirus spread,103000,CBS This Morning,96,262,https://www.youtube.com/watch?v=L3pgCQB6cA4,1240000,599,132,u stop coronavirus spread
127,What happens to your body when you get coronavirus,1400000,The Telegraph,168,126,https://www.youtube.com/watch?v=2bI5pQGXl2o,938000,14336,790,happens body get coronavirus
128,Briton who contracted coronavirus in Wuhan explains symptoms,291000,Guardian News,144,110,https://www.youtube.com/watch?v=PU2ut5Ark3Q,849000,1812,210,briton contracted coronavirus wuhan explains symptom
129,How to stop the spread of coronavirus,352000,Guardian News,168,271,https://www.youtube.com/watch?v=3jpXAMwRSu4,849000,1808,121,stop spread coronavirus
130,New York City Mayor de Blasio Gives Coronavirus Update | NBC News (Live Stream Recording),210000,NBC News,96,5504,https://www.youtube.com/watch?v=_3Mn-mJdHUo,1990000,1574,505,new york city mayor de blasio give coronavirus update nbc news live stream recording
131,"Coronavirus Threat: To The Economy, And The Presidency | The Day That Was | MSNBC",270000,MSNBC,96,355,https://www.youtube.com/watch?v=FdNJsy231Cs,2440000,3066,220,coronavirus threat economy presidency day msnbc
132,Is the Media Overreacting About Coronavirus? | Good Morning Britain,245000,Good Morning Britain,96,666,https://www.youtube.com/watch?v=0A9Y4djRQcM,611000,1621,685,medium overreacting coronavirus good morning britain
133,Coronavirus may have originated from Wuhan market,2300000,CBS News,720,418,https://www.youtube.com/watch?v=-JFC81JEoIw,2400000,9425,1417,coronavirus may originated wuhan market
134,Coronavirus Patient Explains The Worst Symptoms | NBC News,1200000,NBC News,168,198,https://www.youtube.com/watch?v=NLGX2L9JLa8,1990000,12165,617,coronavirus patient explains worst symptom nbc news
135,SE Cupp: This is why we're panicked about coronavirus,485000,CNN,120,475,https://www.youtube.com/watch?v=s_ypH6Bk-oY,8750000,5746,2902,se cupp panicked coronavirus
136,Italy plans large-scale quarantine in response to coronavirus outbreak,926000,Fox News,120,151,https://www.youtube.com/watch?v=6iQV02gi7fE,4470000,6042,857,italy plan largescale quarantine response coronavirus outbreak
137,"Coronavirus: second UK death as cases rise to 163, cases pass 100,000 across world",577000,Channel 4 News,144,1115,https://www.youtube.com/watch?v=NxmJaXsl56g,1160000,3811,387,coronavirus second uk death case rise case pas across world
