,title,view,channel,uploadtime,length,link,subscriber,like,dislike,clean_text
32,Experts Hope Herd Immunity ‘Flattens’ The Coronavirus Curve | NBC News NOW,154000,NBC News,23,915,https://www.youtube.com/watch?v=f2aDEPZbLEI,1980000,995,114,expert hope herd immunity flattens coronavirus curve nbc news
33,Coronavirus Crisis: Your Questions Answered | NBC News (Live Stream Recording),342000,NBC News,24,3614,https://www.youtube.com/watch?v=YDmOEPI4-8Y,1980000,2080,440,coronavirus crisis question answered nbc news live stream recording
34,Washington state braces for thousands of potential coronavirus cases,131000,CBS This Morning,24,168,https://www.youtube.com/watch?v=j6HSjsGVwrc,1240000,586,153,washington state brace thousand potential coronavirus case
35,WHO declares coronavirus outbreak a pandemic,432000,Fox News,24,51,https://www.youtube.com/watch?v=d1eEWihvwpQ,4470000,3593,751,declares coronavirus outbreak pandemic
36,"Coronavirus Expert Dr. Fauci, CDC Director Dr. Redfield Testify | NBC News (Live Stream Recording)",408000,NBC News,24,7440,https://www.youtube.com/watch?v=RsqUve07HcA,1980000,2360,492,coronavirus expert dr fauci cdc director dr redfield testify nbc news live stream recording
37,Coronavirus update: Wednesday 11 March | ITV News,326000,ITV News,24,78,https://www.youtube.com/watch?v=0ovMBrJmbK8,438000,2139,229,coronavirus update wednesday march itv news
38,Coronavirus containment zone implemented in New York,76000,CBS This Morning,24,140,https://www.youtube.com/watch?v=iULdVyQ6Bys,1240000,384,32,coronavirus containment zone implemented new york
39,"Tom Hanks, Rita Wilson test positive for coronavirus",388000,Fox News,24,187,https://www.youtube.com/watch?v=XKQhhpc1VFQ,4470000,5180,329,tom hank rita wilson test positive coronavirus
40,President Trump addresses the nation on the coronavirus outbreak in the United States,369000,ABC News,24,3633,https://www.youtube.com/watch?v=alMlYN0fK7s,7890000,2445,671,president trump address nation coronavirus outbreak united state
41,"Coronavirus outbreak: U.S. health official tells Congress that epidemic ""will get worse"" | FULL",165000,Global News,24,7542,https://www.youtube.com/watch?v=fbR4NuBTJqo,1220000,1403,382,coronavirus outbreak u health official tell congress epidemic get worse full
42,Coronavirus outbreak: Countries react after COVID-19 declared a global pandemic,111000,Global News,24,482,https://www.youtube.com/watch?v=fGuUh-BmnvI,1220000,788,67,coronavirus outbreak country react covid declared global pandemic
43,Coronavirus: Cruise ship Grand Princess docks in California - BBC News,307000,BBC News,24,1060,https://www.youtube.com/watch?v=7S-1QRRWj10,6570000,2100,302,coronavirus cruise ship grand princess dock california bbc news
44,"Coronavirus around the world: March 11, 2020",54000,Global News,24,250,https://www.youtube.com/watch?v=5XcC62KBC9c,1220000,352,30,coronavirus around world march
45,Merkel: Most people in Germany likely to contract Coronavirus | DW News,250000,DW News,24,942,https://www.youtube.com/watch?v=6CGi41nB3tA,1070000,2799,196,merkel people germany likely contract coronavirus dw news
46,Novel Coronavirus explained l ABC News,350000,ABC News,48,166,https://www.youtube.com/watch?v=CXOsVXybVJY,7890000,2367,309,novel coronavirus explained l abc news
47,Coronavirus disease cases in Philippines rise to 33 | ABS-CBN News,187000,ABS-CBN News,48,2066,https://www.youtube.com/watch?v=S5w-UO6pSSU,8520000,1170,122,coronavirus disease case philippine rise abscbn news
48,Coronavirus: Is the UK on the same path as Italy?,369000,Sky News,48,140,https://www.youtube.com/watch?v=fzbkY9s4Y6s,1880000,2687,222,coronavirus uk path italy
49,National Guard Deployed To Help Contain Coronavirus In NYC Suburb | TODAY,258000,TODAY,24,601,https://www.youtube.com/watch?v=XjYOAt4PX-w,1780000,1545,174,national guard deployed help contain coronavirus nyc suburb today
50,Viable Coronavirus Test Kits Awaiting FDA Approval | MSNBC,72000,MSNBC,24,236,https://www.youtube.com/watch?v=LtY1GVfaK9I,2440000,849,34,viable coronavirus test kit awaiting fda approval msnbc
51,CDC director testifies on delay of coronavirus test kits as concerns grow | Nightline,114000,ABC News,24,505,https://www.youtube.com/watch?v=yGEaYaUg1T8,7890000,1046,201,cdc director testifies delay coronavirus test kit concern grow nightline
52,"Coronavirus Concerns Empty Planes, Leaving Airline Industry Reeling | TODAY",526000,TODAY,24,235,https://www.youtube.com/watch?v=0xqGmEhEyW8,1780000,3165,178,coronavirus concern empty plane leaving airline industry reeling today
53,BREAKING: NBA suspends season after Rudy Gobert tests positive for coronavirus | CBS Sports HQ,395000,CBS Sports,24,484,https://www.youtube.com/watch?v=WfOuA-Rq_4Y,241000,3076,181,breaking nba suspends season rudy gobert test positive coronavirus cbs sport hq
54,Mike Breen Announces the NBA Suspended the Season Because of the Coronavirus,132000,Bleacher Report,24,43,https://www.youtube.com/watch?v=Z9IfFHlTX-k,1730000,1978,46,mike breen announces nba suspended season coronavirus
55,"Coronavirus Is 10 Times More Lethal Than Seasonal Flu, Fauci Says",64000,Bloomberg Markets and Finance,24,118,https://www.youtube.com/watch?v=2DekzGCJhJw,562000,793,51,coronavirus time lethal seasonal flu fauci say
56,Coronavirus update: WHO chief declares the coronavirus a global pandemic,53000,CNBC Television,24,163,https://www.youtube.com/watch?v=5fTSrArRp8M,440000,343,36,coronavirus update chief declares coronavirus global pandemic
57,Coronavirus: Italy in lockdown - BBC News,946000,BBC News,48,1100,https://www.youtube.com/watch?v=_69sOxWU0jo,6570000,6268,452,coronavirus italy lockdown bbc news
58,Coronavirus Causes Disruptions For U.S. Airlines | NBC Nightly News,81000,NBC News,48,108,https://www.youtube.com/watch?v=xcGUv4thtHA,1980000,316,36,coronavirus cause disruption u airline nbc nightly news
59,Iran Played Down the Coronavirus. Then Its Officials Got Sick | NYT News,348000,The New York Times,48,247,https://www.youtube.com/watch?v=lm2UFynetJw,2540000,4915,264,iran played coronavirus official got sick nyt news
60,Dr. Fauci on coronavirus in the US: It's going to get worse,130000,Fox News,24,202,https://www.youtube.com/watch?v=05_0zMCTXe0,4470000,1328,257,dr fauci coronavirus u going get worse
61,Coronavirus: What is a pandemic and why use the term now?  - BBC News,313000,BBC News,19,465,https://www.youtube.com/watch?v=mmSJQul260g,6570000,2967,202,coronavirus pandemic use term bbc news
62,Everyone's a Coronavirus Expert,2500000,Jimmy Kimmel Live,24,527,https://www.youtube.com/watch?v=1LfQlYESTHg,16300000,49577,4266,everyones coronavirus expert
63,"Trump Hasn't Been Tested For Coronavirus Despite Possible Exposure, And Refuses To Take Precautio…",2100000,The Late Show with Stephen Colbert,24,730,https://www.youtube.com/watch?v=YgkNuoozmis,7250000,32147,1281,trump hasnt tested coronavirus despite possible exposure refuse take precautio
64,Coronavirus: Deaths jump above 600 in Italy - as country struggles with lockdown,266000,Channel 4 News,48,504,https://www.youtube.com/watch?v=bOkkp8UPIYg,1150000,2827,132,coronavirus death jump italy country struggle lockdown
65,Coronavirus: UK cases rise to 373 as sixth person dies,291000,Channel 4 News,48,1031,https://www.youtube.com/watch?v=8OvzqRL9EVY,1150000,1585,179,coronavirus uk case rise sixth person dy
66,Coronavirus outbreak: U.S. task force update on COVID-19 outbreak | FULL,142000,Global News,48,2604,https://www.youtube.com/watch?v=9k55xdwKJTw,1220000,963,312,coronavirus outbreak u task force update covid outbreak full
67,Trump urges calm at coronavirus task force briefing,500000,CBS News,72,351,https://www.youtube.com/watch?v=zSfbAP3emSE,2400000,2771,2311,trump urge calm coronavirus task force briefing
68,Combatting Coronavirus with “Social Distancing” | The Daily Show,1300000,The Daily Show with Trevor Noah,48,441,https://www.youtube.com/watch?v=NVlyc-uZQc0,6560000,28216,701,combatting coronavirus social distancing daily show
69,Pence Delivers Coronavirus Update After Trump Travels To Capitol Hill | MTP Daily | MSNBC,169000,MSNBC,48,396,https://www.youtube.com/watch?v=DzfqaU23pv8,2440000,964,686,penny delivers coronavirus update trump travel capitol hill mtp daily msnbc
70,Understanding difference between flu and coronavirus,180000,CBS News,48,384,https://www.youtube.com/watch?v=7CiD4GwixPY,2400000,1008,292,understanding difference flu coronavirus
71,Italy on nationwide lockdown as coronavirus cases surge,305000,CBS News,48,365,https://www.youtube.com/watch?v=0Urov6W7h00,2400000,1808,272,italy nationwide lockdown coronavirus case surge
72,New York orders nation's first coronavirus containment zone l ABC News,233000,ABC News,48,317,https://www.youtube.com/watch?v=ENNNe4gYhDY,7890000,2033,262,new york order nation first coronavirus containment zone l abc news
73,Coronavirus - It’s Deadlier Than You Thought,192000,AwakenWithJP,24,299,https://www.youtube.com/watch?v=XPpzHYKpndk,922000,12484,487,coronavirus deadlier thought
74,Coronavirus survivor reveals what it's like to have Covid-19,2900000,Channel 4 News,48,491,https://www.youtube.com/watch?v=G9oqvJ3iXGI,1150000,39776,2425,coronavirus survivor reveals like covid
75,"Global National: March 11, 2020 | WHO declares coronavirus a global pandemic",186000,Global News,24,1335,https://www.youtube.com/watch?v=XcARC2mrmcQ,1220000,999,105,global national march declares coronavirus global pandemic
76,NBA suspends season due to coronavirus,45000,Fox Business,24,33,https://www.youtube.com/watch?v=XHTltHA-wqA,890000,451,302,nba suspends season due coronavirus
77,Coronavirus: Busting The Myths | This Morning,150000,This Morning,48,443,https://www.youtube.com/watch?v=VRlO-LwKJVA,1660000,1735,163,coronavirus busting myth morning
78,"Coronavirus: Economic impacts, travel chaos, Australian cases | Nine News Australia",195000,Nine News Australia,48,801,https://www.youtube.com/watch?v=NoluLC-BgrU,286000,1335,166,coronavirus economic impact travel chaos australian case nine news australia
79,COVID-19 (Coronavirus) Update - Spoiler: It's All Bad News,165000,Strong Medicine,48,693,https://www.youtube.com/watch?v=qsJ7LYZhUlQ,314000,4261,177,covid coronavirus update spoiler bad news
80,"Coronavirus ‘worse than a bomb’ on Italy, says doctor coordinating response",1500000,Channel 4 News,48,654,https://www.youtube.com/watch?v=9mrPHO-nkVE,1150000,22516,872,coronavirus worse bomb italy say doctor coordinating response
81,Coronavirus: Italy now in complete lockdown | DW News,449000,DW News,48,940,https://www.youtube.com/watch?v=mJMk_QDxZ28,1070000,3838,220,coronavirus italy complete lockdown dw news
82,NY governor: We're not going to stop coronavirus at this rate of testing,590000,CNN,48,661,https://www.youtube.com/watch?v=5Y7qcAOpw8o,8740000,4321,1152,ny governor going stop coronavirus rate testing
83,Coronavirus: Italy extends strict measures to whole country – BBC News,1600000,BBC News,72,1035,https://www.youtube.com/watch?v=Z2mw6aglRuM,6570000,11812,1099,coronavirus italy extends strict measure whole country bbc news
84,Should the world copy China's aggressive efforts to contain the coronavirus? | DW News,89000,DW News,48,643,https://www.youtube.com/watch?v=4pHwwOmXIuA,1070000,839,318,world copy china aggressive effort contain coronavirus dw news
85,All of Italy under restrictions over coronavirus outbreak,981000,CNN,72,516,https://www.youtube.com/watch?v=lm7Xi3cw6dY,8740000,7574,1328,italy restriction coronavirus outbreak
86,Unprecedented restrictions in Italy over coronavirus outbreak,262000,CNN,48,498,https://www.youtube.com/watch?v=v_vDjR5zBDk,8740000,1943,297,unprecedented restriction italy coronavirus outbreak
87,Coronavirus outbreak: HHS secretary gives update on Trump administration response | FULL,37000,Global News,48,791,https://www.youtube.com/watch?v=QVqc58cZijM,1220000,367,292,coronavirus outbreak hhs secretary give update trump administration response full
88,Trump proposes economic changes over coronavirus,29000,ABC News,23,521,https://www.youtube.com/watch?v=AOeHMFC8U1c,7890000,421,224,trump proposes economic change coronavirus
89,What can we expect from Trump's national address on coronavirus pandemic?,30000,Fox Business,24,401,https://www.youtube.com/watch?v=CbJaNNjcQBY,890000,492,37,expect trump national address coronavirus pandemic
90,Coronavirus outbreak: U.S. task force releases new prevention guidelines,176000,Global News,72,2630,https://www.youtube.com/watch?v=Du15BUuoBa4,1220000,1015,429,coronavirus outbreak u task force release new prevention guideline
91,CNN polled Americans about coronavirus. Here's what they said,498000,CNN,72,207,https://www.youtube.com/watch?v=4Vsjtvm4cyA,8740000,4134,910,cnn polled american coronavirus here said
92,Trump discusses economics surrounding coronavirus in press conference,515000,Fox News,72,2600,https://www.youtube.com/watch?v=-IVcbzcY1Q8,4470000,8761,873,trump discus economics surrounding coronavirus press conference
93,Coronavirus: Italy extends emergency measures nationwide - BBC News,540000,BBC News,48,1364,https://www.youtube.com/watch?v=WnDSEDkVe8Y,6570000,3793,555,coronavirus italy extends emergency measure nationwide bbc news
94,"Coronavirus ‘highly sensitive’ to warmer temperatures, Chinese study says",387000,South China Morning Post,72,225,https://www.youtube.com/watch?v=GmrVSeoDnc4,930000,4407,219,coronavirus highly sensitive warmer temperature chinese study say
95,Fast moving developments in the coronavirus outbreak,718000,ABC News,96,285,https://www.youtube.com/watch?v=ya3Pqasvyno,7890000,6151,973,fast moving development coronavirus outbreak
96,"ABC News Prime: Coronavirus global spread, Grand Princess cruise ship, Market meltdown",115000,ABC News,72,5106,https://www.youtube.com/watch?v=N_mu7TRI9TU,7890000,1281,348,abc news prime coronavirus global spread grand princess cruise ship market meltdown
97,Coronavirus: Death toll soars in Italy  - BBC News,600000,BBC News,72,514,https://www.youtube.com/watch?v=V2rS8k89BwY,6570000,4890,462,coronavirus death toll soar italy bbc news
98,What the U.S. should do to stop the coronavirus spread,102000,CBS This Morning,72,262,https://www.youtube.com/watch?v=L3pgCQB6cA4,1240000,598,132,u stop coronavirus spread
99,What Is Coronavirus (COVID-19)?,490000,Johns Hopkins Medicine,504,271,https://www.youtube.com/watch?v=sHP0UIdZyI4,156000,3252,321,coronavirus covid
100,New York City mayor addresses coronavirus as cases in the state rise – 3/9/2020,34000,CNBC Television,72,7442,https://www.youtube.com/watch?v=IH-Vqi4io_U,440000,252,132,new york city mayor address coronavirus case state rise
101,Dr Norman Swan provides a coronavirus reality check | 7.30,32000,ABC News (Australia),48,272,https://www.youtube.com/watch?v=gpXeHF7W1Mo,926000,691,109,dr norman swan provides coronavirus reality check
102,New York Implements ‘Containment Zone’ Around Coronavirus Cluster | NBC Nightly News,299000,NBC News,24,934,https://www.youtube.com/watch?v=wEFqdkJG-QA,1980000,1566,180,new york implement containment zone around coronavirus cluster nbc nightly news
103,Trump: Coronavirus is a world problem and we need separation,7300,Fox News,10,1534,https://www.youtube.com/watch?v=O8qC6YLsg7g,4470000,5984,314,trump coronavirus world problem need separation
104,Coronavirus Response and Spread Continues,231000,The Tonight Show Starring Jimmy Fallon,48,418,https://www.youtube.com/watch?v=SXUfAca7Op8,24200000,4878,226,coronavirus response spread continues
105,Is the Media Overreacting About Coronavirus? | Good Morning Britain,231000,Good Morning Britain,72,666,https://www.youtube.com/watch?v=0A9Y4djRQcM,611000,1554,655,medium overreacting coronavirus good morning britain
106,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) & Treatment,2300000,MedCram - Medical Lectures Explained CLEARLY,720,665,https://www.youtube.com/watch?v=okg7uq_HrhQ,589000,38390,1171,coronavirus kill acute respiratory distress syndrome ards treatment
107,Coronavirus: Everything You NEED To Know - BBC,189000,BBC,72,388,https://www.youtube.com/watch?v=5pIOZhUB4Bk,8160000,1961,169,coronavirus everything need know bbc
108,Growing Fears Over Response To Coronavirus As Number Of Confirmed Cases Soar | NBC Nightly News,1600000,NBC News,96,669,https://www.youtube.com/watch?v=GLsXcv5zouQ,1980000,12390,2225,growing fear response coronavirus number confirmed case soar nbc nightly news
109,Coronavirus: El virus cuenta con 3 fases y produce daños en todos los órganos | Telemundo,825000,Al Rojo Vivo,48,533,https://www.youtube.com/watch?v=TxNwYce6WoM,2590000,13464,853,coronavirus el virus cuenta con fas produce daos en todos los rganos telemundo
110,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,1200000,BBC News Mundo,24,268,https://www.youtube.com/watch?v=TBuHqj-S9F4,951000,45228,2283,coronavirus buenas noticias sobre el nuevo virus covid bbc mundo
111,Gottlieb: There will be a rapid acceleration of coronavirus cases in US,187000,CNBC Television,72,480,https://www.youtube.com/watch?v=xEwlFcYAMf8,440000,1901,149,gottlieb rapid acceleration coronavirus case u
112,Coronavirus in Hindi | Coronavirus Latest Update | Coronavirus Symptoms in Humans | Corona-Virus,773000,Magnet Brains,336,991,https://www.youtube.com/watch?v=ECXJoqSvIys,136000,15619,1000,coronavirus hindi coronavirus latest update coronavirus symptom human coronavirus
113,Coronavirus Poses Higher Risk For Homeless Population | Velshi & Ruhle | MSNBC,38000,MSNBC,11,536,https://www.youtube.com/watch?v=VRwRDeiW258,2440000,1007,52,coronavirus pose higher risk homeless population velshi ruhle msnbc
114,"Journalist goes undercover at ""wet markets"", where the Coronavirus started | 60 Minutes Australia",3600000,60 Minutes Australia,96,1651,https://www.youtube.com/watch?v=Y7nZ4mw4mXw,1640000,36895,4989,journalist go undercover wet market coronavirus started minute australia
115,Coronavirus Contained: How Taiwan Beat China,439000,China Uncensored,24,661,https://www.youtube.com/watch?v=DFxmiV2_OHs,1060000,25326,684,coronavirus contained taiwan beat china
116,Coronavirus: Northern Italy quarantines 16 million people - BBC News,1500000,BBC News,96,374,https://www.youtube.com/watch?v=Lex_mt9o64o,6570000,12944,795,coronavirus northern italy quarantine million people bbc news
117,Novel coronavirus (2019-nCoV),2300000,World Health Organization (WHO),720,289,https://www.youtube.com/watch?v=mOV1aBVYKGA,193000,11337,631,novel coronavirus ncov
118,Coronavirus: Mujer dominicana diagnosticada con el virus se escapa del hospital | Telemundo,165000,Al Rojo Vivo,72,149,https://www.youtube.com/watch?v=8-iVrK10Wm4,2590000,2472,131,coronavirus mujer dominicana diagnosticada con el virus se escapa del hospital telemundo
119,"Coronavirus Symptoms, Diagnosis, Treatment, & Vaccine Status",1100000,MedCram - Medical Lectures Explained CLEARLY,720,273,https://www.youtube.com/watch?v=UCG3xqtcL3c,589000,11539,515,coronavirus symptom diagnosis treatment vaccine status
120,Coronavirus: Das wissen wir über Covid-19 | Quarks Extra,284000,Quarks,120,1041,https://www.youtube.com/watch?v=WReBrwIllao,351000,5833,372,coronavirus da wissen wir ber covid quark extra
121,Coronavirus | What Is Coronavirus | Symptoms Of Coronavirus,613000,AbrahamThePharmacist,720,530,https://www.youtube.com/watch?v=qJKmLTDLyws,160000,6594,402,coronavirus coronavirus symptom coronavirus
122,Coronavirus: Milan set for lockdown,544000,Sky News,120,191,https://www.youtube.com/watch?v=Zh3YBVjDXfY,1880000,3286,199,coronavirus milan set lockdown
123,Doctor shares CDC's latest coronavirus warnings,544000,CBS This Morning,120,280,https://www.youtube.com/watch?v=0WeSAuoYsOQ,1240000,5804,480,doctor share cdc latest coronavirus warning
124,"En Italia, 133 muertes en un solo día por el coronavirus y 16 millones en cuarentena",464000,euronews (en español),96,122,https://www.youtube.com/watch?v=NoJokMSltho,603000,5178,248,en italia muertes en un solo da por el coronavirus millones en cuarentena
125,¿China ya superó la emergencia por el nuevo coronavirus?,413000,EL TIEMPO,72,110,https://www.youtube.com/watch?v=HAYyqZVhb2A,462000,3874,290,china ya super la emergencia por el nuevo coronavirus
126,The Coronavirus Song (ft. NerdCity),240000,Rusty Cage,72,88,https://www.youtube.com/watch?v=FKv8Y_A9P3c,1420000,26714,440,coronavirus song ft nerdcity
127,New York City Mayor de Blasio Gives Coronavirus Update | NBC News (Live Stream Recording),210000,NBC News,96,5504,https://www.youtube.com/watch?v=_3Mn-mJdHUo,1980000,1563,502,new york city mayor de blasio give coronavirus update nbc news live stream recording
128,Joe Biden Gives Speech On Coronavirus Pandemic | NBC News (Live Stream Recording),218000,NBC News,9,1139,https://www.youtube.com/watch?v=kMxokey64pU,1980000,3400,1564,joe biden give speech coronavirus pandemic nbc news live stream recording
129,Who will save the world from a coronavirus recession? | Counting the Cost,201000,Al Jazeera English,96,1541,https://www.youtube.com/watch?v=OOXf4ni7K7E,4710000,1077,95,save world coronavirus recession counting cost
130,D.C. Mayor Updates On Coronavirus After First Positive Case | NBC News (Live Stream Recording),293000,NBC News,120,1832,https://www.youtube.com/watch?v=Ebf0tY84j8U,1980000,1233,309,dc mayor update coronavirus first positive case nbc news live stream recording
131,China hotel collapses with quarantined coronavirus patients inside,782000,ABC News,120,107,https://www.youtube.com/watch?v=0vbplrxtqKE,7890000,4471,684,china hotel collapse quarantined coronavirus patient inside
132,Briton who contracted coronavirus in Wuhan explains symptoms,266000,Guardian News,144,110,https://www.youtube.com/watch?v=PU2ut5Ark3Q,848000,1752,205,briton contracted coronavirus wuhan explains symptom
133,La radical cuarentena con la que China está derrotando al coronavirus Covid-19,937000,El Confidencial,144,386,https://www.youtube.com/watch?v=2tTQLj-S7j4,134000,13689,912,la radical cuarentena con la que china est derrotando al coronavirus covid
134,¿Cuáles son los síntomas y efectos del coronavirus?,925000,EL TIEMPO,168,369,https://www.youtube.com/watch?v=qTxtJr5gqAE,462000,8391,682,cules son los sntomas efectos del coronavirus
135,Get the facts on coronavirus,2800000,CBC News,720,310,https://www.youtube.com/watch?v=kIL5m5XznNY,1860000,37565,1536,get fact coronavirus
136,WHO: Coronavirus - questions and answers (Q&A),434000,World Health Organization (WHO),720,82,https://www.youtube.com/watch?v=OZcRD9fV7jo,193000,917,106,coronavirus question answer qa
137,"Coronavirus: Can China contain outbreak that has infected 2,700 people?",1400000,Channel 4 News,720,668,https://www.youtube.com/watch?v=2rUyz8MXorU,1150000,9883,699,coronavirus china contain outbreak infected people
