,title,view,channel,uploadtime,length,link,subscriber,like,dislike,clean_text
20,Trump Contradicts Experts as Coronavirus Is Declared a Pandemic: A Closer Look,2200000,Late Night with Seth Meyers,24,944,https://www.youtube.com/watch?v=7rMEA6KN_RU,3500000,34810,1719,trump contradicts expert coronavirus declared pandemic closer look
21,Let's talk about Coronavirus,1200000,Markiplier,10,430,https://www.youtube.com/watch?v=VwsGzkLu-j0,25100000,197797,2111,let talk coronavirus
22,Coronavirus Crisis: Your Questions Answered | NBC News (Live Stream Recording),352000,NBC News,24,3614,https://www.youtube.com/watch?v=YDmOEPI4-8Y,1990000,2112,443,coronavirus crisis question answered nbc news live stream recording
23,Experts Hope Herd Immunity ‘Flattens’ The Coronavirus Curve | NBC News NOW,177000,NBC News,24,915,https://www.youtube.com/watch?v=f2aDEPZbLEI,1990000,1059,118,expert hope herd immunity flattens coronavirus curve nbc news
24,Coronavirus Misinformation & Toilet Paper Panic | The Daily Show,1900000,The Daily Show with Trevor Noah,24,372,https://www.youtube.com/watch?v=Ls0ZormAOhU,6570000,45828,884,coronavirus misinformation toilet paper panic daily show
25,The 5 Stages of Coronavirus,1600000,Jimmy Kimmel Live,24,697,https://www.youtube.com/watch?v=mD97kJVCOXM,16300000,26476,1580,stage coronavirus
26,Merkel: Most people in Germany likely to contract Coronavirus | DW News,263000,DW News,24,942,https://www.youtube.com/watch?v=6CGi41nB3tA,1070000,2884,208,merkel people germany likely contract coronavirus dw news
27,W.H.O declares coronavirus 'pandemic' - as UK sees highest daily rise in cases,788000,Channel 4 News,24,835,https://www.youtube.com/watch?v=vFaC8hKovlQ,1150000,6111,731,declares coronavirus pandemic uk see highest daily rise case
28,Coronavirus outbreak: How many people can possibly get COVID-19?,54000,Global News,24,166,https://www.youtube.com/watch?v=J-Z8f0xoirc,1230000,491,39,coronavirus outbreak many people possibly get covid
29,"Sen. Bernie Sanders on the Trump Administration's Coronavirus Missteps, Greed, Grandkids",203000,The Tonight Show Starring Jimmy Fallon,24,325,https://www.youtube.com/watch?v=y2P5QbaJt_g,24200000,8274,509,sen bernie sander trump administration coronavirus misstep greed grandkids
30,Italy on lockdown over coronavirus l ABC News,344000,ABC News,24,379,https://www.youtube.com/watch?v=l5twUq9iPSE,7900000,2285,172,italy lockdown coronavirus l abc news
31,World Health Organization declares coronavirus a pandemic | ABC News,195000,ABC News,24,167,https://www.youtube.com/watch?v=9mT0zFR9us8,7900000,1863,269,world health organization declares coronavirus pandemic abc news
32,Daily Life Is Changing For Millions Of Americans As Coronavirus Crisis Grows,2400000,The Late Show with Stephen Colbert,24,700,https://www.youtube.com/watch?v=lk0sQEhrY5U,7250000,36200,1225,daily life changing million american coronavirus crisis grows
33,Coronavirus: Should the UK quarantine like Italy? - BBC,389000,BBC,24,420,https://www.youtube.com/watch?v=_zlwWDS-DCs,8160000,3689,360,coronavirus uk quarantine like italy bbc
34,Treasury likely to push back tax deadline due to coronavirus,212000,CBS News,24,185,https://www.youtube.com/watch?v=0d0AziuNgi8,2400000,1054,231,treasury likely push back tax deadline due coronavirus
35,Coronavirus: Virus cases rise rapidly in Europe and US - BBC News,1100000,BBC News,24,510,https://www.youtube.com/watch?v=DoHOYCbmJoE,6570000,8227,708,coronavirus virus case rise rapidly europe u bbc news
36,Coronavirus Explained: What does pandemic declaration mean for the world?,141000,Channel 4 News,24,404,https://www.youtube.com/watch?v=XJV3X8zM1bU,1150000,1569,144,coronavirus explained pandemic declaration mean world
37,Coronavirus outbreak: Countries react after COVID-19 declared a global pandemic,134000,Global News,24,482,https://www.youtube.com/watch?v=fGuUh-BmnvI,1230000,861,72,coronavirus outbreak country react covid declared global pandemic
38,What China's Pollution Says About Coronavirus and the Economy | WSJ,255000,Wall Street Journal,24,271,https://www.youtube.com/watch?v=cHSftdHskxs,2029999,4399,184,china pollution say coronavirus economy wsj
39,"Coronavirus Concerns Empty Planes, Leaving Airline Industry Reeling | TODAY",568000,TODAY,24,235,https://www.youtube.com/watch?v=0xqGmEhEyW8,1780000,3261,185,coronavirus concern empty plane leaving airline industry reeling today
40,Coronavirus update: Wednesday 11 March | ITV News,326000,ITV News,24,78,https://www.youtube.com/watch?v=0ovMBrJmbK8,438000,2148,229,coronavirus update wednesday march itv news
41,Washington state braces for thousands of potential coronavirus cases,134000,CBS This Morning,24,168,https://www.youtube.com/watch?v=j6HSjsGVwrc,1240000,592,154,washington state brace thousand potential coronavirus case
42,"LIVE: Coronavirus death toll, infections and recoveries",227000,South China Morning Post,23,28755,https://www.youtube.com/watch?v=1fw5Ldvxc9Y,931000,1186,136,live coronavirus death toll infection recovery
43,"Coronavirus Expert Dr. Fauci, CDC Director Dr. Redfield Testify | NBC News (Live Stream Recording)",412000,NBC News,24,7440,https://www.youtube.com/watch?v=RsqUve07HcA,1990000,2382,494,coronavirus expert dr fauci cdc director dr redfield testify nbc news live stream recording
44,"Coronavirus Is 10 Times More Lethal Than Seasonal Flu, Fauci Says",67000,Bloomberg Markets and Finance,24,118,https://www.youtube.com/watch?v=2DekzGCJhJw,563000,811,54,coronavirus time lethal seasonal flu fauci say
45,WHO declares coronavirus outbreak a pandemic,436000,Fox News,24,51,https://www.youtube.com/watch?v=d1eEWihvwpQ,4470000,3606,755,declares coronavirus outbreak pandemic
46,What we can learn from Italy's response to coronavirus -- Italian ambassador to UK,214000,Channel 4 News,24,818,https://www.youtube.com/watch?v=rrsu5OVlGvg,1150000,1465,158,learn italy response coronavirus italian ambassador uk
47,"Tom Hanks, Rita Wilson test positive for coronavirus",413000,Fox News,24,187,https://www.youtube.com/watch?v=XKQhhpc1VFQ,4470000,5327,348,tom hank rita wilson test positive coronavirus
48,Coronavirus containment zone implemented in New York,79000,CBS This Morning,24,140,https://www.youtube.com/watch?v=iULdVyQ6Bys,1240000,386,34,coronavirus containment zone implemented new york
49,"Coronavirus outbreak: U.S. health official tells Congress that epidemic ""will get worse"" | FULL",170000,Global News,24,7542,https://www.youtube.com/watch?v=fbR4NuBTJqo,1230000,1423,387,coronavirus outbreak u health official tell congress epidemic get worse full
50,Coronavirus: Is the UK on the same path as Italy?,374000,Sky News,48,140,https://www.youtube.com/watch?v=fzbkY9s4Y6s,1880000,2699,223,coronavirus uk path italy
51,"Coronavirus around the world: March 11, 2020",63000,Global News,24,250,https://www.youtube.com/watch?v=5XcC62KBC9c,1230000,372,30,coronavirus around world march
52,BREAKING: NBA suspends season after Rudy Gobert tests positive for coronavirus | CBS Sports HQ,419000,CBS Sports,24,484,https://www.youtube.com/watch?v=WfOuA-Rq_4Y,241000,3138,198,breaking nba suspends season rudy gobert test positive coronavirus cbs sport hq
53,Coronavirus: Cruise ship Grand Princess docks in California - BBC News,309000,BBC News,48,1060,https://www.youtube.com/watch?v=7S-1QRRWj10,6570000,2114,305,coronavirus cruise ship grand princess dock california bbc news
54,Novel Coronavirus explained l ABC News,370000,ABC News,48,166,https://www.youtube.com/watch?v=CXOsVXybVJY,7900000,2458,316,novel coronavirus explained l abc news
55,National Guard Deployed To Help Contain Coronavirus In NYC Suburb | TODAY,267000,TODAY,24,601,https://www.youtube.com/watch?v=XjYOAt4PX-w,1780000,1567,175,national guard deployed help contain coronavirus nyc suburb today
56,NBA suspends season due to coronavirus,46000,Fox Business,24,33,https://www.youtube.com/watch?v=XHTltHA-wqA,890000,453,303,nba suspends season due coronavirus
57,Trump Addresses A Nation On Edge As Local Officials Lead On Coronavirus | The 11th Hour | MSNBC,127000,MSNBC,24,407,https://www.youtube.com/watch?v=Sqn1Ab2DsDo,2440000,1470,234,trump address nation edge local official lead coronavirus th hour msnbc
58,CDC director testifies on delay of coronavirus test kits as concerns grow | Nightline,123000,ABC News,48,505,https://www.youtube.com/watch?v=yGEaYaUg1T8,7900000,1065,205,cdc director testifies delay coronavirus test kit concern grow nightline
59,Coronavirus update: WHO chief declares the coronavirus a global pandemic,54000,CNBC Television,24,163,https://www.youtube.com/watch?v=5fTSrArRp8M,441000,346,37,coronavirus update chief declares coronavirus global pandemic
60,Combatting Coronavirus with “Social Distancing” | The Daily Show,1300000,The Daily Show with Trevor Noah,48,441,https://www.youtube.com/watch?v=NVlyc-uZQc0,6570000,28824,714,combatting coronavirus social distancing daily show
61,Coronavirus Causes Disruptions For U.S. Airlines | NBC Nightly News,88000,NBC News,48,108,https://www.youtube.com/watch?v=xcGUv4thtHA,1990000,318,36,coronavirus cause disruption u airline nbc nightly news
62,"Global National: March 11, 2020 | WHO declares coronavirus a global pandemic",208000,Global News,24,1335,https://www.youtube.com/watch?v=XcARC2mrmcQ,1230000,1044,113,global national march declares coronavirus global pandemic
63,Iran Played Down the Coronavirus. Then Its Officials Got Sick | NYT News,383000,The New York Times,48,247,https://www.youtube.com/watch?v=lm2UFynetJw,2540000,5221,280,iran played coronavirus official got sick nyt news
64,"ABC News Prime: Coronavirus, Italy Lockdown, Iraq",179000,ABC News,9,3691,https://www.youtube.com/watch?v=NF7owuYjnWA,7900000,1122,191,abc news prime coronavirus italy lockdown iraq
65,Coronavirus: Deaths jump above 600 in Italy - as country struggles with lockdown,266000,Channel 4 News,48,504,https://www.youtube.com/watch?v=bOkkp8UPIYg,1150000,2858,132,coronavirus death jump italy country struggle lockdown
66,Coronavirus: UK cases rise to 373 as sixth person dies,291000,Channel 4 News,48,1031,https://www.youtube.com/watch?v=8OvzqRL9EVY,1150000,1588,179,coronavirus uk case rise sixth person dy
67,Dr. Fauci on coronavirus in the US: It's going to get worse,134000,Fox News,24,202,https://www.youtube.com/watch?v=05_0zMCTXe0,4470000,1339,259,dr fauci coronavirus u going get worse
68,Pres. Trump discusses coronavirus outbreak while meeting with Ireland Prime Minister | ABC News,288000,ABC News,13,227,https://www.youtube.com/watch?v=37tGRZgBz6g,7900000,2324,750,pres trump discus coronavirus outbreak meeting ireland prime minister abc news
69,Everyone's a Coronavirus Expert,2800000,Jimmy Kimmel Live,48,527,https://www.youtube.com/watch?v=1LfQlYESTHg,16300000,52964,4595,everyones coronavirus expert
70,"Coronavirus Epidemic Update 34: US Cases Surge, Chloroquine & Zinc Treatment Combo, Italy Lockdown",631000,MedCram - Medical Lectures Explained CLEARLY,48,1049,https://www.youtube.com/watch?v=U7F1cnWup9M,590000,13456,270,coronavirus epidemic update u case surge chloroquine zinc treatment combo italy lockdown
71,Coronavirus outbreak: U.S. task force update on COVID-19 outbreak | FULL,142000,Global News,48,2604,https://www.youtube.com/watch?v=9k55xdwKJTw,1230000,972,312,coronavirus outbreak u task force update covid outbreak full
72,Italy on nationwide lockdown as coronavirus cases surge,307000,CBS News,48,365,https://www.youtube.com/watch?v=0Urov6W7h00,2400000,1816,273,italy nationwide lockdown coronavirus case surge
73,"Tom Hanks, Wife Rita Wilson Diagnosed With Coronavirus",11000,CBS Los Angeles,24,152,https://www.youtube.com/watch?v=jHKGFLsir9A,418000,117,22,tom hank wife rita wilson diagnosed coronavirus
74,Should the world copy China's aggressive efforts to contain the coronavirus? | DW News,89000,DW News,48,643,https://www.youtube.com/watch?v=4pHwwOmXIuA,1070000,859,327,world copy china aggressive effort contain coronavirus dw news
75,New York orders nation's first coronavirus containment zone l ABC News,227000,ABC News,48,317,https://www.youtube.com/watch?v=ENNNe4gYhDY,7900000,2037,262,new york order nation first coronavirus containment zone l abc news
76,Coronavirus: 21 People On Grand Princess Test Positive For COVID-19 | TODAY,640000,TODAY,120,645,https://www.youtube.com/watch?v=fbNhGf8_h-s,1780000,4275,742,coronavirus people grand princess test positive covid today
77,Coronavirus: Busting The Myths | This Morning,157000,This Morning,48,443,https://www.youtube.com/watch?v=VRlO-LwKJVA,1660000,1763,164,coronavirus busting myth morning
78,Hannity: Coronavirus doesn't discriminate based on political affiliation,73000,Fox News,24,470,https://www.youtube.com/watch?v=laJ0dWc99Lc,4470000,2226,338,hannity coronavirus doesnt discriminate based political affiliation
79,Coronavirus survivor reveals what it's like to have Covid-19,3100000,Channel 4 News,48,491,https://www.youtube.com/watch?v=G9oqvJ3iXGI,1150000,41879,2531,coronavirus survivor reveals like covid
80,Meanwhile... France Claims Cocaine Will Not Protect You From The Coronavirus,343000,The Late Show with Stephen Colbert,24,329,https://www.youtube.com/watch?v=wE442HjJGRo,7250000,21060,1198,meanwhile france claim cocaine protect coronavirus
81,Mike Breen Announces the NBA Suspended the Season Because of the Coronavirus,132000,Bleacher Report,24,43,https://www.youtube.com/watch?v=Z9IfFHlTX-k,1730000,2014,47,mike breen announces nba suspended season coronavirus
82,Italy lockdown: PM outlines new measures to prevent spread of coronavirus,175000,Guardian News,96,114,https://www.youtube.com/watch?v=EWDwH5OS8Sw,848000,636,70,italy lockdown pm outline new measure prevent spread coronavirus
83,Understanding difference between flu and coronavirus,180000,CBS News,48,384,https://www.youtube.com/watch?v=7CiD4GwixPY,2400000,1048,302,understanding difference flu coronavirus
84,Coronavirus | What Is Coronavirus | Symptoms Of Coronavirus,613000,AbrahamThePharmacist,720,530,https://www.youtube.com/watch?v=qJKmLTDLyws,160000,6674,408,coronavirus coronavirus symptom coronavirus
85,Trump discusses economics surrounding coronavirus in press conference,515000,Fox News,72,2600,https://www.youtube.com/watch?v=-IVcbzcY1Q8,4470000,8766,873,trump discus economics surrounding coronavirus press conference
86,Trump: Coronavirus is a world problem and we need separation,313000,Fox News,16,1534,https://www.youtube.com/watch?v=O8qC6YLsg7g,4470000,6412,351,trump coronavirus world problem need separation
87,Dozens trapped after coronavirus quarantine hotel collapses in China,142000,CBC News,120,137,https://www.youtube.com/watch?v=wqM5u4b9G4M,1860000,814,83,dozen trapped coronavirus quarantine hotel collapse china
88,COVID-19 (Coronavirus) Update - Spoiler: It's All Bad News,165000,Strong Medicine,48,693,https://www.youtube.com/watch?v=qsJ7LYZhUlQ,314000,4331,185,covid coronavirus update spoiler bad news
89,What Is Coronavirus (COVID-19)?,490000,Johns Hopkins Medicine,504,271,https://www.youtube.com/watch?v=sHP0UIdZyI4,156000,3310,332,coronavirus covid
90,"Coronavirus ‘worse than a bomb’ on Italy, says doctor coordinating response",1600000,Channel 4 News,48,654,https://www.youtube.com/watch?v=9mrPHO-nkVE,1150000,22878,889,coronavirus worse bomb italy say doctor coordinating response
91,Coronavirus: Italy extends strict measures to whole country – BBC News,1600000,BBC News,72,1035,https://www.youtube.com/watch?v=Z2mw6aglRuM,6570000,11848,1102,coronavirus italy extends strict measure whole country bbc news
92,All of Italy under restrictions over coronavirus outbreak,978000,CNN,72,516,https://www.youtube.com/watch?v=lm7Xi3cw6dY,8740000,7580,1328,italy restriction coronavirus outbreak
93,CNN polled Americans about coronavirus. Here's what they said,504000,CNN,72,207,https://www.youtube.com/watch?v=4Vsjtvm4cyA,8740000,4141,913,cnn polled american coronavirus here said
94,NY governor: We're not going to stop coronavirus at this rate of testing,593000,CNN,48,661,https://www.youtube.com/watch?v=5Y7qcAOpw8o,8740000,4328,1155,ny governor going stop coronavirus rate testing
95,"COVID-19 (Coronavirus Disease 19) - causes, symptoms, diagnosis, treatment, pathology",1000000,Osmosis,504,741,https://www.youtube.com/watch?v=eup3_i_5uaw,1410000,18292,556,covid coronavirus disease cause symptom diagnosis treatment pathology
96,Continued Coronavirus Outbreak Causes Slow Response For Passengers Still Stranded On Cruise Ship,175000,NBC News,120,454,https://www.youtube.com/watch?v=m8e9cTqB24Y,1990000,979,149,continued coronavirus outbreak cause slow response passenger still stranded cruise ship
97,Fast moving developments in the coronavirus outbreak,718000,ABC News,96,285,https://www.youtube.com/watch?v=ya3Pqasvyno,7900000,6157,974,fast moving development coronavirus outbreak
98,Coronavirus: Milan set for lockdown,544000,Sky News,120,191,https://www.youtube.com/watch?v=Zh3YBVjDXfY,1880000,3288,199,coronavirus milan set lockdown
99,"As Coronavirus Spreads Nationwide, Cruise Ship Heads To Port In California | TODAY",376000,TODAY,72,591,https://www.youtube.com/watch?v=qBaAGGcKf4w,1780000,1968,346,coronavirus spread nationwide cruise ship head port california today
100,Novel coronavirus (2019-nCoV),2300000,World Health Organization (WHO),720,289,https://www.youtube.com/watch?v=mOV1aBVYKGA,195000,11544,638,novel coronavirus ncov
101,CORONAVIRUS PANDEMIC EXPLAINED - CORONA OUTBREAK 2020,525000,MEDSimplified,168,607,https://www.youtube.com/watch?v=sWjYs7aILZ8,272000,7907,479,coronavirus pandemic explained corona outbreak
102,"Coronavirus Symptoms, Diagnosis, Treatment, & Vaccine Status",1100000,MedCram - Medical Lectures Explained CLEARLY,720,273,https://www.youtube.com/watch?v=UCG3xqtcL3c,590000,11611,521,coronavirus symptom diagnosis treatment vaccine status
103,Unprecedented restrictions in Italy over coronavirus outbreak,265000,CNN,72,498,https://www.youtube.com/watch?v=v_vDjR5zBDk,8740000,1953,299,unprecedented restriction italy coronavirus outbreak
104,"Global National: March 10, 2020 | Coronavirus cases surging globally, is Canada ready for worse?",53000,Global News,48,1336,https://www.youtube.com/watch?v=O7B_mwZyH2Y,1230000,587,44,global national march coronavirus case surging globally canada ready worse
105,New York Implements ‘Containment Zone’ Around Coronavirus Cluster | NBC Nightly News,299000,NBC News,48,934,https://www.youtube.com/watch?v=wEFqdkJG-QA,1990000,1581,183,new york implement containment zone around coronavirus cluster nbc nightly news
106,Coronavirus in Hindi | Coronavirus Latest Update | Coronavirus Symptoms in Humans | Corona-Virus,773000,Magnet Brains,336,991,https://www.youtube.com/watch?v=ECXJoqSvIys,138000,15819,1009,coronavirus hindi coronavirus latest update coronavirus symptom human coronavirus
107,Coronavirus: Italy puts millions under quarantine | DW News,577000,DW News,96,571,https://www.youtube.com/watch?v=ii84tOLbrN4,1070000,4544,339,coronavirus italy put million quarantine dw news
108,"Coronavirus: Second British death and more than 100,000 cases worldwide - BBC News",539000,BBC News,144,977,https://www.youtube.com/watch?v=nETgZwRuJPU,6570000,4341,332,coronavirus second british death case worldwide bbc news
109,Coronavirus: China combats ever-strengthening disease,2700000,The Telegraph,720,104,https://www.youtube.com/watch?v=P6t3SxhvRuE,936000,10251,905,coronavirus china combat everstrengthening disease
110,"At least 12 dead, 188 infected in US as coronavirus continues to spread | Nightline",1400000,ABC News,120,482,https://www.youtube.com/watch?v=7hB13abLQkE,7900000,13801,1841,least dead infected u coronavirus continues spread nightline
111,D.C. Mayor Updates On Coronavirus After First Positive Case | NBC News (Live Stream Recording),293000,NBC News,120,1832,https://www.youtube.com/watch?v=Ebf0tY84j8U,1990000,1233,309,dc mayor update coronavirus first positive case nbc news live stream recording
112,"Coronavirus ‘highly sensitive’ to warmer temperatures, Chinese study says",387000,South China Morning Post,72,225,https://www.youtube.com/watch?v=GmrVSeoDnc4,931000,4492,233,coronavirus highly sensitive warmer temperature chinese study say
113,Coronavirus: Death toll soars in Italy  - BBC News,600000,BBC News,72,514,https://www.youtube.com/watch?v=V2rS8k89BwY,6570000,4891,462,coronavirus death toll soar italy bbc news
114,"213 dead, 9,692 cases of coronavirus confirmed in China",1600000,ARIRANG NEWS,720,183,https://www.youtube.com/watch?v=0YOVPIQuvAw,278000,9157,577,dead case coronavirus confirmed china
115,Coronavirus: what we know so far about the outbreak spreading in China and abroad,2700000,South China Morning Post,720,327,https://www.youtube.com/watch?v=Zru5REL9ANg,931000,16406,1271,coronavirus know far outbreak spreading china abroad
116,Coronavirus की Inside Story! | Vardaat with Shams Tahir Khan,4900000,Aaj Tak,144,905,https://www.youtube.com/watch?v=JJsqVMRSW-8,28000000,46719,6664,coronavirus inside story vardaat sham tahir khan
117,"Coronavirus: Economic impacts, travel chaos, Australian cases | Nine News Australia",201000,Nine News Australia,72,801,https://www.youtube.com/watch?v=NoluLC-BgrU,287000,1345,168,coronavirus economic impact travel chaos australian case nine news australia
118,Uni. Of Washington Doctors Update Efforts Against Coronavirus | NBC News (Live Stream Recording),195000,NBC News,8,2740,https://www.youtube.com/watch?v=LUN_ehb8LfE,1990000,1213,172,uni washington doctor update effort coronavirus nbc news live stream recording
119,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) & Treatment,2300000,MedCram - Medical Lectures Explained CLEARLY,720,665,https://www.youtube.com/watch?v=okg7uq_HrhQ,590000,38630,1182,coronavirus kill acute respiratory distress syndrome ards treatment
120,Coronavirus explained,304000,CNET,168,363,https://www.youtube.com/watch?v=hZDX08RcPmg,2540000,3774,374,coronavirus explained
121,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,4099999,Global News,720,224,https://www.youtube.com/watch?v=NytLE5ECa8M,1230000,28721,1896,coronavirus outbreak mother sick daughter virushit region pleads help
122,Coronavirus Response and Spread Continues,255000,The Tonight Show Starring Jimmy Fallon,72,418,https://www.youtube.com/watch?v=SXUfAca7Op8,24200000,4993,229,coronavirus response spread continues
123,Coronavirus crisis in US as more cases are reported l ABC News,664000,ABC News,144,251,https://www.youtube.com/watch?v=Qow1al_afYQ,7900000,5108,738,coronavirus crisis u case reported l abc news
124,How US communities are reacting to coronavirus,338000,ABC News,144,342,https://www.youtube.com/watch?v=BiGWVklFFDw,7900000,2706,424,u community reacting coronavirus
125,China hotel collapses with quarantined coronavirus patients inside,782000,ABC News,120,107,https://www.youtube.com/watch?v=0vbplrxtqKE,7900000,4477,685,china hotel collapse quarantined coronavirus patient inside
126,What the U.S. should do to stop the coronavirus spread,102000,CBS This Morning,72,262,https://www.youtube.com/watch?v=L3pgCQB6cA4,1240000,598,132,u stop coronavirus spread
127,"Trump Hasn't Been Tested For Coronavirus Despite Possible Exposure, And Refuses To Take Precautio…",2100000,The Late Show with Stephen Colbert,48,730,https://www.youtube.com/watch?v=YgkNuoozmis,7250000,32603,1311,trump hasnt tested coronavirus despite possible exposure refuse take precautio
128,Is the Media Overreacting About Coronavirus? | Good Morning Britain,237000,Good Morning Britain,72,666,https://www.youtube.com/watch?v=0A9Y4djRQcM,611000,1585,668,medium overreacting coronavirus good morning britain
129,Coronavirus: Everything You NEED To Know - BBC,195000,BBC,72,388,https://www.youtube.com/watch?v=5pIOZhUB4Bk,8160000,1984,170,coronavirus everything need know bbc
130,Sadhguru on Coronavirus Outbreak in China,2400000,Sadhguru,720,505,https://www.youtube.com/watch?v=mP-mCfo4-f8,4450000,53743,3167,sadhguru coronavirus outbreak china
131,"Coronavirus: second UK death as cases rise to 163, cases pass 100,000 across world",577000,Channel 4 News,144,1115,https://www.youtube.com/watch?v=NxmJaXsl56g,1150000,3809,387,coronavirus second uk death case rise case pas across world
132,What happens to your body when you get coronavirus,1400000,The Telegraph,168,126,https://www.youtube.com/watch?v=2bI5pQGXl2o,936000,14059,780,happens body get coronavirus
133,Italy scrambles to contain coronavirus outbreak,95000,CBS News,144,446,https://www.youtube.com/watch?v=XZVj8dEq5UA,2400000,458,63,italy scramble contain coronavirus outbreak
134,"Coronavirus Epidemic Update 31: Mortality Rate, Cleaning Products, A More/Less Severe Virus Strain?",358000,MedCram - Medical Lectures Explained CLEARLY,168,368,https://www.youtube.com/watch?v=7YI2tOoVVpk,590000,7103,138,coronavirus epidemic update mortality rate cleaning product moreless severe virus strain
135,"Coronavirus Threat: To The Economy, And The Presidency | The Day That Was | MSNBC",270000,MSNBC,96,355,https://www.youtube.com/watch?v=FdNJsy231Cs,2440000,3066,221,coronavirus threat economy presidency day msnbc
136,Briton who contracted coronavirus in Wuhan explains symptoms,266000,Guardian News,144,110,https://www.youtube.com/watch?v=PU2ut5Ark3Q,848000,1783,206,briton contracted coronavirus wuhan explains symptom
137,How to stop the spread of coronavirus,352000,Guardian News,168,271,https://www.youtube.com/watch?v=3jpXAMwRSu4,848000,1764,118,stop spread coronavirus
