,title,view,channel,uploadtime,length,link,subscriber,like,dislike
142,Infectious Disease Expert: Half Of America Is Likely To Catch Coronavirus | The 11th Hour | MSNBC,419K views,MSNBC,2 days ago,3:20,https://www.youtube.com/watch?v=7ajACc7ul4k,2.45M,"2,501",432
143,U.S. Unprepared For Expected Explosion In Coronavirus Cases | Rachel Maddow | MSNBC,411K views,MSNBC,2 days ago,8:06,https://www.youtube.com/watch?v=xOQt5u1RsCg,2.45M,"6,118",459
144,PM Justin Trudeau's wife tests positive for coronavirus: Report,497K views,Fox News,2 days ago,0:23,https://www.youtube.com/watch?v=a1vKEIzvE08,4.49M,"4,482",722
145,The Coronavirus Is Now Officially A Global Pandemic | The Daily Show With Trevor Noah,388K views,Comedy Central UK,2 days ago,4:38,https://www.youtube.com/watch?v=pNtvTn5E6QU,1.69M,"7,067",472
146,Iran Played Down the Coronavirus. Then Its Officials Got Sick | NYT News,487K views,The New York Times,4 days ago,4:07,https://www.youtube.com/watch?v=lm2UFynetJw,2.55M,"7,169",401
147,Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU,3.4M views,TEDx Talks,3 days ago,16:46,https://www.youtube.com/watch?v=Fqw-9yMV0sI,23.6M,"100,452","6,418"
148,Call Center Workers Get Coronavirus Infection in South Korea,46K views,QuickTake by Bloomberg,3 days ago,1:15,https://www.youtube.com/watch?v=ts_Nnz4Z_Fc,179K,186,51
149,Can the US health care system handle the coronavirus pandemic? l GMA,2.1K views,Good Morning America,2 days ago,4:10,https://www.youtube.com/watch?v=tWPruAMraIg,1.5M,28,1
150,Major lockdown in Italy from coronavirus,318K views,ABC News,6 days ago,2:00,https://www.youtube.com/watch?v=TlP6Tlj04T4,7.93M,"2,132",229
151,"Dr. Oz Shows Jimmy Surgical Handwashing Tips, Ways to Slow Coronavirus Transmission",235K views,The Tonight Show Starring Jimmy Fallon,1 day ago,4:41,https://www.youtube.com/watch?v=ggHtoeQrGxQ,24.2M,"5,858",183
152,Coronavirus Enters Devastating New Phase | Morning Joe | MSNBC,757K views,MSNBC,2 days ago,4:42,https://www.youtube.com/watch?v=vzOLgfU9ypQ,2.45M,"4,992","1,730"
153,Vice President Mike Pence: There Will Be ‘Thousands More Cases’ Of Coronavirus In US | TODAY,139K views,TODAY,2 days ago,9:05,https://www.youtube.com/watch?v=Zk4L0kXL0tE,1.79M,983,319
154,Coronavirus Misinformation & Toilet Paper Panic | The Daily Show,2.3M views,The Daily Show with Trevor Noah,3 days ago,6:12,https://www.youtube.com/watch?v=Ls0ZormAOhU,6.61M,"55,598","1,311"
155,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) & Treatment,2.5M views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,11:05,https://www.youtube.com/watch?v=okg7uq_HrhQ,602K,"40,294","1,228"
156,Coronavirus: What is a pandemic and how will things change?,17K views,Al Jazeera English,2 days ago,2:16,https://www.youtube.com/watch?v=I7GEcelXicA,4.72M,119,9
157,"Biden: Banning travel may slow coronavirus, but it won't stop it",54K views,Fox News,2 days ago,18:15,https://www.youtube.com/watch?v=TotJRMYKRN4,4.49M,288,"1,963"
158,"Prime Time With Ravish Kumar, March 12, 2020 | Will Coronavirus Cause A Global Economic Meltdown?",497K views,NDTV,2 days ago,30:28,https://www.youtube.com/watch?v=aZybr-LumYs,7.1M,"19,196",776
159,Let's talk about Coronavirus,2.8M views,Markiplier,2 days ago,7:10,https://www.youtube.com/watch?v=VwsGzkLu-j0,25.1M,"311,716","5,292"
160,Coronavirus Patient Under Quarantine Speaks Out On 3rd Hour | TODAY,134K views,TODAY,4 days ago,5:00,https://www.youtube.com/watch?v=U9LpZNFItlc,1.79M,691,61
161,National Guard Deployed To Help Contain Coronavirus In NYC Suburb | TODAY,286K views,TODAY,3 days ago,10:01,https://www.youtube.com/watch?v=XjYOAt4PX-w,1.79M,"1,644",185
162,Trump Faces Huge Leadership Crisis Over Coronavirus And The Economy | The 11th Hour | MSNBC,579K views,MSNBC,4 days ago,6:09,https://www.youtube.com/watch?v=KK6lWBqvayk,2.45M,"6,415",402
163,"Tom Hanks, Rita Wilson test positive for coronavirus",430K views,Fox News,3 days ago,3:07,https://www.youtube.com/watch?v=XKQhhpc1VFQ,4.49M,"5,463",369
164,New York orders nation's first coronavirus containment zone l ABC News,236K views,ABC News,4 days ago,5:17,https://www.youtube.com/watch?v=ENNNe4gYhDY,7.93M,"2,050",263
165,"Coronavirus Questions, Answered: What Places Should You Avoid? | TODAY",132K views,TODAY,5 days ago,6:35,https://www.youtube.com/watch?v=cuWNnSK3z2c,1.79M,906,67
166,Coronavirus: what we know so far about the outbreak spreading in China and abroad,2.8M views,South China Morning Post,1 month ago,5:27,https://www.youtube.com/watch?v=Zru5REL9ANg,943K,"16,861","1,324"
167,Donald Trump Terrified of Getting Coronavirus,2.4M views,Jimmy Kimmel Live,5 days ago,9:25,https://www.youtube.com/watch?v=7ictWi987oo,16.4M,"31,888","3,052"
168,Coronavirus explained,339K views,CNET,2 weeks ago,6:03,https://www.youtube.com/watch?v=hZDX08RcPmg,2.54M,"4,047",391
169,Coronavirus: Italy extends emergency measures nationwide - BBC News,556K views,BBC News,4 days ago,22:44,https://www.youtube.com/watch?v=WnDSEDkVe8Y,6.6M,"3,828",558
170,"Vin Diesel on Coronavirus, Fast & Furious 9, His Daughter & Friendship with Michael Caine",1.2M views,Jimmy Kimmel Live,4 days ago,12:38,https://www.youtube.com/watch?v=uIXY--2GyYs,16.4M,"19,885",810
171,Fast moving developments in the coronavirus outbreak,729K views,ABC News,6 days ago,4:45,https://www.youtube.com/watch?v=ya3Pqasvyno,7.93M,"6,194",974
172,Coronavirus outbreak: Countries react after COVID-19 declared a global pandemic,162K views,Global News,3 days ago,8:02,https://www.youtube.com/watch?v=fGuUh-BmnvI,1.25M,"1,008",86
173,"Coronavirus ‘worse than a bomb’ on Italy, says doctor coordinating response",1.7M views,Channel 4 News,4 days ago,10:54,https://www.youtube.com/watch?v=9mrPHO-nkVE,1.17M,"25,030",977
174,Coronavirus: Italy extends strict measures to whole country – BBC News,1.7M views,BBC News,5 days ago,17:15,https://www.youtube.com/watch?v=Z2mw6aglRuM,6.6M,"11,993","1,126"
175,Coronavirus: Busting The Myths | This Morning,180K views,This Morning,4 days ago,7:23,https://www.youtube.com/watch?v=VRlO-LwKJVA,1.67M,"2,040",185
176,"Coronavirus Epidemic Update 34: US Cases Surge, Chloroquine & Zinc Treatment Combo, Italy Lockdown",706K views,MedCram - Medical Lectures Explained CLEARLY,4 days ago,17:29,https://www.youtube.com/watch?v=U7F1cnWup9M,602K,"14,389",295
177,Markets Plunge as Trump Lies About Coronavirus Response: A Closer Look,2.9M views,Late Night with Seth Meyers,5 days ago,14:44,https://www.youtube.com/watch?v=1b_QS4e31c8,3.5M,"48,280","2,003"
178,"Coronavirus ‘highly sensitive’ to warmer temperatures, Chinese study says",505K views,South China Morning Post,5 days ago,3:45,https://www.youtube.com/watch?v=GmrVSeoDnc4,943K,"5,104",270
179,All of Italy under restrictions over coronavirus outbreak,988K views,CNN,5 days ago,8:36,https://www.youtube.com/watch?v=lm7Xi3cw6dY,8.77M,"7,622","1,332"
180,Coronavirus Patient Explains The Worst Symptoms | NBC News,1.5M views,NBC News,1 week ago,3:18,https://www.youtube.com/watch?v=NLGX2L9JLa8,2.02M,"14,018",703
181,Daily Life Is Changing For Millions Of Americans As Coronavirus Crisis Grows,2.7M views,The Late Show with Stephen Colbert,3 days ago,11:40,https://www.youtube.com/watch?v=lk0sQEhrY5U,7.26M,"39,211","1,331"
182,Coronavirus declared pandemic - but world can 'change the course',295K views,Channel 4 News,3 days ago,8:44,https://www.youtube.com/watch?v=fMNGN6Lprxw,1.17M,"4,038",537
183,What happens to your body when you get coronavirus,1.6M views,The Telegraph,1 week ago,2:06,https://www.youtube.com/watch?v=2bI5pQGXl2o,943K,"15,788",857
184,Combatting Coronavirus with “Social Distancing” | The Daily Show,1.7M views,The Daily Show with Trevor Noah,4 days ago,7:21,https://www.youtube.com/watch?v=NVlyc-uZQc0,6.61M,"32,242",793
185,Coronavirus: Italy puts millions under quarantine | DW News,588K views,DW News,6 days ago,9:31,https://www.youtube.com/watch?v=ii84tOLbrN4,1.08M,"4,585",344
186,Everyone's a Coronavirus Expert,3.4M views,Jimmy Kimmel Live,3 days ago,8:47,https://www.youtube.com/watch?v=1LfQlYESTHg,16.4M,"64,475","5,690"
187,How to stop the spread of coronavirus,422K views,Guardian News,1 week ago,4:31,https://www.youtube.com/watch?v=3jpXAMwRSu4,857K,"2,028",142
188,Coronavirus | Before It Was Famous,96K views,Before They Were Famous,2 days ago,10:05,https://www.youtube.com/watch?v=y-IjU8E6RTo,3.21M,"5,446",253
189,How to Avoid Catching Coronavirus | The Daily Show,1.3M views,The Daily Show with Trevor Noah,5 days ago,6:30,https://www.youtube.com/watch?v=gWTAxF412NA,6.61M,"27,332","1,044"
190,"At least 12 dead, 188 infected in US as coronavirus continues to spread | Nightline",1.6M views,ABC News,1 week ago,8:02,https://www.youtube.com/watch?v=7hB13abLQkE,7.93M,"15,204","1,923"
191,Briton who contracted coronavirus in Wuhan explains symptoms,320K views,Guardian News,1 week ago,1:50,https://www.youtube.com/watch?v=PU2ut5Ark3Q,857K,"1,966",219
192,Coronavirus: What Italy on Lockdown Looks Like,51K views,QuickTake by Bloomberg,3 days ago,1:50,https://www.youtube.com/watch?v=mTRrWjXirwg,179K,175,45
193,When you think you have Coronavirus,924K views,loveliveserve,1 day ago,9:21,https://www.youtube.com/watch?v=Lu0Tr4Sheh8,6.18M,"89,529","1,068"
194,Coronavirus: Death toll soars in Italy  - BBC News,608K views,BBC News,5 days ago,8:34,https://www.youtube.com/watch?v=V2rS8k89BwY,6.6M,"4,922",465
195,What is the coronavirus?,8.5M views,Guardian News,1 month ago,3:41,https://www.youtube.com/watch?v=aerq4byr7ps,857K,"171,268","4,129"
196,Rudy Gobert mocked Coronavirus by touching all the mics,906K views,MLG Highlights,3 days ago,0:27,https://www.youtube.com/watch?v=lYC6oQIAzbI,448K,"3,389",755
197,Sadhguru on Coronavirus Outbreak in China,2.6M views,Sadhguru,1 month ago,8:25,https://www.youtube.com/watch?v=mP-mCfo4-f8,4.46M,"57,859","3,368"
198,Coronavirus survivor reveals what it's like to have Covid-19,4.5M views,Channel 4 News,4 days ago,8:11,https://www.youtube.com/watch?v=G9oqvJ3iXGI,1.17M,"57,549","3,368"
199,CDC director testifies on delay of coronavirus test kits as concerns grow | Nightline,130K views,ABC News,3 days ago,8:25,https://www.youtube.com/watch?v=yGEaYaUg1T8,7.93M,"1,122",223
200,"Coronavirus Expert Dr. Fauci, CDC Director Dr. Redfield Testify | NBC News (Live Stream Recording)",419K views,NBC News,Streamed 3 days ago,2:04:00,https://www.youtube.com/watch?v=RsqUve07HcA,2.02M,"2,426",483
201,"Coronavirus: Congress must act fast to mitigate the pandemic, FDA Commissioner says",69K views,CNBC Television,3 days ago,7:29,https://www.youtube.com/watch?v=JL0cRWsrbRE,448K,806,38
202,New York reels with largest coronavirus outbreak in US | WNT,422K views,ABC News,5 days ago,3:57,https://www.youtube.com/watch?v=7JedXOgOPC8,7.93M,"2,881",279
203,Unprecedented restrictions in Italy over coronavirus outbreak,273K views,CNN,4 days ago,8:18,https://www.youtube.com/watch?v=v_vDjR5zBDk,8.77M,"1,984",304
204,Get the facts on coronavirus,2.9M views,CBC News,1 month ago,5:10,https://www.youtube.com/watch?v=kIL5m5XznNY,1.87M,"38,333","1,556"
205,Coronavirus: Trump Visits the CDC & Italy Locks Down | The Daily Show,2.2M views,The Daily Show with Trevor Noah,5 days ago,6:15,https://www.youtube.com/watch?v=ljO5VT3_ARY,6.61M,"41,982","1,496"
206,How coronavirus (Covid-19) spread day by day,634K views,Channel 4 News,1 month ago,11:47,https://www.youtube.com/watch?v=Zl0V-OhZYk4,1.17M,"5,687",814
207,Coronavirus Crisis: Your Questions Answered | NBC News (Live Stream Recording),370K views,NBC News,Streamed 3 days ago,1:00:14,https://www.youtube.com/watch?v=YDmOEPI4-8Y,2.02M,"2,228",460
208,Can the coronavirus pandemic be stopped? | Inside Story,47K views,Al Jazeera English,2 days ago,24:26,https://www.youtube.com/watch?v=j1YS09aIxGU,4.72M,407,30
209,Coronavirus Outbreak - Transmission & Updates Explained,838K views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,6:36,https://www.youtube.com/watch?v=9vMXSkKLg2I,602K,"10,555",441
210,"Coronavirus Is 10 Times More Lethal Than Seasonal Flu, Fauci Says",72K views,Bloomberg Markets and Finance,3 days ago,1:58,https://www.youtube.com/watch?v=2DekzGCJhJw,565K,875,58
211,"“We Are Way, Way Behind”: U.S. Lags on Coronavirus Testing & Medical Experts Warn “No One Is Immune”",72K views,Democracy Now!,1 day ago,37:06,https://www.youtube.com/watch?v=NO2yzA1DmOo,659K,"2,346",76
212,Coronavirus crisis in US as more cases are reported l ABC News,670K views,ABC News,1 week ago,4:11,https://www.youtube.com/watch?v=Qow1al_afYQ,7.93M,"5,125",741
213,Coronavirus expert: 'War is an appropriate analogy',2.3M views,Channel 4 News,1 week ago,19:53,https://www.youtube.com/watch?v=dcJDpV-igjs,1.17M,"27,507","1,817"
214,CDC warns coronavirus outbreak will worsen,721K views,ABC News,2 weeks ago,4:25,https://www.youtube.com/watch?v=byU_N9iHBFY,7.93M,"6,616",475
215,"Coronavirus Concerns Empty Planes, Leaving Airline Industry Reeling | TODAY",717K views,TODAY,3 days ago,3:55,https://www.youtube.com/watch?v=0xqGmEhEyW8,1.79M,"3,749",229
216,Dr. Fauci on coronavirus in the US: It's going to get worse,138K views,Fox News,3 days ago,3:22,https://www.youtube.com/watch?v=05_0zMCTXe0,4.49M,"1,372",261
217,"China Says Coronavirus Cases Rise to 70,548, Deaths Hit 1,770",1M views,Bloomberg Markets and Finance,3 weeks ago,6:44,https://www.youtube.com/watch?v=yWhYloc7164,565K,"4,512",707
218,"Coronavirus: World must prepare for pandemic, says WHO - BBC News",1.9M views,BBC News,2 weeks ago,13:34,https://www.youtube.com/watch?v=UcxHL8LHI_A,6.6M,"18,029","1,538"
219,Boosting Your Immune System Against Coronavirus | NBC News NOW,246K views,NBC News,3 days ago,14:16,https://www.youtube.com/watch?v=HSVqpWkoK30,2.02M,"2,210",176
220,Patient with coronavirus speaks out,1.9M views,CBC News,1 month ago,10:30,https://www.youtube.com/watch?v=TAafDOqfN3M,1.87M,"17,027","1,989"
221,What the U.S. should do to stop the coronavirus spread,104K views,CBS This Morning,5 days ago,4:22,https://www.youtube.com/watch?v=L3pgCQB6cA4,1.24M,608,132
222,Will summer’s heat kill coronavirus? Infectious disease doctor answers COVID-19 questions,36K views,cleveland.com,2 days ago,19:47,https://www.youtube.com/watch?v=simY2kSqKB4,55.5K,511,20
223,State Of Emergency In Los Angeles County Over Coronavirus Outbreak | NBC Nightly News,2.3M views,NBC News,1 week ago,8:35,https://www.youtube.com/watch?v=FYpl_5cWWfU,2.02M,"16,816","2,188"
224,Coronavirus outbreak: Canadian WHO doctor returns from China with critical COVID-19 lessons,536K views,Global News,1 week ago,11:47,https://www.youtube.com/watch?v=XUI6DIswmFk,1.25M,"5,552",524
225,Coronavirus lockdown in Italy as 16 million people quarantined,557K views,Channel 4 News,6 days ago,7:35,https://www.youtube.com/watch?v=jQsKe2n3bk4,1.17M,"3,775",293
226,Coronavirus: Northern Italy quarantines 16 million people - BBC News,1.5M views,BBC News,6 days ago,6:14,https://www.youtube.com/watch?v=Lex_mt9o64o,6.6M,"12,990",799
227,Coronavirus: Answering 4 of the most 'Googled' questions | USA TODAY,241K views,USA TODAY,5 days ago,3:12,https://www.youtube.com/watch?v=jK5NVWfFBO8,1.37M,"1,386",356
228,¿China ya superó la emergencia por el nuevo coronavirus?,660K views,EL TIEMPO,5 days ago,1:50,https://www.youtube.com/watch?v=HAYyqZVhb2A,468K,"5,540",407
229,China Is Censoring Coronavirus Stories. These Citizens Are Fighting Back. | NYT News,1.6M views,The New York Times,2 weeks ago,4:09,https://www.youtube.com/watch?v=m5fsidSOJMw,2.55M,"28,877","1,693"
230,Coronavirus: How could it be stopped? – BBC Newsnight,1.1M views,BBC Newsnight,1 month ago,11:54,https://www.youtube.com/watch?v=o9lVJ6IlE4k,522K,"11,137","1,038"
231,Hannity: Media using coronavirus coverage as political weapon,213K views,Fox News,5 days ago,8:37,https://www.youtube.com/watch?v=-EQy2eawqS0,4.49M,"5,040",621
232,Bats For Sale at Indonesia Market Despite Coronavirus Warning,1.3M views,VOA News,4 weeks ago,3:02,https://www.youtube.com/watch?v=B_-rbv0tp2k,853K,"3,898","4,871"
233,China coronavirus deaths and cases spike - BBC News,1.2M views,BBC News,1 month ago,6:16,https://www.youtube.com/watch?v=RHl8Lh67bnY,6.6M,"8,895",852
234,Is the Media Overreacting About Coronavirus? | Good Morning Britain,272K views,Good Morning Britain,5 days ago,11:06,https://www.youtube.com/watch?v=0A9Y4djRQcM,613K,"1,889",811
235,What Is Coronavirus?,1.5M views,QuickTake by Bloomberg,1 month ago,2:17,https://www.youtube.com/watch?v=qO8QWq1K1_c,179K,"22,170",960
236,La experiencia de un enfermo de coronavirus,441K views,El Mundo,1 day ago,3:40,https://www.youtube.com/watch?v=sJ49HkgFylc,128K,"9,221",410
237,Canadian stranded in Italy's coronavirus lockdown,89K views,CBC News,4 days ago,7:11,https://www.youtube.com/watch?v=Dcc47JohEmk,1.87M,653,119
238,Coronavirus whistleblower doctor is online hero in China,2.1M views,CNN,1 month ago,2:57,https://www.youtube.com/watch?v=eEUqCxP5Lvc,8.77M,"25,259","1,082"
239,Coronavirus Response and Spread Continues,307K views,The Tonight Show Starring Jimmy Fallon,4 days ago,6:58,https://www.youtube.com/watch?v=SXUfAca7Op8,24.2M,"5,417",249
240,Coronavirus: Senior Chinese officials 'removed' as death toll rises- BBC News,2M views,BBC News,1 month ago,7:50,https://www.youtube.com/watch?v=cEKXaxiBiw4,6.6M,"12,322","1,100"
241,Should countries follow Italy's coronavirus quarantine? I Inside Story,250K views,Al Jazeera English,5 days ago,24:41,https://www.youtube.com/watch?v=m28UufGwyTw,4.72M,"1,630",147
242,Growing Fears Over Response To Coronavirus As Number Of Confirmed Cases Soar | NBC Nightly News,1.7M views,NBC News,6 days ago,11:09,https://www.youtube.com/watch?v=GLsXcv5zouQ,2.02M,"12,496","2,234"
243,"Coronavirus: Cómo se vive en la ""zona cero"" del Covid-19 en Italia",1.4M views,T13,1 week ago,5:55,https://www.youtube.com/watch?v=66LqsOBQvYE,819K,"7,905",815
244,China hotel collapses with quarantined coronavirus patients inside,811K views,ABC News,1 week ago,1:47,https://www.youtube.com/watch?v=0vbplrxtqKE,7.93M,"4,554",690
245,Gottlieb: There will be a rapid acceleration of coronavirus cases in US,189K views,CNBC Television,5 days ago,8:00,https://www.youtube.com/watch?v=xEwlFcYAMf8,448K,"1,917",150
246,Italy plans large-scale quarantine in response to coronavirus outbreak,926K views,Fox News,1 week ago,2:31,https://www.youtube.com/watch?v=6iQV02gi7fE,4.49M,"6,045",858
247,Coronavirus kills 6 in Washington state,797K views,CNN,1 week ago,10:32,https://www.youtube.com/watch?v=CEFo5skGRSI,8.77M,"5,882","1,012"
248,"En Italia, 133 muertes en un solo día por el coronavirus y 16 millones en cuarentena",510K views,euronews (en español),6 days ago,2:02,https://www.youtube.com/watch?v=NoJokMSltho,610K,"5,332",258
249,Italy struggles to contain new coronavirus outbreak l ABC News,471K views,ABC News,2 weeks ago,3:42,https://www.youtube.com/watch?v=nRnf-mHBrF8,7.93M,"3,742",247
250,Trump Keeps Lying About the Coronavirus Outbreak: A Closer Look,2.9M views,Late Night with Seth Meyers,1 week ago,9:22,https://www.youtube.com/watch?v=JiqFnKXf3do,3.5M,"40,577","3,165"
251,Doctor Answers Commonly Googled Questions About Coronavirus,1.6M views,BuzzFeedVideo,6 days ago,8:13,https://www.youtube.com/watch?v=hHEBCk0SQA8,20M,"62,346","1,886"
252,Coronavirus explained: Where it came from and how to stop it | DW News,701K views,DW News,1 month ago,3:22,https://www.youtube.com/watch?v=AYlzyQnSGD8,1.08M,"4,712",435
253,Global effort to contain the coronavirus,1.3M views,ABC News,1 month ago,4:03,https://www.youtube.com/watch?v=kkSmm7NdHn0,7.93M,"12,608",713
254,Coronavirus: Last Week Tonight with John Oliver (HBO),11M views,LastWeekTonight,1 week ago,20:10,https://www.youtube.com/watch?v=c09m5f7Gnic,7.69M,"266,366","10,501"
255,Coronavirus: Is This How We Die? | The Daily Show,4.4M views,The Daily Show with Trevor Noah,2 weeks ago,8:48,https://www.youtube.com/watch?v=uEmUJcHysds,6.61M,"84,215","4,220"
256,"At least 234 people have been diagnosed with coronavirus in US, according to CDC | ABC News",775K views,ABC News,1 week ago,4:21,https://www.youtube.com/watch?v=jK7NJEvw7Wc,7.93M,"5,548",576
257,Joseph Prince Prophesied The Coronavirus In 2018,901K views,Joseph Prince,1 week ago,9:59,https://www.youtube.com/watch?v=ZxILcSMO7Uc,526K,"24,241","1,093"
258,La OMS declaró que el CORONAVIRUS es una PANDEMIA ¿QUÉ SIGNIFICA? #LosConsejosDelDoc,372K views,Telefe Noticias,3 days ago,4:15,https://www.youtube.com/watch?v=RIjhIRUun8o,677K,"6,998",286
259,Doctor shares CDC's latest coronavirus warnings,547K views,CBS This Morning,1 week ago,4:40,https://www.youtube.com/watch?v=0WeSAuoYsOQ,1.24M,"5,814",481
260,Scientist Speaks Out About Coronavirus Origin: Exclusive | NBC Nightly News,692K views,NBC News,2 weeks ago,2:44,https://www.youtube.com/watch?v=9g47wD55Nl8,2.02M,"5,728",630
261,President Trump to deliver Oval Office address on coronavirus response,76K views,11Alive,Streamed 3 days ago,2:20:34,https://www.youtube.com/watch?v=mJ_TmtVU5Pg,200K,428,100
262,Coronavirus: How the deadly epidemic sparked a global emergency | Four Corners,8M views,ABC News In-depth,2 weeks ago,45:52,https://www.youtube.com/watch?v=ycrqXJYf1SU,204K,"53,557","4,896"
263,First Brit to Contract Coronavirus Reveals His Experience | This Morning,409K views,This Morning,1 week ago,9:44,https://www.youtube.com/watch?v=QAPKveL6x2E,1.67M,"3,386",279
264,Coronavirus: Experto asegura que la crisis sanitaria empeorará y se debe esperar lo peor | Telemundo,1.1M views,Al Rojo Vivo,2 days ago,4:40,https://www.youtube.com/watch?v=OvdFWZmaUWo,2.62M,"14,447","1,252"
265,Coronavirus - It’s Deadlier Than You Thought,290K views,AwakenWithJP,3 days ago,4:59,https://www.youtube.com/watch?v=XPpzHYKpndk,926K,"17,935",777
266,Coronavirus: New global outbreaks emerge - BBC News,1.9M views,BBC News,2 weeks ago,11:37,https://www.youtube.com/watch?v=HL3TpRQ-oa4,6.6M,"17,954","1,609"
267,Coronavirus: El virus cuenta con 3 fases y produce daños en todos los órganos | Telemundo,1.4M views,Al Rojo Vivo,4 days ago,8:53,https://www.youtube.com/watch?v=TxNwYce6WoM,2.62M,"22,027","1,535"
268,Worried about the coronavirus? See this patient's advice,783K views,CNN,1 week ago,5:08,https://www.youtube.com/watch?v=_O0IbLsZ3wA,8.77M,"5,539",958
269,Así avanza el coronavirus en América,221K views,DW Español,3 days ago,2:18,https://www.youtube.com/watch?v=iadIKqlLuqE,683K,"2,928",125
270,Coronavirus (COVID-19) - Should you take Vitamin D and Vitamin C?,324K views,Doctor Mike Hansen,5 days ago,12:41,https://www.youtube.com/watch?v=UAHhhweamIU,69.6K,"12,861",470
271,Chinese scientists says COVID-19/coronavirus could have originated from government ...,3.6M views,ARIRANG NEWS,3 weeks ago,2:01,https://www.youtube.com/watch?v=ZC0gww2yznI,279K,"13,487","1,502"
272,Coronavirus en Latinoamérica y España | Qué acciones tomar,504K views,Platzi,1 week ago,26:08,https://www.youtube.com/watch?v=Ww7wQBE5j60,660K,"14,196","1,317"
273,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2.8M views,BBC News Mundo,3 days ago,4:28,https://www.youtube.com/watch?v=TBuHqj-S9F4,978K,"106,701","5,058"
274,Coronavirus now spreading faster outside of China - amid pandemic fears,746K views,Channel 4 News,2 weeks ago,17:03,https://www.youtube.com/watch?v=04oPyYIj8is,1.17M,"5,022",722
275,¿Cuáles son los síntomas y efectos del coronavirus?,1.2M views,EL TIEMPO,1 week ago,6:09,https://www.youtube.com/watch?v=qTxtJr5gqAE,468K,"11,142",903
276,Coronavirus Cold Open - SNL,7.3M views,Saturday Night Live,1 week ago,8:34,https://www.youtube.com/watch?v=H4qvO0StKto,9.93M,"82,850","6,726"
277,Coronavirus: Italy to close all schools as deaths rise - BBC News,1.2M views,BBC News,1 week ago,12:13,https://www.youtube.com/watch?v=PGjeMDpIf8M,6.6M,"9,421",708
278,Coronavirus Chaos,1.1M views,penguinz0,1 day ago,3:51,https://www.youtube.com/watch?v=-A3_gfR0gyM,4.59M,"72,524",706
279,Why New Coronavirus (COVID-2019) Could Be Deadlier Pandemic Than SARS,849K views,The Infographics Show,1 month ago,7:59,https://www.youtube.com/watch?v=YF84jzrTPq4,7.47M,"21,097","1,376"
280,ÚLTIMA HORA: OMS declara pandemia mundial por coronavirus,390K views,MILENIO,3 days ago,12:01,https://www.youtube.com/watch?v=N90VwuOc3QY,1.83M,"3,146",342
281,Coronavirus: Todo Italia está en cuarentena y el que lo viole podría pasar 3 meses en prisión,547K views,Al Rojo Vivo,4 days ago,4:23,https://www.youtube.com/watch?v=KZDzjtIYFGA,2.62M,"7,007",276
282,Coronavirus Explained: What happens next? - BBC News,391K views,BBC News,1 week ago,9:59,https://www.youtube.com/watch?v=Mj81jKkQMOg,6.6M,"3,785","1,136"
283,Coronavirus questions answered,1.5M views,CBC News: The National,1 month ago,6:00,https://www.youtube.com/watch?v=QnSbyoXnyRo,667K,"13,308","1,140"
284,Whistleblower shares concerns over US workers' potential exposure to coronavirus,813K views,CNN,2 weeks ago,6:08,https://www.youtube.com/watch?v=c2IPUSwHXGo,8.77M,"6,549","3,969"
285,How the Coronavirus is Affecting Las Vegas (COVID-19),81K views,Tangerine Travels,1 day ago,11:22,https://www.youtube.com/watch?v=P7e-lasyTeo,145K,"3,491",144
286,Coronavirus: Sacan de su casa por la fuerza a dominicana contagiada | Al Rojo Vivo | Telemundo,1M views,Al Rojo Vivo,3 days ago,2:54,https://www.youtube.com/watch?v=RBtUIhOvz-Y,2.62M,"14,278",587
287,El coronavirus chino explicado por un virólogo,3.3M views,UBUinvestiga,1 month ago,15:45,https://www.youtube.com/watch?v=AhJpNEfIFYo,26.4K,"37,147","3,727"
288,What It's Actually Like To Have The Coronavirus (COVID-19),2.4M views,The Infographics Show,3 weeks ago,10:42,https://www.youtube.com/watch?v=BvArUcf-1V4,7.47M,"62,363","14,420"
289,"American teacher documents life in Wuhan, center of coronavirus | USA TODAY",921K views,USA TODAY,1 month ago,3:14,https://www.youtube.com/watch?v=7cLmOibP49o,1.37M,"9,808",957
290,Governor Cuomo Delivers a 2:00 PM Update on Coronavirus in New York State,7K views,NYGovCuomo,2 days ago,20:35,https://www.youtube.com/watch?v=X-8cg9E3bqs,3.82K,,
291,Why The 2019 Novel Coronavirus Is So Hard To Stop,409K views,Science Insider,2 weeks ago,5:52,https://www.youtube.com/watch?v=DiF9K-hh-80,1.23M,"8,374",229
292,Over 100 Coronavirus Cases Confirmed In US; More Deaths In Washington State | TODAY,693K views,TODAY,1 week ago,3:02,https://www.youtube.com/watch?v=YE6alcjmUfs,1.79M,"6,487",724
293,"Dr. Drew and Dr. Oz Rip Media for Coronavirus Panic, Urge Common Sense",267K views,TMZ,5 days ago,3:18,https://www.youtube.com/watch?v=Q0H9jaVIEwM,3.88M,"13,604",464
