,title,view,channel,uploadtime,length,link,subscriber,like,dislike
35,新型コロナウイルスの感染者　国内で新たに2人確認(20/01/28),56K views,ANNnewsCH,1 month ago,0:34,https://www.youtube.com/watch?v=YwFq5bdvodE,976K,279,58
36,新型コロナウイルスの感染者　国内で23人に(20/02/04),33K views,ANNnewsCH,1 month ago,0:58,https://www.youtube.com/watch?v=TNg9Q2M6Iak,976K,85,146
37,3月7日(土)福島県内で初の新型コロナウイルス感染者でいわき市会見,18K views,KFB 5channel,4 days ago,3:16,https://www.youtube.com/watch?v=JpBgkuy1C9w,2.46K,24,52
38,第1回 新型コロナウイルス広島市緊急記者会見,12K views,ここからっ！ＴＳＳ ＣＨＡＮＮＥＬ,5 days ago,50:52,https://www.youtube.com/watch?v=ikUzup3ibJI,5.69K,25,12
39,治療薬ができるといいな…新型コロナウイルス【マスクにゃんニュース】,18K views,ANNnewsCH,1 month ago,2:59,https://www.youtube.com/watch?v=FdW0MaYr8NA,976K,92,24
40,感染者が増える新型コロナウイルス　感染力と具体的な症状は?　岡山市,7.8K views,ksb5ch,1 month ago,2:44,https://www.youtube.com/watch?v=RsaPvoRyLgk,27.1K,,
41,絶滅危惧種「センザンコウ」が媒介か！？新型コロナウイルス【マスクにゃんニュース】,16K views,ANNnewsCH,2 weeks ago,2:57,https://www.youtube.com/watch?v=xk0CmLvptB4,976K,58,96
42,【LIVE】新型コロナウイルス感染拡大　専門家会議 会見,190K views,FNN.jpプライムオンライン,Streamed 2 days ago,53:49,https://www.youtube.com/watch?v=6nMypdClk7A,202K,579,183
43,新型コロナウイルス　フィリピンでも疑い例確認(20/01/21),19K views,ANNnewsCH,1 month ago,0:31,https://www.youtube.com/watch?v=dQF5hPLopSo,976K,81,14
44,きのう帰国の3人　新型コロナウイルス感染確認(20/01/30),32K views,ANNnewsCH,1 month ago,1:09,https://www.youtube.com/watch?v=FX91_8AQaAU,976K,77,74
45,韓国で新型コロナウイルスの感染者が1000人超える(20/02/26),51K views,ANNnewsCH,2 weeks ago,0:18,https://www.youtube.com/watch?v=OyrZ0lce1-k,976K,207,20
46,三宅の目 臨時号「欧米で新型コロナウイルスの感染拡大、円高急伸リスク」2020年3月10日,2.8K views,レオス・キャピタルワークス,1 day ago,12:03,https://www.youtube.com/watch?v=IgXuxHxuvN4,8.45K,,
47,新型コロナウイルス　東京で新たに会社員3人が感染(20/02/24),63K views,ANNnewsCH,2 weeks ago,0:59,https://www.youtube.com/watch?v=7RU6G4b_yZc,976K,250,37
48,新たに東京などで3人感染確認　新型コロナウイルス(20/01/31),59K views,ANNnewsCH,1 month ago,0:51,https://www.youtube.com/watch?v=pQP9O01Q_H8,976K,180,38
49,マスクがなくて何使う！？新型コロナウイルスで・・・【マスクにゃんニュース】,32K views,ANNnewsCH,1 month ago,2:30,https://www.youtube.com/watch?v=cYQaRnrAiJU,976K,107,57
50,トランプ氏 銀行トップと対策協議　新型コロナウイルスで,5K views,テレ東NEWS,9 hours ago,0:36,https://www.youtube.com/watch?v=ZFRIeXCFAUM,299K,82,3
51,新型コロナで高級魚に異変　需要・輸出激減で値崩れ(20/03/09),84K views,ANNnewsCH,2 days ago,3:37,https://www.youtube.com/watch?v=aS0aOS41Z0w,976K,265,39
52,新型コロナウイルス　中国外相　対応を自画自賛(20/02/16),42K views,ANNnewsCH,3 weeks ago,1:08,https://www.youtube.com/watch?v=GIsORIYttSc,976K,115,849
53,「新型コロナウイルス感染症」に関する知事からのメッセージ　（令和2年2月27日更新）,11K views,tokyo,1 week ago,1:57,https://www.youtube.com/watch?v=VTablCZzSHY,57.2K,85,294
54,新型コロナウイルス　兵庫県で4人目の感染者確認,8.3K views,サンテレビ,6 days ago,1:01,https://www.youtube.com/watch?v=KBL32RmfVH4,29.1K,,
55,新型コロナウイルス　厚労省が「相談目安」を発表(20/02/17),20K views,ANNnewsCH,3 weeks ago,0:58,https://www.youtube.com/watch?v=nKxc7CfDpw8,976K,47,151
56,感染リスクより身近に・・・新たな死者、深刻な病状も(20/03/09),327K views,ANNnewsCH,2 days ago,4:39,https://www.youtube.com/watch?v=DqapVEcvD-4,976K,739,110
57,第6回東京都新型コロナウイルス感染症対策会議（令和2年2月14日開催）,24K views,tokyo,3 weeks ago,11:37,https://www.youtube.com/watch?v=opwH1Px60N8,57.2K,38,44
58,新型コロナウイルス　クルーズ船で新たに99人感染(20/02/18),41K views,ANNnewsCH,3 weeks ago,1:15,https://www.youtube.com/watch?v=2gVDoQYvEp8,976K,152,41
59,韓国　新型コロナ感染5000人超　大統領が謝罪(20/03/04),149K views,ANNnewsCH,1 week ago,0:59,https://www.youtube.com/watch?v=mb5y5fDTSvs,976K,754,63
60,新型コロナウイルス　秋田県と山梨県で初の感染確認(20/03/07),47K views,ANNnewsCH,5 days ago,1:16,https://www.youtube.com/watch?v=-aVDcN4Gwo0,976K,168,27
