,title,view,channel,uploadtime,length,link,subscriber,like,dislike
50,U.S. Unprepared For Expected Explosion In Coronavirus Cases | Rachel Maddow | MSNBC,386K views,MSNBC,2 days ago,8:06,https://www.youtube.com/watch?v=xOQt5u1RsCg,2.45M,"5,664",435
51,Mark Cuban on coronavirus: This is much bigger than basketball | NBA on ESPN,407K views,ESPN,2 days ago,6:23,https://www.youtube.com/watch?v=vUB5DST4z-E,6.78M,"5,055",140
52,Coronavirus: Should the UK quarantine like Italy? - BBC,474K views,BBC,2 days ago,7:00,https://www.youtube.com/watch?v=_zlwWDS-DCs,8.17M,"4,132",406
53,Let's talk about Coronavirus,2.4M views,Markiplier,1 day ago,7:10,https://www.youtube.com/watch?v=VwsGzkLu-j0,25.1M,"280,931","4,673"
54,Tom Hanks And Wife Rita Wilson Say They Have Coronavirus | TODAY,153K views,TODAY,1 day ago,2:57,https://www.youtube.com/watch?v=rLuYn0XPkyk,1.78M,"1,535",101
55,Coronavirus Test Shortage Raises Alarm As Washington State Bans Mass Gatherings | NBC Nightly News,352K views,NBC News,2 days ago,14:20,https://www.youtube.com/watch?v=JLZjUz9ZTn0,2.01M,"2,321",178
56,Infectious Disease Expert: Half Of America Is Likely To Catch Coronavirus | The 11th Hour | MSNBC,407K views,MSNBC,2 days ago,3:20,https://www.youtube.com/watch?v=7ajACc7ul4k,2.45M,"2,459",431
57,Mike Breen Announces the NBA Suspended the Season Because of the Coronavirus,143K views,Bleacher Report,2 days ago,0:43,https://www.youtube.com/watch?v=Z9IfFHlTX-k,1.73M,"2,060",49
58,"Coronavirus: Virologist, Doctor and Intensive Care Consultant Discuss Latest | This Morning",197K views,This Morning,1 day ago,14:37,https://www.youtube.com/watch?v=hiXFeFMiAJc,1.66M,"1,521",188
59,Where Does The U.S. Response To Coronavirus Stand? | Morning Joe | MSNBC,501K views,MSNBC,4 days ago,15:44,https://www.youtube.com/watch?v=zzv1Srm9eVo,2.45M,"3,868",300
60,NBA suspends season due to coronavirus | SportsCenter,593K views,ESPN,2 days ago,4:52,https://www.youtube.com/watch?v=zNWBz4GCiUo,6.78M,"6,658",237
61,Coronavirus: Out of Control? | To the point,69K views,DW News,1 day ago,26:06,https://www.youtube.com/watch?v=CGgEz4t1BjY,1.07M,948,157
62,Coronavirus will not be the last global pandemic,205K views,Fox News,1 day ago,5:57,https://www.youtube.com/watch?v=gsp691RCGRU,4.48M,"7,118",644
63,Coronavirus: WHO accuses governments of 'alarming levels of inaction' | DW News,126K views,DW News,2 days ago,15:42,https://www.youtube.com/watch?v=cdwjSleZmq4,1.07M,"1,336",175
64,Coronavirus Enters Devastating New Phase | Morning Joe | MSNBC,752K views,MSNBC,2 days ago,4:42,https://www.youtube.com/watch?v=vzOLgfU9ypQ,2.45M,"4,979","1,728"
65,Trump: Coronavirus is a world problem and we need separation,387K views,Fox News,1 day ago,25:34,https://www.youtube.com/watch?v=O8qC6YLsg7g,4.48M,"7,198",425
66,The 5 Stages of Coronavirus,1.9M views,Jimmy Kimmel Live,2 days ago,11:37,https://www.youtube.com/watch?v=mD97kJVCOXM,16.4M,"30,300","1,817"
67,Vice President Mike Pence: There Will Be ‘Thousands More Cases’ Of Coronavirus In US | TODAY,134K views,TODAY,1 day ago,9:05,https://www.youtube.com/watch?v=Zk4L0kXL0tE,1.78M,956,314
68,Italy on lockdown over coronavirus l ABC News,460K views,ABC News,2 days ago,6:19,https://www.youtube.com/watch?v=l5twUq9iPSE,7.92M,"2,803",224
69,Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU,3M views,TEDx Talks,2 days ago,16:46,https://www.youtube.com/watch?v=Fqw-9yMV0sI,23.5M,"92,032","5,820"
70,"U.S. federal response to coronavirus a 'fiasco,' says global health expert",50K views,PBS NewsHour,1 day ago,6:31,https://www.youtube.com/watch?v=rAtgETr4ZMg,1.68M,934,79
71,5 things you should know about coronavirus,50K views,Los Angeles Times,1 day ago,2:50,https://www.youtube.com/watch?v=6EeLCHIY0Io,276K,447,76
72,Meanwhile... France Claims Cocaine Will Not Protect You From The Coronavirus,1.4M views,The Late Show with Stephen Colbert,2 days ago,5:29,https://www.youtube.com/watch?v=wE442HjJGRo,7.26M,"23,738","1,403"
73,Porter Presses CDC Director To Confirm Coronavirus Testing Will Be Free | NBC News,197K views,NBC News,1 day ago,3:04,https://www.youtube.com/watch?v=mKvCAR0Akro,2.01M,"3,968",126
74,Adam Schiff On Trump's Response To Coronavirus: 'Incompetence Kills' | The Last Word | MSNBC,416K views,MSNBC,2 days ago,1:01,https://www.youtube.com/watch?v=fMlbywEMj3U,2.45M,"3,016","8,267"
75,Watch again: Boris Johnson makes coronavirus announcement after COBRA meeting,487K views,The Telegraph,Streamed 1 day ago,45:51,https://www.youtube.com/watch?v=A0chs7bVQ8Y,941K,"3,474","2,004"
76,What China's Pollution Says About Coronavirus and the Economy | WSJ,385K views,Wall Street Journal,2 days ago,4:31,https://www.youtube.com/watch?v=cHSftdHskxs,2.03M,"6,422",269
77,Coronavirus now pandemic as UK death toll rises | ITV News,109K views,ITV News,2 days ago,2:32,https://www.youtube.com/watch?v=TeKPWC49VCk,440K,913,101
78,W.H.O declares coronavirus 'pandemic' - as UK sees highest daily rise in cases,812K views,Channel 4 News,2 days ago,13:55,https://www.youtube.com/watch?v=vFaC8hKovlQ,1.16M,"6,216",737
79,Novel Coronavirus explained l ABC News,431K views,ABC News,3 days ago,2:46,https://www.youtube.com/watch?v=CXOsVXybVJY,7.92M,"2,782",347
80,"New report shows how long coronavirus can remain in air, on surfaces",372K views,Fox News,1 day ago,4:19,https://www.youtube.com/watch?v=TatxRmKgFUQ,4.48M,"5,771",265
81,Coronavirus Misinformation & Toilet Paper Panic | The Daily Show,2.3M views,The Daily Show with Trevor Noah,2 days ago,6:12,https://www.youtube.com/watch?v=Ls0ZormAOhU,6.6M,"52,292","1,148"
82,"Gottlieb, AEI's Michael Strain: Congress should support cities amid coronavirus outbreak",28K views,CNBC Television,1 day ago,13:14,https://www.youtube.com/watch?v=wmrCAOkhS24,446K,218,11
83,Coronavirus: Italy in lockdown - BBC News,1M views,BBC News,3 days ago,18:20,https://www.youtube.com/watch?v=_69sOxWU0jo,6.59M,"6,744",483
84,Coronavirus | Before It Was Famous,90K views,Before They Were Famous,1 day ago,10:05,https://www.youtube.com/watch?v=y-IjU8E6RTo,3.21M,"4,658",228
85,Coronavirus: Virus cases rise rapidly in Europe and US - BBC News,1.2M views,BBC News,3 days ago,8:30,https://www.youtube.com/watch?v=DoHOYCbmJoE,6.59M,"8,548",738
86,"Tom Hanks, Rita Wilson test positive for coronavirus",431K views,Fox News,2 days ago,3:07,https://www.youtube.com/watch?v=XKQhhpc1VFQ,4.48M,"5,447",368
87,Chris Hayes On How The U.S. Is On Italy's Coronavirus Trajectory | All In | MSNBC,311K views,MSNBC,2 days ago,6:34,https://www.youtube.com/watch?v=_-VxuZmEhV0,2.45M,"4,534",250
88,"Coronavirus Impacts Tom Hanks, the NBA and Monkeys in Thailand | The Daily Show",1.5M views,The Daily Show with Trevor Noah,23 hours ago,6:24,https://www.youtube.com/watch?v=4IlwdyacDZg,6.6M,"34,058",932
89,What Is Coronavirus (COVID-19)?,552K views,Johns Hopkins Medicine,3 weeks ago,4:31,https://www.youtube.com/watch?v=sHP0UIdZyI4,156K,"3,715",363
90,Can the coronavirus pandemic be stopped? | Inside Story,43K views,Al Jazeera English,1 day ago,24:26,https://www.youtube.com/watch?v=j1YS09aIxGU,4.72M,392,28
91,Iran Played Down the Coronavirus. Then Its Officials Got Sick | NYT News,487K views,The New York Times,3 days ago,4:07,https://www.youtube.com/watch?v=lm2UFynetJw,2.55M,"6,337",351
92,Boris Johnson outlines coronavirus emergency Cobra meeting response as UK cases keep rising - LIVE,255K views,The Sun,Streamed 1 day ago,1:16:20,https://www.youtube.com/watch?v=AXAON7JgyT0,680K,"1,934",999
93,Major lockdown in Italy from coronavirus,312K views,ABC News,5 days ago,2:00,https://www.youtube.com/watch?v=TlP6Tlj04T4,7.92M,"2,118",229
94,National Guard Deployed To Help Contain Coronavirus In NYC Suburb | TODAY,282K views,TODAY,2 days ago,10:01,https://www.youtube.com/watch?v=XjYOAt4PX-w,1.78M,"1,626",182
95,"Sen. Bernie Sanders on the Trump Administration's Coronavirus Missteps, Greed, Grandkids",228K views,The Tonight Show Starring Jimmy Fallon,2 days ago,5:25,https://www.youtube.com/watch?v=y2P5QbaJt_g,24.2M,"9,730",596
96,Novel coronavirus (2019-nCoV),2.6M views,World Health Organization (WHO),1 month ago,4:49,https://www.youtube.com/watch?v=mOV1aBVYKGA,204K,"12,444",671
97,"COVID-19 (Coronavirus Disease 19) - causes, symptoms, diagnosis, treatment, pathology",1.2M views,Osmosis,4 weeks ago,12:21,https://www.youtube.com/watch?v=eup3_i_5uaw,1.42M,"20,857",631
98,Coronavirus outbreak: Countries react after COVID-19 declared a global pandemic,157K views,Global News,2 days ago,8:02,https://www.youtube.com/watch?v=fGuUh-BmnvI,1.24M,984,84
99,Coronavirus Explained: What does pandemic declaration mean for the world?,163K views,Channel 4 News,2 days ago,6:44,https://www.youtube.com/watch?v=XJV3X8zM1bU,1.16M,"1,701",152
100,Corona Virus के बारे में जनता की जानकारी | Q&A | Coronavirus Disease | COVID 19 | Precautions | WHO,172K views,The Lallantop,1 week ago,4:37,https://www.youtube.com/watch?v=DoMTUTuDtGE,12M,"1,757",295
101,Coronavirus: Busting The Myths | This Morning,173K views,This Morning,3 days ago,7:23,https://www.youtube.com/watch?v=VRlO-LwKJVA,1.66M,"1,932",176
102,Daily Life Is Changing For Millions Of Americans As Coronavirus Crisis Grows,2.7M views,The Late Show with Stephen Colbert,2 days ago,11:40,https://www.youtube.com/watch?v=lk0sQEhrY5U,7.26M,"38,333","1,292"
103,Coronavirus: Deaths jump above 600 in Italy - as country struggles with lockdown,305K views,Channel 4 News,3 days ago,8:24,https://www.youtube.com/watch?v=bOkkp8UPIYg,1.16M,"2,957",140
104,"Trump's coronavirus news conference, in 3 minutes",537K views,Washington Post,13 hours ago,3:14,https://www.youtube.com/watch?v=StLcOSSXDQw,1M,"3,116",936
105,"Coronavirus around the world: March 11, 2020",70K views,Global News,2 days ago,4:10,https://www.youtube.com/watch?v=5XcC62KBC9c,1.24M,422,33
106,CORONAVIRUS PANDEMIC EXPLAINED - CORONA OUTBREAK 2020,617K views,MEDSimplified,1 week ago,10:07,https://www.youtube.com/watch?v=sWjYs7aILZ8,273K,"8,958",537
107,Italy on nationwide lockdown as coronavirus cases surge,314K views,CBS News,3 days ago,6:05,https://www.youtube.com/watch?v=0Urov6W7h00,2.4M,"1,862",284
108,Experts Hope Herd Immunity ‘Flattens’ The Coronavirus Curve | NBC News NOW,221K views,NBC News,2 days ago,15:15,https://www.youtube.com/watch?v=f2aDEPZbLEI,2.01M,"1,556",186
109,"Coronavirus Epidemic Update 34: US Cases Surge, Chloroquine & Zinc Treatment Combo, Italy Lockdown",675K views,MedCram - Medical Lectures Explained CLEARLY,3 days ago,17:29,https://www.youtube.com/watch?v=U7F1cnWup9M,597K,"14,019",282
110,"Coronavirus Is 10 Times More Lethal Than Seasonal Flu, Fauci Says",72K views,Bloomberg Markets and Finance,2 days ago,1:58,https://www.youtube.com/watch?v=2DekzGCJhJw,564K,857,56
111,Coronavirus Spread Threatens To Overwhelm US Hospital Capacity | Rachel Maddow | MSNBC,152K views,MSNBC,2 days ago,4:28,https://www.youtube.com/watch?v=KCOMwE92kHQ,2.45M,"1,565",89
112,Coronavirus: China combats ever-strengthening disease,2.8M views,The Telegraph,1 month ago,1:44,https://www.youtube.com/watch?v=P6t3SxhvRuE,941K,"10,367",925
113,Coronavirus outbreak: U.S. task force update on COVID-19 outbreak | FULL,151K views,Global News,Streamed 3 days ago,43:24,https://www.youtube.com/watch?v=9k55xdwKJTw,1.24M,977,315
114,Coronavirus in Hindi | Coronavirus Latest Update | Coronavirus Symptoms in Humans | Corona-Virus,834K views,Magnet Brains,2 weeks ago,16:31,https://www.youtube.com/watch?v=ECXJoqSvIys,143K,"17,048","1,062"
115,The Coronavirus Is Now Officially A Global Pandemic | The Daily Show With Trevor Noah,341K views,Comedy Central UK,1 day ago,4:38,https://www.youtube.com/watch?v=pNtvTn5E6QU,1.68M,"6,472",415
116,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) & Treatment,2.4M views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,11:05,https://www.youtube.com/watch?v=okg7uq_HrhQ,597K,"39,598","1,207"
117,NBA Suspends Rest Of Season After Player Tests Positive For Coronavirus | Rachel Maddow | MSNBC,34K views,MSNBC,2 days ago,1:31,https://www.youtube.com/watch?v=G8_8J8Fzd0Y,2.45M,336,19
118,"Trump, Dems Reach Coronavirus Relief Deal As National Emergency Is Declared | The 11th Hour | MSNBC",496K views,MSNBC,6 hours ago,9:47,https://www.youtube.com/watch?v=XvvPJzcqCVc,2.45M,"4,739","1,439"
119,CNN polled Americans about coronavirus. Here's what they said,514K views,CNN,4 days ago,3:27,https://www.youtube.com/watch?v=4Vsjtvm4cyA,8.76M,"4,156",922
120,CDC director testifies on delay of coronavirus test kits as concerns grow | Nightline,129K views,ABC News,3 days ago,8:25,https://www.youtube.com/watch?v=yGEaYaUg1T8,7.92M,"1,090",206
121,Coronavirus: what we know so far about the outbreak spreading in China and abroad,2.8M views,South China Morning Post,1 month ago,5:27,https://www.youtube.com/watch?v=Zru5REL9ANg,938K,"16,714","1,307"
122,Everyone's a Coronavirus Expert,3.2M views,Jimmy Kimmel Live,3 days ago,8:47,https://www.youtube.com/watch?v=1LfQlYESTHg,16.4M,"60,192","5,259"
123,Coronavirus: 21 People On Grand Princess Test Positive For COVID-19 | TODAY,645K views,TODAY,6 days ago,10:45,https://www.youtube.com/watch?v=fbNhGf8_h-s,1.78M,"4,302",751
124,Fast moving developments in the coronavirus outbreak,727K views,ABC News,5 days ago,4:45,https://www.youtube.com/watch?v=ya3Pqasvyno,7.92M,"6,185",973
125,Rudy Gobert mocked Coronavirus by touching all the mics,873K views,MLG Highlights,2 days ago,0:27,https://www.youtube.com/watch?v=lYC6oQIAzbI,447K,"3,269",722
126,Coronavirus: Italy extends strict measures to whole country – BBC News,1.7M views,BBC News,4 days ago,17:15,https://www.youtube.com/watch?v=Z2mw6aglRuM,6.59M,"11,949","1,125"
127,Trump shows support for coronavirus response spending bill,869K views,Fox Business,9 hours ago,0:46,https://www.youtube.com/watch?v=qNRySZ9ur1s,894K,"7,514","2,306"
128,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,4.3M views,Global News,1 month ago,3:44,https://www.youtube.com/watch?v=NytLE5ECa8M,1.24M,"29,357","1,981"
129,Trump Has Yet To Declare A National Emergency Over Coronavirus | The 11th Hour | MSNBC,242K views,MSNBC,2 days ago,1:20,https://www.youtube.com/watch?v=SYMsjvPRu1g,2.45M,969,"2,130"
130,Coronavirus explained,326K views,CNET,2 weeks ago,6:03,https://www.youtube.com/watch?v=hZDX08RcPmg,2.54M,"3,960",385
131,Ted Cruz will self-quarantine after interacting with individual with coronavirus at CPAC,1.1M views,CNN,5 days ago,6:32,https://www.youtube.com/watch?v=PbvVGko2LmI,8.76M,"8,998","1,979"
132,"Coronavirus Concerns Empty Planes, Leaving Airline Industry Reeling | TODAY",662K views,TODAY,2 days ago,3:55,https://www.youtube.com/watch?v=0xqGmEhEyW8,1.78M,"3,544",215
133,Coronavirus survivor reveals what it's like to have Covid-19,4M views,Channel 4 News,3 days ago,8:11,https://www.youtube.com/watch?v=G9oqvJ3iXGI,1.16M,"50,724","3,048"
134,Boosting Your Immune System Against Coronavirus | NBC News NOW,202K views,NBC News,2 days ago,14:16,https://www.youtube.com/watch?v=HSVqpWkoK30,2.01M,"1,723",144
135,"Coronavirus ‘highly sensitive’ to warmer temperatures, Chinese study says",470K views,South China Morning Post,4 days ago,3:45,https://www.youtube.com/watch?v=GmrVSeoDnc4,938K,"4,818",254
136,Coronavirus: Northern Italy quarantines 16 million people - BBC News,1.5M views,BBC News,6 days ago,6:14,https://www.youtube.com/watch?v=Lex_mt9o64o,6.59M,"12,979",797
137,"Coronavirus ‘worse than a bomb’ on Italy, says doctor coordinating response",1.7M views,Channel 4 News,3 days ago,10:54,https://www.youtube.com/watch?v=9mrPHO-nkVE,1.16M,"24,143",948
138,Coronavirus: Economic fallout intensifies with crashing oil prices | DW News,214K views,DW News,5 days ago,15:00,https://www.youtube.com/watch?v=UsrKbS78o8c,1.07M,"1,895",113
139,Coronavirus: Italy puts millions under quarantine | DW News,583K views,DW News,5 days ago,9:31,https://www.youtube.com/watch?v=ii84tOLbrN4,1.07M,"4,574",343
140,Coronavirus lockdown in Italy as 16 million people quarantined,557K views,Channel 4 News,5 days ago,7:35,https://www.youtube.com/watch?v=jQsKe2n3bk4,1.16M,"3,762",292
141,Unprecedented restrictions in Italy over coronavirus outbreak,272K views,CNN,4 days ago,8:18,https://www.youtube.com/watch?v=v_vDjR5zBDk,8.76M,"1,978",302
142,BREAKING NEWS: NBA Season Suspended Due To Coronavirus | Rudy Gobert Tests Positive,72K views,Chat Sports,Streamed 2 days ago,16:48,https://www.youtube.com/watch?v=PzgxLybXjpE,161K,504,38
143,Coronavirus crisis in US as more cases are reported l ABC News,665K views,ABC News,1 week ago,4:11,https://www.youtube.com/watch?v=Qow1al_afYQ,7.92M,"5,121",741
144,What happens to your body when you get coronavirus,1.5M views,The Telegraph,1 week ago,2:06,https://www.youtube.com/watch?v=2bI5pQGXl2o,941K,"15,199",825
145,Coronavirus fear and plunging oil price send stock markets reeling,218K views,ABC News,4 days ago,6:19,https://www.youtube.com/watch?v=NHH-T12Xt-c,7.92M,"1,968",358
146,How to stop the spread of coronavirus,423K views,Guardian News,1 week ago,4:31,https://www.youtube.com/watch?v=3jpXAMwRSu4,854K,"1,924",136
147,New York reels with largest coronavirus outbreak in US | WNT,420K views,ABC News,4 days ago,3:57,https://www.youtube.com/watch?v=7JedXOgOPC8,7.92M,"2,876",278
148,State of Emergency in New York with at least 76 coronavirus cases,479K views,ABC News,6 days ago,2:52,https://www.youtube.com/watch?v=b7aX6-NkWaM,7.92M,"3,493",592
