,title,view,channel,uploadtime,length,link,subscriber,like,dislike
116,State Of Emergency In Los Angeles County Over Coronavirus Outbreak | NBC Nightly News,2.1M views,NBC News,5 days ago,8:35,https://www.youtube.com/watch?v=FYpl_5cWWfU,1.96M,"15,585","2,042"
117,"Is the coronavirus outbreak in Wuhan, China under control? | ITV News",221K views,ITV News,5 days ago,2:14,https://www.youtube.com/watch?v=TY4El-CEHQs,433K,"1,072",200
118,Chris Hayes On Trump’s Failing Response To Coronavirus | All In | MSNBC,371K views,MSNBC,5 days ago,4:58,https://www.youtube.com/watch?v=hWc2A-BwKnM,2.42M,"8,868",437
119,"Coronavirus COVID-19 Symptoms, Causes, Prevention Nursing Review",205K views,RegisteredNurseRN,1 week ago,12:22,https://www.youtube.com/watch?v=ALRLihS19kQ,850K,,
120,Coronavirus in China: The fight against the outbreak,2M views,CBC News: The National,1 month ago,2:52,https://www.youtube.com/watch?v=V0qxJzv3ssc,660K,"7,087",726
121,क्या Chicken खाने से हो सकता है कोरोना वायरस? | Coronavirus China in Hindi | Coronavirus India News,1.1M views,Adda247,Streamed 3 weeks ago,13:52,https://www.youtube.com/watch?v=mjkjP51tznk,3.54M,"18,121","2,037"
122,Coronavirus: Death toll rises as virus spreads to every Chinese region - BBC News,3.6M views,BBC News,1 month ago,10:12,https://www.youtube.com/watch?v=6vHEJL-RVMk,6.53M,"28,047","1,961"
123,What Washington’s response to coronavirus tells us,157K views,CNN,4 days ago,6:08,https://www.youtube.com/watch?v=rljfwYO5zZg,8.71M,"1,401",841
124,Coronavirus: Italy to close all schools as deaths rise - BBC News,1.1M views,BBC News,5 days ago,12:13,https://www.youtube.com/watch?v=PGjeMDpIf8M,6.53M,"9,319",694
125,Spike in coronavirus cases and fatalities around the world,828K views,ABC News,1 week ago,3:46,https://www.youtube.com/watch?v=eVmQDR4vKRM,7.86M,"7,903",888
126,What happens to your body when you get coronavirus,1.1M views,The Telegraph,5 days ago,2:06,https://www.youtube.com/watch?v=2bI5pQGXl2o,927K,"11,282",649
127,"‘Please take my daughter’, pleads mother of cancer patient at coronavirus blockade in China",1.2M views,South China Morning Post,1 month ago,3:02,https://www.youtube.com/watch?v=hP6ycqZmYc4,920K,"14,018",544
128,Trump Doubts Coronavirus Science,1M views,Jimmy Kimmel Live,4 days ago,7:42,https://www.youtube.com/watch?v=IiUCja0a8kc,16.3M,"16,468","1,035"
129,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) & Treatment,2.1M views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,11:05,https://www.youtube.com/watch?v=okg7uq_HrhQ,572K,"35,980","1,074"
130,"Coronavirus: Can China contain outbreak that has infected 2,700 people?",1.4M views,Channel 4 News,1 month ago,11:08,https://www.youtube.com/watch?v=2rUyz8MXorU,1.13M,"9,873",698
131,Última hora El Tiempo: se confirma primer caso de coronavirus en Colombia,596K views,EL TIEMPO,Streamed 3 days ago,1:59:36,https://www.youtube.com/watch?v=E3mZZ-tr9AM,455K,"1,327",167
132,Coronavirus may have originated from Wuhan market,2.2M views,CBS News,1 month ago,6:58,https://www.youtube.com/watch?v=-JFC81JEoIw,2.39M,"8,793","1,346"
133,Coronavirus and warm weather: Explaining the potential impact of seasonality,96K views,Washington Post,6 days ago,3:21,https://www.youtube.com/watch?v=bLr09SVhqsQ,992K,715,114
134,"Coronavirus deaths in Italy at 79, China cases slow",230K views,Al Jazeera English,6 days ago,2:14,https://www.youtube.com/watch?v=XJU-4kQr_6o,4.69M,"1,097",92
135,The potential problems with stockpiling for coronavirus outbreak,64K views,CBC News: The National,5 days ago,1:58,https://www.youtube.com/watch?v=CiIwOo0nXAQ,660K,443,164
136,Sadhguru on Coronavirus Outbreak in China,2.1M views,Sadhguru,4 weeks ago,8:25,https://www.youtube.com/watch?v=mP-mCfo4-f8,4.43M,"48,335","2,840"
137,What is the coronavirus?,8.1M views,Guardian News,1 month ago,3:41,https://www.youtube.com/watch?v=aerq4byr7ps,842K,"168,391","3,958"
138,Coronavirus updates for Friday March 6 - noon,34K views,KING 5,3 days ago,6:48,https://www.youtube.com/watch?v=T-9vqfzYWE4,80K,221,16
139,Coronavirus Q&A: Expert answers your questions on Covid-19,245K views,Channel 4 News,5 days ago,24:04:00,https://www.youtube.com/watch?v=9plB00gdlkk,1.13M,"2,196",290
140,Coronavirus: Das wissen wir über Covid-19 | Quarks Extra,219K views,Quarks,2 days ago,17:21,https://www.youtube.com/watch?v=WReBrwIllao,350K,"4,835",316
141,Coronavirus: Is Britain Ready? | Documentary,994K views,Channel 4 News,3 weeks ago,24:54:00,https://www.youtube.com/watch?v=ZBOwFBu05c8,1.13M,"6,999",746
142,Trump says he will not stop campaign rallies over coronavirus,155K views,CBS This Morning,2 days ago,2:55,https://www.youtube.com/watch?v=t1PzqP-oolc,1.23M,"1,080",501
143,China Is Censoring Coronavirus Stories. These Citizens Are Fighting Back. | NYT News,1.2M views,The New York Times,2 weeks ago,4:09,https://www.youtube.com/watch?v=m5fsidSOJMw,2.54M,"23,722","1,300"
144,"Coronavirus outbreak: President Donald Trump confirms 1st death in U.S., talks virus response",641K views,Global News,Streamed 1 week ago,52:20:00,https://www.youtube.com/watch?v=Cn9AZKmuMZI,1.21M,"5,792","2,135"
145,CDC warns coronavirus outbreak will worsen,710K views,ABC News,1 week ago,4:25,https://www.youtube.com/watch?v=byU_N9iHBFY,7.86M,"6,563",466
146,Get the facts on coronavirus,2.7M views,CBC News,1 month ago,5:10,https://www.youtube.com/watch?v=kIL5m5XznNY,1.85M,"36,684","1,521"
147,Coronavirus explained,271K views,CNET,1 week ago,6:03,https://www.youtube.com/watch?v=hZDX08RcPmg,2.54M,"3,435",353
148,"China Says Coronavirus Cases Rise to 70,548, Deaths Hit 1,770",1M views,Bloomberg Markets and Finance,3 weeks ago,6:44,https://www.youtube.com/watch?v=yWhYloc7164,557K,"4,415",694
149,Coronavirus: First children infected in Italy - BBC News,998K views,BBC News,1 week ago,7:50,https://www.youtube.com/watch?v=i0ShJruunDE,6.53M,"7,836",534
150,"Coronavirus: World must prepare for pandemic, says WHO - BBC News",1.9M views,BBC News,2 weeks ago,13:34,https://www.youtube.com/watch?v=UcxHL8LHI_A,6.53M,"17,979","1,528"
151,Coronavirus to infect 70% of humanity and become new seasonal disease: Expert,414K views,ARIRANG NEWS,1 week ago,2:24,https://www.youtube.com/watch?v=cHv0-oyowrk,276K,"3,129",335
152,Nurses battle against coronavirus outbreak in China,1.1M views,South China Morning Post,1 month ago,2:07,https://www.youtube.com/watch?v=IvC3e5a1wzo,920K,"6,427",374
