,title,view,channel,uploadtime,length,link,subscriber,like,dislike
152,"We speak to a resident inside Wuhan, the epicentre of the coronavirus outbreak",916K views,South China Morning Post,1 month ago,2:50,https://www.youtube.com/watch?v=F5zX4EX1KCY,923K,"4,779",306
153,Trump Doubts Coronavirus Science,1M views,Jimmy Kimmel Live,4 days ago,7:42,https://www.youtube.com/watch?v=IiUCja0a8kc,16.3M,"16,672","1,051"
154,Coronavirus cruise ship quarantined off California coast,202K views,CBS This Morning,5 days ago,3:07,https://www.youtube.com/watch?v=Oi__oRijPnM,1.23M,"1,537",181
155,World battles coronavirus outbreak - BBC News,896K views,BBC News,2 weeks ago,9:31,https://www.youtube.com/watch?v=6w-prtDjm8s,6.54M,"6,564",459
156,What is the coronavirus?,8.2M views,Guardian News,1 month ago,3:41,https://www.youtube.com/watch?v=aerq4byr7ps,843K,"168,718","3,981"
157,Sadhguru on Coronavirus Outbreak in China,2.1M views,Sadhguru,1 month ago,8:25,https://www.youtube.com/watch?v=mP-mCfo4-f8,4.44M,"49,611","2,924"
158,Coronavirus and warm weather: Explaining the potential impact of seasonality,103K views,Washington Post,1 week ago,3:21,https://www.youtube.com/watch?v=bLr09SVhqsQ,993K,805,117
159,Coronavirus: Is Britain Ready? | Documentary,999K views,Channel 4 News,3 weeks ago,24:54,https://www.youtube.com/watch?v=ZBOwFBu05c8,1.14M,"7,031",749
160,Coronavirus: First children infected in Italy - BBC News,1M views,BBC News,1 week ago,7:50,https://www.youtube.com/watch?v=i0ShJruunDE,6.54M,"7,854",536
161,"Coronavirus: World must prepare for pandemic, says WHO - BBC News",1.9M views,BBC News,2 weeks ago,13:34,https://www.youtube.com/watch?v=UcxHL8LHI_A,6.54M,"17,986","1,530"
162,CDC warns coronavirus outbreak will worsen,710K views,ABC News,2 weeks ago,4:25,https://www.youtube.com/watch?v=byU_N9iHBFY,7.87M,"6,571",466
163,Our Doctors Answer Your Coronavirus Questions | This Morning,117K views,This Morning,4 days ago,10:46,https://www.youtube.com/watch?v=4-Ce9Q1CtGE,1.66M,"1,196",109
164,Coronavirus to infect 70% of humanity and become new seasonal disease: Expert,422K views,ARIRANG NEWS,1 week ago,2:24,https://www.youtube.com/watch?v=cHv0-oyowrk,276K,"3,166",347
165,"ABC News Prime: Coronavirus global spread, White House response, Women's History Month",95K views,ABC News,Streamed 4 days ago,1:00:46,https://www.youtube.com/watch?v=Kh1_rS8Dodw,7.87M,998,153
166,Get the facts on coronavirus,2.7M views,CBC News,1 month ago,5:10,https://www.youtube.com/watch?v=kIL5m5XznNY,1.85M,"36,858","1,524"
167,How coronavirus (Covid-19) spread day by day,550K views,Channel 4 News,3 weeks ago,11:47,https://www.youtube.com/watch?v=Zl0V-OhZYk4,1.14M,"4,861",729
168,Coronavirus on every continent except Antarctica | DW News,352K views,DW News,1 week ago,8:08,https://www.youtube.com/watch?v=8mWxH6Bu52I,1.06M,"3,782",286
169,"Coronavirus: the symptoms, the risks and how to avoid being infected",355K views,Channel 4 News,2 weeks ago,8:10,https://www.youtube.com/watch?v=YU5yJI9cWD0,1.14M,"2,653",930
170,Coronavirus: Iran and South Korea deploy military | DW News,661K views,DW News,1 week ago,5:22,https://www.youtube.com/watch?v=qCteAaPABMM,1.06M,"5,843",294
171,"Coronavirus: Italy infections jump 50 per cent in 24 hours - as global death toll pass 3,000",796K views,Channel 4 News,1 week ago,23:44,https://www.youtube.com/watch?v=jR7XCdSmtf4,1.14M,"5,424",580
172,Coronavirus whistleblower doctor is online hero in China,2M views,CNN,1 month ago,2:57,https://www.youtube.com/watch?v=eEUqCxP5Lvc,8.72M,"23,935","1,001"
173,Italy hit hard by coronavirus outbreak,276K views,CBS News,2 weeks ago,4:31,https://www.youtube.com/watch?v=qga88FlhUQY,2.39M,"1,677",132
174,Coronavirus Fact Vs. Fiction: Leading Virologist On What Americans Should Know | NBC Nightly News,78K views,NBC News,4 days ago,3:37,https://www.youtube.com/watch?v=rkUAvqCtosU,1.96M,612,38
175,Coronavirus Shopping List: What You May Need To Have On Hand | TODAY,660K views,TODAY,5 days ago,7:46,https://www.youtube.com/watch?v=q-rVcaFSfSA,1.77M,"7,571",682
176,"Coronavirus outbreak: President Donald Trump confirms 1st death in U.S., talks virus response",641K views,Global News,Streamed 1 week ago,52:20,https://www.youtube.com/watch?v=Cn9AZKmuMZI,1.21M,"5,793","2,137"
177,Iran coronavirus outbreak: Highest death toll outside China,106K views,CGTN,1 week ago,19:53,https://www.youtube.com/watch?v=PljvaUk9oQg,1.24M,553,76
178,Coronavirus: Das wissen wir über Covid-19 | Quarks Extra,233K views,Quarks,3 days ago,17:21,https://www.youtube.com/watch?v=WReBrwIllao,350K,"5,136",330
179,Coronavirus: 55 people exposed to disease in Australia | Nine News Australia,691K views,Nine News Australia,5 days ago,9:02,https://www.youtube.com/watch?v=mHcwX2yiLkU,282K,"4,170",715
180,Coronavirus outbreak panic spreads globally,879K views,CBS This Morning,1 week ago,5:45,https://www.youtube.com/watch?v=nMjWwvmvrJI,1.23M,"7,044",823
181,Bernie Sanders talks coronavirus on the campaign trail,325K views,CNN,2 days ago,10:18,https://www.youtube.com/watch?v=UxiJ_bqD2Ds,8.72M,"6,155",527
182,Patient with coronavirus speaks out,1.4M views,CBC News,4 weeks ago,10:30,https://www.youtube.com/watch?v=TAafDOqfN3M,1.85M,"13,701","1,687"
183,"Coronavirus-Update #09: ""Wir müssen die älteren Menschen schützen"" | NDR Podcast",184K views,NDR Ratgeber,1 day ago,30:04,https://www.youtube.com/watch?v=5Sug8KoHroQ,177K,"3,560",142
184,"Subway Coronavirus Precautions, Dinosaur DNA & Twitter’s “Fleets” Feature | The Daily Show",1.6M views,The Daily Show with Trevor Noah,6 days ago,5:48,https://www.youtube.com/watch?v=XiFSBUF0TBI,6.53M,"38,268",845
185,Bats For Sale at Indonesia Market Despite Coronavirus Warning,999K views,VOA News,3 weeks ago,3:02,https://www.youtube.com/watch?v=B_-rbv0tp2k,840K,"3,011","3,807"
186,WHO: Coronavirus - questions and answers (Q&A),420K views,World Health Organization (WHO),1 month ago,1:22,https://www.youtube.com/watch?v=OZcRD9fV7jo,183K,892,104
187,Coronavirus outbreak: Be prepared to delay upcoming holidays because of COVID-19,419K views,Global News,1 week ago,7:38,https://www.youtube.com/watch?v=YOteXc3EIkY,1.21M,"2,503",405
188,Is The US Prepared For A Coronavirus Outbreak? | TODAY,271K views,TODAY,1 week ago,4:14,https://www.youtube.com/watch?v=Icr7xADIoas,1.77M,"1,825",169
189,Coronavirus outbreak: What went wrong in the early days,931K views,CBC News: The National,2 weeks ago,8:53,https://www.youtube.com/watch?v=uE6SXsrspUg,661K,"6,863","1,660"
190,Coronavirus: South Korea has seen its confirmed cases spike - BBC News,1.4M views,BBC News,2 weeks ago,12:15,https://www.youtube.com/watch?v=qviEp0Tz6uQ,6.54M,"10,525",757
191,CDC Investigating Possible Coronavirus Outbreak After 1st US Death Reported | Sunday TODAY,350K views,TODAY,1 week ago,3:53,https://www.youtube.com/watch?v=Dp-vcNZMLuY,1.77M,"2,376",306
192,"Coronavirus deaths in Italy at 79, China cases slow",235K views,Al Jazeera English,6 days ago,2:14,https://www.youtube.com/watch?v=XJU-4kQr_6o,4.69M,"1,106",93
193,China coronavirus deaths and cases spike - BBC News,1.1M views,BBC News,3 weeks ago,6:16,https://www.youtube.com/watch?v=RHl8Lh67bnY,6.54M,"8,872",848
194,What Is Coronavirus?,1.5M views,QuickTake by Bloomberg,1 month ago,2:17,https://www.youtube.com/watch?v=qO8QWq1K1_c,173K,"22,031",951
195,Coronavirus outbreak at Washington nursing home raises fear,79K views,CBS This Morning,1 week ago,2:56,https://www.youtube.com/watch?v=PubEl8IIzbo,1.23M,451,130
196,Coronavirus v Influenza: How do the two viruses compare? - BBC News,296K views,BBC News,6 days ago,4:32,https://www.youtube.com/watch?v=3AgxeIVrH24,6.54M,"2,704",270
197,Wuhan coronavirus kills doctor who warned of outbreak,1.2M views,CNN,1 month ago,7:09,https://www.youtube.com/watch?v=ZtkSYY9Z2fE,8.72M,"13,034",909
198,The coronavirus conspiracy: is there a cover-up in China?,445K views,Channel 4 News,2 weeks ago,7:53,https://www.youtube.com/watch?v=rM0S5sc50jA,1.14M,"4,665",619
199,Coronavirus: Senior Chinese officials 'removed' as death toll rises- BBC News,2M views,BBC News,3 weeks ago,7:50,https://www.youtube.com/watch?v=cEKXaxiBiw4,6.54M,"12,113","1,066"
200,"In Iran, government distrust rises amid deadly outbreak of novel coronavirus",191K views,PBS NewsHour,1 week ago,7:11,https://www.youtube.com/watch?v=3-p6G3f3LvY,1.67M,"1,729",270
201,How Costco is Handling Panicked Coronavirus Shoppers,1.5M views,Inside Edition,4 days ago,1:43,https://www.youtube.com/watch?v=CsF6ezLOMC4,7.23M,"13,658",894
202,Italy struggles to contain new coronavirus outbreak l ABC News,459K views,ABC News,2 weeks ago,3:42,https://www.youtube.com/watch?v=nRnf-mHBrF8,7.87M,"3,721",245
203,Coronavirus death toll rises in U.S.,339K views,CBS Evening News,1 week ago,3:30,https://www.youtube.com/watch?v=235_Li3_3oM,693K,"2,697",428
204,Coronavirus Outbreak - Transmission & Updates Explained,822K views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,6:36,https://www.youtube.com/watch?v=9vMXSkKLg2I,577K,"10,368",432
205,This Couple is Fighting the Coronavirus Side by Side in Wuhan,786K views,QuickTake by Bloomberg,1 week ago,2:19,https://www.youtube.com/watch?v=n0y63uG02sY,173K,"10,327",488
206,First Brit to Contract Coronavirus Reveals His Experience | This Morning,346K views,This Morning,1 week ago,9:44,https://www.youtube.com/watch?v=QAPKveL6x2E,1.66M,"3,166",255
207,Coronavirus updates for Friday March 6 - noon,34K views,KING 5,4 days ago,6:48,https://www.youtube.com/watch?v=T-9vqfzYWE4,80.4K,221,16
208,Robert-Koch-Institut informiert über Corona-Virus,182K views,tagesschau,4 days ago,6:45,https://www.youtube.com/watch?v=8gE5-vUDl4g,456K,"1,786",146
209,Scientist Speaks Out About Coronavirus Origin: Exclusive | NBC Nightly News,666K views,NBC News,1 week ago,2:44,https://www.youtube.com/watch?v=9g47wD55Nl8,1.96M,"5,553",616
210,Officials warn coronavirus will affect more Americans after Chicago woman diagnosed,786K views,ABC News,1 month ago,3:40,https://www.youtube.com/watch?v=-S3ED24fbwI,7.87M,"11,293",435
211,London flight placed on lockdown after passenger shows symptoms of coronavirus | ABC News,789K views,ABC News,3 weeks ago,3:10,https://www.youtube.com/watch?v=hyiNdM3ISKk,7.87M,"4,618",736
212,Coronavirus: How could it be stopped? – BBC Newsnight,1.1M views,BBC Newsnight,1 month ago,11:54,https://www.youtube.com/watch?v=o9lVJ6IlE4k,519K,"11,093","1,035"
213,Coronavirus now spreading faster outside of China - amid pandemic fears,736K views,Channel 4 News,1 week ago,17:03,https://www.youtube.com/watch?v=04oPyYIj8is,1.14M,"4,994",718
214,Coronavirus: Iran's deputy health minister tests positive as outbreak worsens - BBC News,2.2M views,BBC News,1 week ago,13:49,https://www.youtube.com/watch?v=VS0cRj3a0Qk,6.54M,"20,194","1,181"
215,¿Cuáles son los síntomas y efectos del coronavirus?,659K views,EL TIEMPO,1 week ago,6:09,https://www.youtube.com/watch?v=qTxtJr5gqAE,457K,"6,128",493
216,"Alexandria Ocasio-Cortez Talks Coronavirus, the 2020 Election and the Youth Vote",789K views,Late Night with Seth Meyers,4 days ago,6:17,https://www.youtube.com/watch?v=8_WZym7ZJXE,3.49M,"16,679",846
217,Trump attempts to ease coronavirus fears during press conference,1.3M views,Fox News,Streamed 1 week ago,54:34,https://www.youtube.com/watch?v=VdpxKcflza4,4.45M,"20,020","4,560"
218,What Happens If There Is A Pandemic? | CORONAVIRUS,1.2M views,AsapSCIENCE,6 days ago,7:12,https://www.youtube.com/watch?v=oqtfqVsFaqc,9.15M,"45,165","1,010"
219,Coronavirus Q&A: Expert answers your questions on Covid-19,248K views,Channel 4 News,6 days ago,24:04,https://www.youtube.com/watch?v=9plB00gdlkk,1.14M,"2,260",293
220,Pope Francis taken ill as coronavirus sweeps Italy,744K views,The Telegraph,1 week ago,1:14,https://www.youtube.com/watch?v=BGW1iL88Fws,929K,"4,216","1,048"
221,Chinese scientists says COVID-19/coronavirus could have originated from government ...,3.5M views,ARIRANG NEWS,3 weeks ago,2:01,https://www.youtube.com/watch?v=ZC0gww2yznI,276K,"12,990","1,454"
222,Just how contagious is the coronavirus?,335K views,CNBC Television,3 weeks ago,5:44,https://www.youtube.com/watch?v=iSbZ9EkZpyg,432K,"2,450",326
223,Johns Hopkins Experts Brief Capitol Hill on Coronavirus (COVID-19),198K views,Johns Hopkins University,Streamed 4 days ago,1:29:08,https://www.youtube.com/watch?v=Pnk8DuAly9Y,21.3K,"2,050",203
224,Everything you need to know about coronavirus COVID-19 | 7.30,313K views,ABC News (Australia),Streamed 6 days ago,28:49,https://www.youtube.com/watch?v=TV20ucwKGmg,923K,"2,124",330
225,Coronavirus: How the deadly epidemic sparked a global emergency | Four Corners,6.4M views,ABC News In-depth,2 weeks ago,45:52,https://www.youtube.com/watch?v=ycrqXJYf1SU,195K,"45,254","4,130"
226,Nurses pay a heavy price as China fights coronavirus epidemic,395K views,Al Jazeera English,3 weeks ago,1:51,https://www.youtube.com/watch?v=MbpYBSpCjjU,4.69M,"3,905",222
227,Global effort to contain the coronavirus,1.3M views,ABC News,1 month ago,4:03,https://www.youtube.com/watch?v=kkSmm7NdHn0,7.87M,"12,609",713
228,Dems Battle it Out & Trump Cures Coronavirus!,1.2M views,Jimmy Kimmel Live,6 days ago,8:53,https://www.youtube.com/watch?v=DxB9ItqydK0,16.3M,"18,964","1,096"
229,Coronavirus: Worst-hit countries boost containment efforts - BBC News,721K views,BBC News,1 week ago,9:53,https://www.youtube.com/watch?v=LBXhjlxLnhQ,6.54M,"5,279",564
230,Coronavirus: Last Week Tonight with John Oliver (HBO),10M views,LastWeekTonight,1 week ago,20:10,https://www.youtube.com/watch?v=c09m5f7Gnic,7.67M,"254,324","9,828"
231,"Coronavirus claims first lives in US, Australia, Thailand | DW News",185K views,DW News,1 week ago,4:46,https://www.youtube.com/watch?v=a91_dTaJf2o,1.06M,"1,876",109
232,Latest details into Coronavirus and China l ABC News,538K views,ABC News,1 month ago,7:15,https://www.youtube.com/watch?v=CuQYAR_PdPQ,7.87M,"3,283",391
233,Over 100 Coronavirus Cases Confirmed In US; More Deaths In Washington State | TODAY,684K views,TODAY,1 week ago,3:02,https://www.youtube.com/watch?v=YE6alcjmUfs,1.77M,"6,440",719
234,Coronavirus | Zondag met Lubach (S11),1.2M views,vpro zondag met lubach,1 week ago,14:21,https://www.youtube.com/watch?v=O1YZ7XZSPvE,604K,"29,130",842
235,CORONAVIRUS IN DEUTSCHLAND: Spahn will wegen Covid-19 alle Großveranstaltungen absagen,149K views,WELT Nachrichtensender,2 days ago,4:27,https://www.youtube.com/watch?v=wPtl4i26OAY,408K,"1,400",252
236,Coronavirus has spread to nearly 30 countries,510K views,ABC News,2 weeks ago,5:11,https://www.youtube.com/watch?v=lSAm6XzIFyQ,7.87M,"4,617",262
237,¡El Coronavirus en 4 minutos! - (Actualización) (Animación),444K views,Juan Cano MD,1 week ago,4:29,https://www.youtube.com/watch?v=FrlpMx0Kzfw,9.59K,"5,417",341
238,Doctor Fact-Checks Media On Coronavirus,2.2M views,Doctor Mike,2 days ago,9:37,https://www.youtube.com/watch?v=5CRxyHU9Oxo,5.21M,"149,873","2,128"
239,La radical cuarentena con la que China está derrotando al coronavirus Covid-19,525K views,El Confidencial,4 days ago,6:26,https://www.youtube.com/watch?v=2tTQLj-S7j4,130K,"8,791",523
240,Coronavirus: Aumentan los números del virus en EE.UU. | Al Rojo Vivo | Telemundo,309K views,Al Rojo Vivo,6 days ago,5:49,https://www.youtube.com/watch?v=v-1MEJ8D1-k,2.58M,"4,614",224
241,Coronavirus explained: Where it came from and how to stop it | DW News,608K views,DW News,1 month ago,3:22,https://www.youtube.com/watch?v=AYlzyQnSGD8,1.06M,"4,204",404
242,"Coronavirus: W.H.O expert explains mortality rate & threat to kids, after trip to Wuhan",615K views,Channel 4 News,6 days ago,13:31,https://www.youtube.com/watch?v=Q2_FkyY3BOM,1.14M,"6,072",811
243,Coronavirus questions answered,1.5M views,CBC News: The National,1 month ago,6:00,https://www.youtube.com/watch?v=QnSbyoXnyRo,661K,"13,307","1,140"
244,Everything Is Stupid - Coronavirus Misinformation & Racism | The Daily Show,2.1M views,The Daily Show with Trevor Noah,3 weeks ago,4:23,https://www.youtube.com/watch?v=1Jn03wW0Slw,6.53M,"47,248","1,441"
245,Coronavirus spreads to every continent except Antarctica,163K views,CNN,1 week ago,7:11,https://www.youtube.com/watch?v=4w2MCjIDJ3Q,8.72M,"1,118",217
246,El coronavirus chino explicado por un virólogo,2.8M views,UBUinvestiga,1 month ago,15:45,https://www.youtube.com/watch?v=AhJpNEfIFYo,23.7K,"33,203","3,259"
247,"American teacher documents life in Wuhan, center of coronavirus | USA TODAY",915K views,USA TODAY,1 month ago,3:14,https://www.youtube.com/watch?v=7cLmOibP49o,1.36M,"9,753",952
248,Doctor Explains How To Avoid Coronavirus | TODAY,220K views,TODAY,1 week ago,2:41,https://www.youtube.com/watch?v=fduo__o4AVY,1.77M,"2,053",90
249,CORONAVIRUS - What They're Not Telling Us,333K views,Wranglerstar,1 week ago,7:30,https://www.youtube.com/watch?v=OdPgcIcc_5g,1.47M,"13,962","1,121"
250,New US coronavirus case puts officials on high alert l ABC News,654K views,ABC News,1 week ago,3:04,https://www.youtube.com/watch?v=YRIdgTx5zPU,7.87M,"5,676",532
251,"Trump Calls Criticism of His Coronavirus Response a ""Hoax"" as Concerns Grow: A Closer Look",2.5M views,Late Night with Seth Meyers,1 week ago,10:05,https://www.youtube.com/watch?v=7mgZ5xk1g1M,3.49M,"34,512","1,245"
252,"What is the coronavirus? Everything you need to know about symptoms, how to stay safe and what next",373K views,The Telegraph,1 month ago,2:43,https://www.youtube.com/watch?v=O_qCAO59G84,929K,"2,197",162
253,Why New Coronavirus (COVID-2019) Could Be Deadlier Pandemic Than SARS,814K views,The Infographics Show,1 month ago,7:59,https://www.youtube.com/watch?v=YF84jzrTPq4,7.45M,"20,333","1,317"
254,Coronavirus Hits America - Is This How We Die? | The Daily Show,2.5M views,The Daily Show with Trevor Noah,1 week ago,6:19,https://www.youtube.com/watch?v=z39RgxoiXPE,6.53M,"57,447","1,570"
255,¿Qué es el Coronavirus? Causas y origen,688K views,Top Doctors LATAM,2 weeks ago,4:53,https://www.youtube.com/watch?v=HSGbs0GwJUM,52.1K,"8,096",540
256,क्या करें और क्या ना करें? जानिए Coronavirus से जुड़ी अहम बातें | Desh Tak,959K views,Aaj Tak,1 week ago,3:20,https://www.youtube.com/watch?v=NWXBtDlcKSk,27.9M,"7,088","1,026"
257,Coronavirus en América: así se propaga el COVID-19 en EE.UU. y países latinoamericanos,542K views,CNN en Español,5 days ago,38:26,https://www.youtube.com/watch?v=rH4VGa63Z_g,1.47M,"8,130",643
258,CORONAVIRUS en ITALIA: Calles vacías y supermercados desabastecidos,408K views,EL PAIS,2 weeks ago,3:05,https://www.youtube.com/watch?v=VO2VHa3wwS4,869K,"4,064",185
259,Coronavirus declared a global health emergency,643K views,CNN,1 month ago,9:13,https://www.youtube.com/watch?v=eHBOJtFK9V0,8.72M,"5,776",709
260,Epidemiologist predicts effects of coronavirus in the months ahead,1.2M views,CBS Evening News,1 week ago,6:20,https://www.youtube.com/watch?v=iDelUkpFm60,693K,"12,829","1,077"
261,Is China losing control of the coronavirus outbreak? I Inside Story,658K views,Al Jazeera English,3 weeks ago,25:08,https://www.youtube.com/watch?v=G_04KMhOavg,4.69M,"4,629",491
262,Trump’s Flailing Response to the Coronavirus Outbreak: A Closer Look,3.1M views,Late Night with Seth Meyers,1 week ago,10:36,https://www.youtube.com/watch?v=lKAlwCCd_hU,3.49M,"39,806","2,541"
263,"Le Coronavirus (SARS-CoV-2), un vrai danger ?",1.5M views,Dr Nozman,4 days ago,10:29,https://www.youtube.com/watch?v=P_5x1wYcpkc,3.53M,"152,532","1,270"
264,What It's Actually Like To Have The Coronavirus (COVID-19),2M views,The Infographics Show,2 weeks ago,10:42,https://www.youtube.com/watch?v=BvArUcf-1V4,7.45M,"54,931","11,724"
265,"Coronavirus: WHO Says Death Toll Rising, Expert Says 80% Of Cases ‘Spontaneously Recover’ | NBC News",950K views,NBC News,1 week ago,9:39,https://www.youtube.com/watch?v=fbqD5zD-yXg,1.96M,"6,322",789
266,Coronavirus en Chine : les vidéos décryptées,354K views,Le Monde,1 week ago,6:46,https://www.youtube.com/watch?v=xBpn43qA-ns,762K,"7,861",420
267,"Coronavirus: La OMS alertó que el mundo debe prepararse para ""una posible pandemia"" | #TPANoticias",1M views,Televisión Pública Noticias,2 weeks ago,9:53,https://www.youtube.com/watch?v=2xHl0DoqBwU,85K,"5,031",510
268,CORONAVIRUS AUS CHINA: In Deutschland steigen die Covid-19-Fälle schnell an,89K views,WELT Nachrichtensender,Streamed 5 days ago,26:05,https://www.youtube.com/watch?v=pYgVXU7_F7U,408K,474,218
269,El coronavirus y la censura en China,413K views,DW Español,3 weeks ago,2:26,https://www.youtube.com/watch?v=rsedO_pkIwM,673K,"4,157",297
270,Coronavirus: Revelan las 3 fases del virus que ataca a cada persona de manera diferente | Telemundo,1.7M views,Al Rojo Vivo,1 week ago,4:27,https://www.youtube.com/watch?v=mKnMfu6XU4s,2.58M,"24,550","1,455"
271,Coronavirus (COVID-19) Autopsy Report Analysis by Dr. Mike Hansen,1M views,Doctor Mike Hansen,2 weeks ago,10:23,https://www.youtube.com/watch?v=V-7SQGPkijs,62.9K,"44,318",832
272,Trump and Dr. Anthony Fauci speak at NIH on coronavirus,112K views,CBS News,1 week ago,6:47,https://www.youtube.com/watch?v=N_TVcutvLbo,2.39M,678,174
273,Inside Wuhan: Daily life in China's coronavirus quarantine zone,9.4M views,Channel 4 News,1 month ago,7:51,https://www.youtube.com/watch?v=luztqxUBvZo,1.14M,"114,963","4,327"
274,Coronavirus & Me: Ben Kavanagh’s journey - from quarantine in Wuhan to Wirral,1.1M views,Channel 4 News,3 weeks ago,21:53,https://www.youtube.com/watch?v=Y-GB9EYqAGM,1.14M,"23,309",795
275,He tested positive for coronavirus.  Hear how he feels now,392K views,CNN,4 days ago,6:21,https://www.youtube.com/watch?v=nORRqnxPDcQ,8.72M,"3,805",432
276,Esto es lo que va a pasar con el coronavirus según los expertos,562K views,El Mundo,1 week ago,2:12,https://www.youtube.com/watch?v=US2eN3xbu_I,121K,"5,364",398
277,The Coronavirus Breaks The Stock Market,221K views,Peak Prosperity,1 day ago,49:15,https://www.youtube.com/watch?v=dLBfrVRDgwg,288K,"8,589",221
278,Coronavirus: China bans citizens from leaving their homes | DW News,482K views,DW News,3 weeks ago,10:23,https://www.youtube.com/watch?v=zfVbtAI58os,1.06M,"4,385",275
279,Coronavirus Quarantine Survivor Keeps Coughing on TV,2.6M views,Inside Edition,1 week ago,2:36,https://www.youtube.com/watch?v=z5PXh4U8CJs,7.23M,"37,780","1,647"
280,Coronavirus: Die Wahrheit über den neuartigen Coronavirus! | Possoch klärt | BR24,1.8M views,BR24,1 month ago,10:59,https://www.youtube.com/watch?v=CxzQtg-zIJo,76K,"48,651","2,771"
281,Coronavirus : la Chine en quarantaine | ARTE Reportage,1.4M views,ARTE,1 week ago,36:03,https://www.youtube.com/watch?v=OQD_-2KI244,1M,"16,035",936
282,Trump Fears The Coronavirus Crisis Will Spoil His Reelection Campaign,3M views,The Late Show with Stephen Colbert,1 week ago,10:32,https://www.youtube.com/watch?v=R-Gnari_sTU,7.24M,"38,319","1,666"
283,Coronavirus: El terror llegó a Italia,137K views,Telenoche,2 weeks ago,3:38,https://www.youtube.com/watch?v=Fq0NLegQDT4,519K,893,74
284,(2020.1-2020.3) Map Timelapse of the Coronavirus,1.5M views,WawamuStats,6 days ago,3:11,https://www.youtube.com/watch?v=6uu1MGyGjvI,235K,"19,913",823
285,Yo traje el corona virus a mi país... 🦠,4M views,Luisito Comunica,1 month ago,10:03,https://www.youtube.com/watch?v=VFTvZjfylcI,30.1M,"233,163","16,676"
286,¿Qué es el coronavirus?,1M views,El Mundo,1 month ago,1:57,https://www.youtube.com/watch?v=oZpVhLgLA8U,121K,"12,587",488
287,¿Amenaza el coronavirus a América Latina?,822K views,DW Español,1 month ago,30:42,https://www.youtube.com/watch?v=ppFYydk8ZzY,673K,"8,164","1,022"
288,1.011 muertos y más de 42.200 contagiados de coronavirus en China,1.3M views,T13,1 month ago,3:18,https://www.youtube.com/watch?v=dB_4Dh_ed3M,810K,"10,452",697
289,Coronavirus | Las mentiras sobre el coronavirus,338K views,Colombia.com,1 week ago,2:29,https://www.youtube.com/watch?v=YPqE8GerLcQ,51.8K,"2,396",389
290,WAPO: Trump Aide Calls Coronavirus Response 'Complete Chaos' | The 11th Hour | MSNBC,760K views,MSNBC,1 week ago,6:16,https://www.youtube.com/watch?v=V46PbiMsJso,2.42M,"8,335","1,576"
291,Coronavirus - Pandemic ? (A Doctor's PREDICTION),431K views,Doctor Mike Hansen,3 weeks ago,11:38,https://www.youtube.com/watch?v=Rxm-4K6QP4A,62.9K,"15,512",609
292,Trump Calls Coronavirus Fear The Dems' 'New Hoax' As More Cases Confirmed | The 11th Hour | MSNBC,678K views,MSNBC,1 week ago,7:16,https://www.youtube.com/watch?v=bgbd9_jlALk,2.42M,"6,769","1,258"
293,Coronavirus - Continúan evacuaciones,318K views,DW Español,3 weeks ago,3:49,https://www.youtube.com/watch?v=hj6civiJniA,673K,"3,194",232
294,El nuevo coronavirus de Wuhan: atrapados en el centro del virus,1.1M views,La Vanguardia,1 month ago,3:00,https://www.youtube.com/watch?v=N_KYcCWHg6Q,453K,"12,351",467
295,Coronavirus: New Data Introduces (Some) Hope,428K views,Peak Prosperity,1 day ago,40:10,https://www.youtube.com/watch?v=Rb94GXQVEKQ,288K,"13,007",372
296,Que es el coronavirus (Origen),4.2M views,Dr. Angelo Estrada,1 month ago,13:50,https://www.youtube.com/watch?v=b07gvHqI47Q,70.6K,"56,454","3,177"
297,How Scientists Are Trying to Develop a Coronavirus Vaccine | WSJ,927K views,Wall Street Journal,3 weeks ago,4:18,https://www.youtube.com/watch?v=7SuKywEZ5AM,2.02M,"14,209",360
298,Coronavirus de Wuhan: repulsivas imágenes del mercado donde se originó el brote y la alerta mundial,6.9M views,CNN en Español,1 month ago,24:40,https://www.youtube.com/watch?v=yyEbH4OYYIg,1.47M,"87,198","4,584"
299,"Is This How We Die? - Coronavirus, Continued | The Daily Show",1.7M views,The Daily Show with Trevor Noah,1 week ago,5:13,https://www.youtube.com/watch?v=qYMNOLsv8iU,6.53M,"35,803",986
300,CORONAVIRUS IN DEUTSCHLAND: Die Furcht vor Covid-19-Ansteckung steigt rapide,203K views,WELT Nachrichtensender,Streamed 1 week ago,12:40,https://www.youtube.com/watch?v=GAdnfelBs7c,408K,"1,476",303
301,CORONAVIRUS | Draw My Life,5.1M views,TikTak Draw,1 month ago,3:20,https://www.youtube.com/watch?v=KU_TpiJ-x7o,7.83M,"179,948","5,262"
302,Coronavirus: ¿cerca de una pandemia global?,1M views,CNN en Español,2 weeks ago,21:25,https://www.youtube.com/watch?v=ypYjbabaXOg,1.47M,"12,620",669
303,Coronavirus : alerte au virus !,1.2M views,Investigations et Enquêtes,1 month ago,31:01,https://www.youtube.com/watch?v=KjBRnniEnYA,961K,"16,947","1,532"
304,Wie sich das Coronavirus ausbreitet und die Welt erschüttert,387K views,ZDFheute Nachrichten,5 days ago,44:08,https://www.youtube.com/watch?v=TD0GLnwEWjE,73.7K,"3,097","1,351"
